,wfp_price_mean,wfp_inflation_mean,rain_1m,rain_3m,rain_anomaly_1m,rain_anomaly_3m,acled_events,acled_fatalities,idp_population
lag_1,0.9877793941035086,0.5526530351802658,0.8667024557668481,0.8757698128754086,0.5861317699414073,0.4216333031111212,0.16767487869875702,0.03215947057128305,0.8979625591685207
lag_2,0.860059314462856,0.6254050622603045,0.9746728495321909,0.9882730646295291,0.6871544800970294,0.6594076386314209,0.4256599088219236,0.11484089018390536,0.9812228822339948
lag_3,0.928416181656614,0.7949607199096342,0.9846261338972925,0.9642612013354439,0.835890918592383,0.2249384196205254,0.612520685895088,0.00396243340648227,0.6824726364691552
lag_4,0.9260268182357717,0.581245828816327,0.9973557550418826,0.9499523490451773,0.8694865506407937,0.3637523892376949,0.4567539653946806,0.010677245053712323,0.6878100408671306
lag_5,0.659354892511407,0.12684992718395247,0.9987763458555204,0.9453264268573939,0.6182949861245309,0.4390618346542611,0.6210812958190564,0.02396293903125028,0.7283693833364371
lag_6,0.7846199302490918,0.15010909642448036,0.9871557667146658,0.914751808570354,0.7352365070489729,0.5374377699935982,0.34168335532969785,0.03482850524520206,0.7033106721841997
