lag,acled_events,acled_fatalities,idp_population,ipc_phase_3plus_pct,rain_1m,rain_3m,rain_anomaly_1m,rain_anomaly_3m,wfp_inflation_mean,wfp_price_mean
0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1,0.8259003856100243,0.6221087282503339,1.0012976020518687,0.878720419922894,0.4684665525084791,0.7982849768298259,0.0549028031631178,0.6462885572971852,0.9804617172238419,0.994250039086623
2,0.24009062265625983,-0.04399193802957116,1.6103260232098813,-0.07625275189216664,-0.043665808595507304,-0.6152766700629742,0.014679398011198806,-0.11263563810987891,-0.7966824281001221,-0.9818405402982218
3,-0.08943019655175025,-0.014559522178049676,-2.616284220745992,-0.08268081918073734,-0.20429160332254284,-0.30545738882913614,0.043944459127580465,-0.17113192044462552,0.6707553677891872,13.205896516273539
4,-0.22810371551873915,0.01417287776115417,-0.7267764089689175,-0.09027372947843301,-0.07308728801607561,0.2024787287785959,0.084384799990748,0.15409517274768464,-0.6177692407782733,0.9949532493805396
5,0.06484726882468568,-0.0775901553171493,-0.4440615407338921,-0.07786031718117688,-0.2783581440921665,-0.47550525087721857,-0.0019401702405427372,-0.05990332668946996,-0.4394082344836471,14.970969836896534
6,0.15779813822206853,0.013468675691574238,-0.30844071055177985,-0.08438858316925761,-0.21497124016518301,-0.08932693495922643,0.029173741934929356,0.07195085594350345,0.21578660486104,-0.979975775203877
7,0.2294512899546674,0.055217855154049075,-0.245007656089306,0.041753425110378814,-0.09812420612261505,0.18241044388786454,0.055291235227468295,-0.02647324074282528,0.5377233776772592,0.06505071478999533
8,0.11342886420876072,0.1321973814117939,-0.20047315090382306,-0.029902326451170837,-0.09376713940455308,-0.27570900720107194,0.06244774921984952,-0.045202336484791474,-1.8783759782971359,0.6831175189799075
9,0.0802341988581082,0.295978703057351,-0.1683896379677887,-0.09777479877664509,-0.158170197095365,0.1767938836490795,-0.1804395257466737,-0.0565398613811911,1.3000348711111633,-1.8561160908001622
10,0.07867747074732909,-0.000807200860311384,-0.15947249524967919,-0.10667003686217362,0.08712162227424512,0.676311146265846,0.14813909739442893,0.09758833937925847,15.965954614984618,-0.8812904582084852
11,0.21048587692253812,0.2790230175061837,-0.1529754693991957,-0.11396775626641485,0.2035190973595944,-0.23976350782297623,-0.05759418419345565,0.09736865111384556,-0.9976622190160801,-5.772321746178313
12,0.06520100671613327,0.14304020169782963,-0.139798939634145,-0.17549759778457114,0.3141395788410542,-0.16866023984230175,-0.03424730709692504,0.10507133759594037,-9.815552638697245,0.9399046040911333
