lag,acled_events,acled_fatalities,idp_population,ipc_phase_3plus_pct,rain_1m,rain_3m,rain_anomaly_1m,rain_anomaly_3m,wfp_inflation_mean,wfp_price_mean
0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1,0.9029788128101546,0.8147790168888861,0.95318963779261,0.8773849463790128,0.5181595263115643,0.8094259548823409,0.3047211094723968,0.6737773655593091,0.8575150100141421,0.8608137683820549
2,0.8497513538142072,0.6480585954018658,0.8629240134823979,0.7547698927580253,0.26098062185232657,0.44009700617343256,0.1504545577462381,0.3727343625577021,0.6592406407517617,0.6986639769574874
3,0.7911876052889003,0.6029431230575318,0.7497588696705376,0.6461344259043172,-0.06736613410987752,0.0027819991400325193,-0.07706869611379534,0.04481839893371181,0.5083432007496048,0.5776068715026653
4,0.7464732833095068,0.5621179750588765,0.6342479106923815,0.5374989590506091,-0.24333366346455199,-0.3054638669269383,-0.033207451011601836,-0.04664362063816959,0.40690490324979217,0.47649180482727893
5,0.6870585168568004,0.5171992326721493,0.5235627623681013,0.4416976636614317,-0.36917513640759264,-0.4975774974477638,0.003595297555509426,0.02165724627122352,0.33972619646901464,0.4102509389108466
6,0.6434866954341586,0.48163765788039214,0.41508636050606335,0.34589636827225445,-0.39680016189963824,-0.5477285357951682,0.020209805633737237,0.1236322779610901,0.2730636097509963,0.34694712139073386
7,0.5886640852801679,0.4221147303510493,0.3083895008736938,0.2565121586153424,-0.3491078170841999,-0.46689828816238926,0.11984741955494692,0.1787733599803054,0.19105201316802636,0.28580060490508596
8,0.5431820261246183,0.32251885036458006,0.20288697306283632,0.17354503469069574,-0.19500571571801964,-0.2495478931679179,0.08972600605803986,0.13006300916579835,0.07855570271296478,0.20885770644719703
9,0.49476669828077524,0.17321486301951924,0.09799356666533426,0.13778834149740374,0.009046632662093938,0.0426239867599946,0.08135851980446498,0.05247025625414138,-0.0982959848106793,0.09954229668297145
10,0.4567524171298282,0.08747861512165922,-0.006496078004561901,0.10203164830411177,0.29639821035408076,0.3414391663799375,0.08619002105186087,0.0024593776433510187,-0.31238742367119937,-0.027044517146337058
11,0.4264231050791706,0.07615252523092109,-0.10287109241201743,0.0662749551108197,0.37627760558549334,0.5219409369077819,-0.04519678349241399,-0.014806585088288209,-0.5074726504275237,-0.1702919329406089
12,0.4185037964618142,0.07591749851537785,-0.18300996203021958,0.011267004720731534,0.4524822718998607,0.5614901914269181,-0.03599289837354454,-0.011927394111430659,-0.5689222988191004,-0.2183192000630503
