lag,acled_events,acled_fatalities,idp_population,rain_1m,rain_3m,rain_anomaly_1m,rain_anomaly_3m,wfp_inflation_mean,wfp_price_mean
-12,-0.02163327982680777,-0.22241964805722572,-0.02498686959723004,0.05763249965630001,-0.020148748998235214,0.011914673863480487,0.06320190455060407,0.14518326081129165,0.20728179092241036
-11,-0.00790107978136965,-0.19018387248658367,-0.02840833922356962,-0.029216857478333493,-0.08036440349106982,0.04956509298614935,0.07261322175424212,0.2519970132589207,0.2776440403904468
-10,0.02718907972558538,-0.14185258498211847,-0.045008658583729814,-0.07282731091674596,-0.10932923226028389,0.0700471357430859,0.06598531945330349,0.3537308748802857,0.3383281297559287
-9,0.020320129449644675,-0.11052230785610861,-0.06432389681772353,-0.07888111715828522,-0.10901091598386026,0.08384682818418905,0.06491462007622169,0.45325901134320634,0.3794310543285958
-8,0.06130901196652079,-0.10349405950492549,-0.08844151113442116,-0.09451230970781621,-0.06210479117949145,0.0808867034029332,0.10151539634942282,0.5225666261579707,0.4082593570173819
-7,0.07778755806316232,-0.08947879376727189,-0.10446511444934391,-0.06720088871103168,-0.010543327200193279,0.09005794193786013,0.15758303503146748,0.5411266404853162,0.3708119440275372
-6,0.07107051376354205,-0.09764377345087519,-0.1177900908157988,0.019393241683193965,0.046968799723264336,0.16758203140868483,0.23932313891090592,0.5231953267761545,0.33170484162800656
-5,0.08554697468101694,-0.09768093987819029,-0.12823497607471443,0.017547879888116763,0.07430255960586138,0.1780547051340574,0.28334747347857375,0.49395964253696645,0.2907248484716274
-4,0.10794690861305402,-0.10123311981718137,-0.1364385538339483,0.06417706587074162,0.10990319113637258,0.2435631976513527,0.3251622377139626,0.440391771858592,0.2136394559352587
-3,0.13329378921637638,-0.08283661650581975,-0.14570614269793006,0.08337224075502554,0.13567962561664706,0.2532115073725883,0.3245583884952847,0.39162794927950106,0.1538161000020894
-2,0.12015806250832911,-0.09251502104536018,-0.13118116944412944,0.10592267853277938,0.14005996541554191,0.23520900454222882,0.2620356385066889,0.3113480396551528,0.08062479017579981
-1,0.08645061166730775,-0.07185393481876819,-0.12980659727326055,0.13020484451866962,0.12038725748393948,0.1602601880904079,0.2233154244228502,0.24916096978647775,0.036752765099932756
0,0.08919310200163237,-0.06039433151200425,-0.13202328974743444,0.0860198231311584,0.06729854654123878,0.14201558488418542,0.2660214829835618,0.2023960509881915,-0.007757593410228397
1,0.12079361428610384,-0.02828213603148705,-0.16404539577840374,0.05027689477390555,0.04964823334832887,0.16318100123713328,0.2913223887010668,0.17230599538968241,-0.08064288033069429
2,0.1336772078615354,0.024881160456374597,-0.18991702684735767,0.02197240633897554,0.06185235068482943,0.15859528225952213,0.30551421254930694,0.12759895536817953,-0.16120011529343378
3,0.18192815815528837,0.1058394896255506,-0.21577660956890013,0.04658519394269347,0.05068136903555365,0.17518435709169852,0.2243793421732354,0.04252167723162314,-0.2947050390202033
4,0.2284122729977189,0.18756891456983896,-0.22901297327979314,0.0786902244175565,0.022463382299114293,0.2154712601060785,0.1669339934164943,-0.0002546924552175263,-0.3504217017124674
5,0.2351926973888884,0.19245615898705842,-0.24434452043019556,-0.009642504639244747,-0.036637812539445196,0.09537872431588519,0.0720609217670669,-0.04350598163269351,-0.40722587457335235
6,0.2673062694669041,0.20944485049640937,-0.2641059443071425,-0.018051730998335506,-0.06001727297065736,0.06299933212519432,0.005793124080321629,-0.04386500884891773,-0.412505110749035
7,0.2885938231925925,0.23473800145959597,-0.2826034794889837,-0.0561016436690709,-0.0738202525824501,0.028542767374655303,-0.0403629900102686,-0.01273051490863074,-0.40774799182123933
8,0.32600299025246965,0.2962831533238541,-0.2998571130009117,-0.06276834559670622,-0.0655562923006258,-0.03589373333314154,-0.06413631026702164,0.03647991329026078,-0.40064105270062156
9,0.3604009374505328,0.31977188452346733,-0.3123418948970171,-0.04909567783312547,-0.039367590366151485,-0.002536273205694788,-0.024134186290623447,0.078751075957608,-0.3757901604558506
10,0.42770409656538505,0.39736873888994767,-0.31777447471242926,-0.036992655232338904,-0.01705255723973524,-0.00560014871172033,0.0036306847389666083,0.10894739724451317,-0.35974025214615424
11,0.4814952903724616,0.4408695361322074,-0.3192565124325143,-0.0031093312644832807,0.011692512947288772,0.009114421891279513,0.0782829155355484,0.12388970851942761,-0.33634353826303115
12,0.4850292697925327,0.4659698036606822,-0.3168042393925954,0.00149943932813108,0.015075280085508872,0.042909009001775945,0.12379474540584566,0.11861122435258073,-0.3373207959617461
