lag,acled_events,acled_fatalities,idp_population,ipc_phase_3plus_pct,rain_1m,rain_3m,rain_anomaly_1m,rain_anomaly_3m,wfp_inflation_mean,wfp_price_mean
0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1,0.725219274676984,0.5748439542423063,0.9884274694717269,0.8712783111858946,0.48275381326487254,0.7765088542393035,0.0769906885608026,0.6517037300332867,0.9362162716139912,0.9284159064212161
2,0.5713384562107426,0.4131554541671315,0.9635156396663622,0.7425566223717887,0.13490900622254148,0.35084568327592386,-0.001530845974862585,0.3455125173764511,0.8334806353406057,0.8538136955645679
3,0.4030828744408847,0.14170134696798733,0.9285247008291553,0.6058299469055115,-0.1598748951750972,-0.08150434400661072,0.04259508898588356,0.09720342172428553,0.6926529909291405,0.7647853985715387
4,0.4194320480932933,0.05769394623734316,0.8873844822952899,0.5014905384087854,-0.2244861781813506,-0.30780070620767414,0.06576829044244471,0.10828262303349459,0.5503002383959943,0.701068130567869
5,0.4050767109523469,0.039128867998392124,0.8436079605662022,0.40605586593301535,-0.24593331399746127,-0.40203820487185055,0.08852666003910595,0.15095602562794383,0.4057823806023429,0.6427011613749583
6,0.3875964697693937,0.043198172727230755,0.7993446138647845,0.30616882544676716,-0.2498128829917742,-0.42313835078822853,0.08825722549251003,0.16450701597950787,0.2675793815312355,0.5589631438150032
7,0.3270052448506807,0.0476449142640932,0.7567439204139286,0.24190072904434248,-0.24192212643436473,-0.4112713341127883,0.11725001809746981,0.11877357544618931,0.1317862736963554,0.4723399090277719
8,0.29861803430263695,0.12455700389719485,0.7174332957854076,0.16427552861048395,-0.24894458881879758,-0.3326511777511797,-0.020446288198071608,0.049619433110793906,-0.0005579379646864001,0.37114911385675964
9,0.30795587723518153,0.061181345895994,0.6844742768161143,0.0928558160912291,-0.16895106961587955,-0.1321061628734674,-0.1127093522345565,-0.0153998071103802,-0.11553346816467339,0.2938846148899504
10,0.2799821816668202,0.028998733877008437,0.6585841130362988,0.021436103571974077,0.08931428487704597,0.1841560070696269,0.16619749001963097,0.04674474899341716,-0.2260085536753198,0.22849966560632443
11,0.275743631801076,-0.012127185230134068,0.6375393873692463,-0.049983608947280836,0.3800962926022483,0.4907228819397108,-0.007384953509707074,0.106342443055363,-0.29935551085942613,0.17744219919574053
12,0.3012566658819435,0.031493424524603894,0.6182876462635187,-0.09468911340366831,0.5124476529576828,0.6330041111149799,0.01025598507082056,0.134238885511773,-0.351219864185317,0.1416853869963733
