,wfp_price_mean,wfp_inflation_mean,rain_1m,rain_3m,rain_anomaly_1m,rain_anomaly_3m,acled_events,acled_fatalities,idp_population
lag_1,0.7837541727000603,0.31524562926421684,0.7899321491837588,0.6027446213387417,0.8927407307732377,0.6508056726119938,0.40880950448508374,0.3040713549269195,0.7324454770563978
lag_2,0.4230468485110003,0.5246522856701191,0.9388227284327026,0.8073024090313471,0.9736068136456474,0.8195145743162107,0.3323901867232738,0.568697766820393,0.8780433471960377
lag_3,0.26819259407677243,0.06795098147762751,0.9377338843588925,0.8768406457989493,0.8088313327325467,0.6860365460704596,0.49804192524496604,0.6939960293229117,0.7567476237537551
lag_4,0.4127162022421028,0.14518428563259186,0.8937802768756723,0.529809564998206,0.7700852825183135,0.3709131580142039,0.06723417814280032,0.5841263660636815,0.8642984575343163
lag_5,0.6989258410924735,0.053636896854556,0.8907036911623616,0.7139044059594004,0.6499110146522464,0.2792267795575689,0.07553023399390688,0.6383019437634813,0.6528934896215468
lag_6,0.6275449149277146,0.03610206135974617,0.8060850050004247,0.7896701644152077,0.5630539479310934,0.3688113564959472,0.03426223927048602,0.28525708593120713,0.7236876150625708
