,wfp_price_mean,wfp_inflation_mean,rain_1m,rain_3m,rain_anomaly_1m,rain_anomaly_3m,acled_events,acled_fatalities,idp_population
lag_1,0.007664552574772693,0.15676256426166377,0.43054949080917065,0.6636827832217788,0.7376080238063482,0.3317674941118996,0.9931072622824234,0.9903800431135893,0.9132822513312092
lag_2,0.02516732841479101,0.3452655237181347,0.6922523963582647,0.8395846196051836,0.8153901221765184,0.011840492854002377,0.024767224795846404,0.000222577649117614,0.9034160293833591
lag_3,0.06710925792762076,0.42935103714273426,0.8663109192991183,0.8483422124820635,0.8753506996052793,0.02952264286096623,0.0004402450612636131,0.0008063840961448286,0.9674571085419778
lag_4,0.11663359080132818,0.048620754844255785,0.40801872102332815,0.7093057196205121,0.15067502964390106,0.06283168599333995,0.0013103864450974792,0.0018725748915298763,0.9897050314676065
lag_5,0.17807588829429016,0.08553567227219283,0.6091615903851697,0.8427576067466604,0.2537067136659358,0.10921030516988257,0.00306546765389695,0.0051272974736883805,0.9913712317928123
lag_6,0.284638885066835,0.15336518671694055,0.6548691234196087,0.9216408950697562,0.26670246091466765,0.17475719598794015,0.003201113694028321,0.009435111759913605,0.9973310091348273
