lag,acled_events,acled_fatalities,idp_population,ipc_phase_3plus_pct,rain_1m,rain_3m,rain_anomaly_1m,rain_anomaly_3m,wfp_inflation_mean,wfp_price_mean
0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1,0.8889966800254039,0.7495678956348767,0.9626749256401063,0.8298552574636718,0.5587922593944104,0.8257209193301872,0.16697186027774566,0.6465875174355262,0.8738439175610787,0.9504868175105181
2,0.7886096533298297,0.6332238950737327,0.9176977907021412,0.6597105149273434,0.3183419380483664,0.48066204994371897,0.20800982338705862,0.40151702501988557,0.7080607204904618,0.8860522467089628
3,0.7057780916715942,0.6215904304564362,0.8666676644981188,0.48469815662803517,-0.023769717043753122,0.045377753384189416,0.05230868164212854,0.1369154709103824,0.5377876860878653,0.8253813958718097
4,0.6402861091036509,0.4794251021956508,0.8112015865156437,0.3096857983287269,-0.2218195835176479,-0.2951267060717319,0.08917788242144198,0.08192234814406288,0.42302650856978147,0.7846656770429628
5,0.5808015942885927,0.372915355095874,0.7554816128073988,0.13467344002941853,-0.4335460134209803,-0.5347028447432931,-0.05498184668941646,0.022121599365130286,0.3269349060826787,0.7462378549806541
6,0.5264436239406085,0.3485833589482599,0.7001213865968534,-0.003192725767935358,-0.47928499754338943,-0.6114034350232781,0.11861818438580903,0.07341710851119206,0.25610093206355405,0.7121206974095942
7,0.5104165429341043,0.3541783813104332,0.6452873105328815,-0.03704955255981657,-0.416766793951879,-0.5345605985217327,0.010055700220230716,0.051581949356094135,0.19747697268657852,0.6783020417667454
8,0.4992854564965072,0.3385118819677361,0.5908418337005152,-0.04861866385052515,-0.20841945809678825,-0.31133364234416533,0.08082325874651922,0.10191727879183636,0.15811835415664657,0.6494837569337454
9,0.5391866850623045,0.4228255482629352,0.5363177898656174,-0.0158679738507297,-0.03461629491884673,-0.01288817210034819,-0.06290704157520682,0.03679712194787346,0.09730323229952897,0.6237227993033556
10,0.5423727744563435,0.4840480361284163,0.48110298429931303,0.01688271614906571,0.24207019902799098,0.31343636733369373,0.17654337747858667,0.12870608821710763,-0.0106998427355529,0.5949675521446364
11,0.5300961347261463,0.4443836260503531,0.4251891402391305,0.0496334061488612,0.4257358744777158,0.5670523565851319,-0.015670753016332625,0.17039104613757172,-0.1226311094711064,0.5659138030577056
12,0.5154245187569808,0.4181791871787258,0.36877156684313284,0.030379426645920322,0.5670159881267217,0.6981566648970658,0.09437784278183892,0.28228211355717825,-0.20919553035823657,0.5350894369431869
