date,observed,trend,seasonal,residual
2017-08-01,32.0,39.51169247153411,-7.399725070846166,-0.11196740068794497
2017-09-01,32.0,38.138703573504486,-5.606280023057022,-0.5324235504474615
2017-10-01,32.0,36.758459900017435,-4.24007767999759,-0.5183822200198449
2017-11-01,32.0,35.37043475174471,-2.8563477525840266,-0.514086999160682
2017-12-01,32.0,33.97459172341838,-1.7547046712758516,-0.2198870521425249
2018-01-01,32.0,32.571496403327934,-0.4386298793005834,-0.13286652402734944
2018-02-01,32.0,31.162387901306396,0.8865008758010964,-0.04888877710749284
2018-03-01,32.0,29.749421110876536,1.3982397864108662,0.8523391027125982
2018-04-01,32.0,28.336076448341757,2.438114443262053,1.2258091083961915
2018-05-01,32.0,26.927388100470832,3.396866305286844,1.6757455942423256
2018-06-01,32.0,25.52918000633213,4.317864817209001,2.152955176458871
2018-07-01,32.0,24.136517592388703,5.333738518103546,2.5297438895077526
2018-08-01,15.0,22.766422530468766,-4.73599340390912,-3.030429126559646
2018-09-01,15.0,21.411910650152628,-3.931501311167049,-2.4804093389855773
2018-10-01,15.0,20.078187011979733,-3.0454438828224224,-2.0327431291573106
2018-11-01,15.0,18.81820347610901,-2.1899429030030597,-1.6282605731059476
2018-12-01,15.0,17.70420256290007,-1.3386724058931074,-1.3655301570069618
2019-01-01,15.0,16.802203555597153,-0.6000476157240807,-1.2021559398730712
2019-02-01,15.0,16.14530838065093,0.05592610087607597,-1.201234481527008
2019-03-01,15.0,15.718113994006169,1.1825515524152161,-1.9006655464213846
2019-04-01,15.0,15.470125146508133,1.6038241422160255,-2.073949288724158
2019-05-01,15.0,15.33858964209184,2.0537665980159745,-2.392356240107814
2019-06-01,15.0,15.26214478281583,3.2196758306326116,-3.4818206134484413
2019-07-01,15.0,15.202151071396289,4.033964850437006,-4.236115921833294
2019-08-01,15.0,15.156384350376863,-2.217147745595047,2.060763395218183
2019-09-01,15.0,15.133950501721106,-2.627376556720436,2.493426054999329
2019-10-01,15.0,15.137548662153153,-2.1431690596070787,2.005620397453926
2019-11-01,15.0,15.161405540562384,-1.7347549875599295,1.5733494469975469
2019-12-01,15.0,15.193072605901003,-0.9821464076456581,0.7890738017446548
2020-01-01,15.0,15.215527051166424,-0.7735382698761908,0.5580112187097672
2020-02-01,15.0,15.217754916418697,-0.7552887546297523,0.5375338382110559
2020-03-01,15.0,15.197880158806008,0.9839524238235643,-1.181832582629573
2020-04-01,15.0,15.161511730928382,0.8770796870202171,-1.0385914179485987
2020-05-01,15.0,15.12520196551821,0.9279763217989611,-1.0531782873171718
2020-06-01,15.0,15.120396458991038,2.293257348019474,-2.413653807010512
2020-07-01,15.0,15.177239915184288,2.905960496668733,-3.0832004118530207
2020-08-01,15.0,15.305108480511459,0.39492125439429693,-0.7000297349057565
2020-09-01,15.0,15.50679812967804,-1.661315456893275,1.154517327215233
2020-10-01,15.0,15.789837501278962,-1.5094223104438014,0.7195848091648411
2020-11-01,15.0,16.158228838522856,-1.416462002275621,0.2582331637527666
2020-12-01,15.0,16.603277114486218,-0.5152421073225505,-1.0880350071636684
2021-01-01,15.0,17.099085231038295,-0.7450057126123976,-1.3540795184258965
2021-02-01,15.0,17.665474830389257,-1.2789200326607386,-1.3865547977285182
2021-03-01,20.0,18.661025145033115,1.0786986722555587,0.26027618271132624
2021-04-01,20.0,20.64237838386412,0.5928482809276433,-1.2352266647917638
2021-05-01,20.0,23.1426085461163,0.3606236813144599,-3.503232227430761
2021-06-01,20.0,25.395728628913243,1.6090025506147336,-7.004731179527976
2021-07-01,20.0,27.339862664635923,1.8648332536934982,-9.20469591832942
2021-08-01,20.0,29.140724309607233,1.9700791746200814,-11.110803484227315
2021-09-01,40.0,30.898647685933565,-2.4520953923269193,11.553447706393353
2021-10-01,40.0,32.67948997374431,-1.7782957927577918,9.098805819013478
2021-11-01,40.0,34.57487878757633,-1.5955458517409058,7.020667064164577
2021-12-01,40.0,36.773952743130785,-0.5791605910669624,3.805207847936181
2022-01-01,40.0,39.36680118549542,-0.6908228906289926,1.3240217051335748
2022-02-01,40.0,41.473830376211794,-1.1902079026763899,-0.28362247353540226
2022-03-01,45.0,42.14347633257429,1.2666150183177154,1.589908649107997
2022-04-01,45.0,41.961255502084306,0.9480907750367897,2.090653722878905
2022-05-01,45.0,41.547848970879556,0.8844420850259638,2.567708944094477
2022-06-01,45.0,41.047427896520695,1.9885253179781253,1.964046785501182
2022-07-01,45.0,40.4905746989233,2.3932001447750086,2.116225156301695
2022-08-01,45.0,39.89358856951671,2.6017595816502137,2.5046518488330776
2022-09-01,35.0,39.2605145696006,-3.4745329457234333,-0.78598162387717
2022-10-01,35.0,38.58119604241701,-2.4839576939096206,-1.097238348507389
2022-11-01,35.0,37.83849837037914,-2.120485086239733,-0.7180132841394098
2022-12-01,35.0,37.037474748054194,-1.155975715120474,-0.8814990329337178
2023-01-01,35.0,36.23323694541235,-0.9887585005432151,-0.24447844486913795
2023-02-01,35.0,35.49432313395721,-1.0902883087374118,0.5959651747802042
2023-03-01,35.0,34.85766731388236,1.540732726877728,-1.3984000407600874
2023-04-01,35.0,34.32242840590276,1.644277138379301,-0.966705544282064
2023-05-01,35.0,33.86272542620298,1.5262820240878614,-0.3890074502908405
2023-06-01,35.0,33.436912984465046,2.4294279833388535,-0.8663409678039002
2023-07-01,35.0,33.009079605885766,2.9587182680541044,-0.9677978739398725
2023-08-01,35.0,32.56237007472119,3.420359260819932,-0.9827293355411193
2023-09-01,35.0,32.099079029793984,-4.586881335568219,7.487802305774238
2023-10-01,30.0,31.629287380265712,-3.3023236325976684,1.6730362523319577
2023-11-01,30.0,31.161555574473525,-2.7354600685676536,1.5739044940941298
2023-12-01,30.0,30.698473196356016,-1.8647303001590194,1.1662571038030052
2024-01-01,30.0,30.22777142685781,-1.3897945688864226,1.1620231420286125
2024-02-01,30.0,29.726670388362816,-1.0314087268703167,1.3047383385075015
2024-03-01,30.0,29.175648856420988,1.9238812616458856,-1.0995301180668733
2024-04-01,30.0,28.558010032277675,2.455619005720102,-1.0136290379977773
2024-05-01,30.0,27.872619456148755,2.207846929919289,-0.0804663860680428
2024-06-01,30.0,27.157256140178394,2.769542238852673,0.07320162096893412
2024-07-01,30.0,26.475160724790843,3.401261543074731,0.12357773213442513
2024-08-01,30.0,25.807595177065895,4.148777621862979,0.043627201071124944
2024-09-01,20.0,25.146822522940028,-5.606971812003375,0.46014928906334873
2024-10-01,20.0,24.48958006734171,-4.0248100368322,-0.46477003050950927
2024-11-01,20.0,23.834156602593467,-3.2782707393970454,-0.5558858631964227
2024-12-01,20.0,23.17993164970687,-2.606264640064937,-0.5736670096419338
2025-01-01,20.0,22.52703005495623,-1.8060087294556773,-0.7210213255005549
2025-02-01,20.0,21.87608570217329,-0.9487500969411733,-0.9273356052321198
2025-03-01,25.0,21.22817932948,2.3524184594232525,1.4194022110967488
2025-04-01,25.0,20.58459016127923,3.292509370568864,1.1229004681519044
