date,value,matrix_profile,matrix_profile_index
2017-05-01,24.0,0.0,12.0
2017-06-01,24.0,3.5472161342847354e-16,13.0
2017-07-01,24.0,4.440892098500626e-16,14.0
2017-08-01,30.0,0.0,15.0
2017-09-01,30.0,0.8157102780006752,41.0
2017-10-01,30.0,0.6324555320336758,42.0
2017-11-01,30.0,0.5091399026230625,43.0
2017-12-01,30.0,7.691850745534255e-16,27.0
2018-01-01,30.0,0.28305790531679736,45.0
2018-02-01,30.0,0.0,46.0
2018-03-01,30.0,7.665096401009792e-16,47.0
2018-04-01,30.0,7.691850745534255e-16,48.0
2018-05-01,30.0,0.0,0.0
2018-06-01,30.0,3.5472161342847354e-16,1.0
2018-07-01,30.0,4.440892098500626e-16,2.0
2018-08-01,50.0,0.0,3.0
2018-09-01,50.0,1.2814742548776324e-15,66.0
2018-10-01,50.0,9.346666907374255e-16,67.0
2018-11-01,50.0,0.0,68.0
2018-12-01,50.0,8.15843973306311e-16,69.0
2019-01-01,50.0,7.665096401009792e-16,70.0
2019-02-01,50.0,0.0,40.0
2019-03-01,50.0,0.18596972966592823,72.0
2019-04-01,50.0,0.2268300950450627,73.0
2019-05-01,50.0,0.324287172005104,74.0
2019-06-01,50.0,0.42901436096130585,75.0
2019-07-01,50.0,0.5768608647736456,76.0
2019-08-01,40.0,7.691850745534255e-16,7.0
2019-09-01,40.0,0.5715592243432424,8.0
2019-10-01,40.0,0.7653668647301796,77.0
2019-11-01,40.0,0.7653668647301796,78.0
2019-12-01,40.0,0.7653668647301797,78.0
2020-01-01,40.0,0.7653668647301797,79.0
2020-02-01,40.0,0.7653668647301797,21.0
2020-03-01,40.0,0.5715592243432424,22.0
2020-04-01,45.0,0.46662021242332213,23.0
2020-05-01,45.0,0.6972958301016052,67.0
2020-06-01,45.0,0.5885394960355478,18.0
2020-07-01,45.0,0.46662021242332213,69.0
2020-08-01,40.0,7.364386412590295e-16,70.0
2020-09-01,40.0,0.0,21.0
2020-10-01,40.0,0.4211356625464838,83.0
2020-11-01,40.0,0.45950584109472237,84.0
2020-12-01,40.0,0.5091399026230625,6.0
2021-01-01,40.0,0.4021317445363948,7.0
2021-02-01,40.0,0.28305790531679736,8.0
2021-03-01,35.0,0.0,9.0
2021-04-01,35.0,7.665096401009792e-16,10.0
2021-05-01,35.0,7.691850745534255e-16,11.0
2021-06-01,35.0,0.0,0.0
2021-07-01,35.0,6.345453125715752e-16,1.0
2021-08-01,35.0,8.599750569898517e-16,2.0
2021-09-01,45.0,0.0,3.0
2021-10-01,45.0,0.0,3.0
2021-11-01,45.0,0.0,3.0
2021-12-01,45.0,0.0,3.0
2022-01-01,45.0,0.0,3.0
2022-02-01,45.0,0.0,3.0
2022-03-01,45.0,0.0,3.0
2022-04-01,45.0,0.0,3.0
2022-05-01,45.0,0.0,3.0
2022-06-01,45.0,0.0,3.0
2022-07-01,45.0,0.0,3.0
2022-08-01,45.0,0.0,3.0
2022-09-01,45.0,0.0,3.0
2022-10-01,45.0,0.0,3.0
2022-11-01,45.0,1.2814742548776324e-15,16.0
2022-12-01,45.0,9.346666907374255e-16,17.0
2023-01-01,45.0,0.0,18.0
2023-02-01,45.0,8.15843973306311e-16,19.0
2023-03-01,45.0,7.364386412590295e-16,39.0
2023-04-01,45.0,0.13652741714336739,21.0
2023-05-01,45.0,0.18596972966592823,22.0
2023-06-01,45.0,0.2268300950450627,23.0
2023-07-01,45.0,0.324287172005104,24.0
2023-08-01,45.0,0.42901436096130585,25.0
2023-09-01,45.0,0.5768608647736456,26.0
2023-10-01,25.0,0.556499317648249,10.0
2023-11-01,25.0,0.7653668647301796,11.0
2023-12-01,25.0,0.7653668647301797,30.0
2024-01-01,25.0,0.7653668647301796,19.0
2024-02-01,25.0,0.556499317648249,20.0
2024-03-01,30.0,0.0,21.0
2024-04-01,30.0,0.4211356625464838,41.0
2024-05-01,30.0,0.45950584109472237,42.0
2024-06-01,30.0,,
2024-07-01,30.0,,
2024-08-01,30.0,,
2024-09-01,25.0,,
2024-10-01,25.0,,
2024-11-01,25.0,,
2024-12-01,25.0,,
2025-01-01,25.0,,
2025-02-01,25.0,,
2025-03-01,30.0,,
2025-04-01,30.0,,
