date,observed,trend,seasonal,residual
2017-05-01,24.0,18.30289849433214,5.402886563207851,0.2942149424600089
2017-06-01,24.0,20.112945141802133,3.8134372039740887,0.07361765422377786
2017-07-01,24.0,21.921583329415107,2.1946080316358745,-0.11619136105097994
2017-08-01,30.0,23.728027812616652,6.50224331902223,-0.23027113163888302
2017-09-01,30.0,25.53150037778009,4.924066233531214,-0.4555666113113048
2017-10-01,30.0,27.331371626297088,3.3550028467379462,-0.6863744730350341
2017-11-01,30.0,29.127394491927753,0.9739667998950041,-0.1013612918227551
2017-12-01,30.0,30.92001762464785,-1.747468291107353,0.8274506664595016
2018-01-01,30.0,32.710397911909354,-3.3573360499118676,0.6469381380025112
2018-02-01,30.0,34.499770518527974,-4.78258047083783,0.2828099523098544
2018-03-01,30.0,36.28795189382067,-6.198830269465923,-0.08912162435474613
2018-04-01,30.0,38.068488257820064,-8.262106383259578,0.19361812543951373
2018-05-01,30.0,39.799937569728044,4.613909992833737,-14.41384756256178
2018-06-01,30.0,41.50641165077446,3.690073785176127,-15.196485435950589
2018-07-01,30.0,43.08601825850388,2.757557081591289,-15.843575340095168
2018-08-01,50.0,44.096349269295615,4.406268121697336,1.4973826090070474
2018-09-01,50.0,44.43017922589053,3.5729817847237557,1.996838989385715
2018-10-01,50.0,44.71325663102125,2.3933964579155687,2.893346911063176
2018-11-01,50.0,45.26758269899835,0.49222709138701237,4.2401902096146316
2018-12-01,50.0,45.92435450297891,-1.6873699257592396,5.7630154227803345
2019-01-01,50.0,46.42435281085631,-2.8205307619804922,6.39617795112418
2019-02-01,50.0,46.62382569925029,-3.760185315290411,7.136359616040124
2019-03-01,50.0,46.565203935356884,-4.554104678174279,7.988900742817393
2019-04-01,50.0,46.363772054366606,-6.277581032663241,9.913808978296636
2019-05-01,50.0,46.13215603628008,3.7779316889339745,0.0899122747859451
2019-06-01,50.0,45.927183750237894,3.4625293142075395,0.6102869355545693
2019-07-01,50.0,45.63172893769694,3.1702458851363304,1.198025177166727
2019-08-01,40.0,45.20417883134276,2.477811990682863,-7.681990822025625
2019-09-01,40.0,44.74859368180507,2.3273204862461325,-7.075914168051199
2019-10-01,40.0,44.326902280230804,1.5385817389423653,-5.8654840191731665
2019-11-01,40.0,43.92473646574814,0.10607631043718091,-4.030812776185321
2019-12-01,40.0,43.51460604962729,-1.5632638276486845,-1.9513422219786065
2020-01-01,40.0,43.0839838900852,-2.217957438050184,-0.8660264520350154
2020-02-01,40.0,42.63933757323749,-2.6844921073217294,0.04515453408424008
2020-03-01,40.0,42.208902809727604,-2.9116463502797747,0.70274354055217
2020-04-01,45.0,41.85576917429697,-4.246751835593969,7.390982661297002
2020-05-01,45.0,41.62240605388098,2.9051939765965398,0.47239996952247765
2020-06-01,45.0,41.47429572644799,3.0672332710293415,0.45847100252266415
2020-07-01,45.0,41.357742017206476,3.2630277752444643,0.3792302075490568
2020-08-01,40.0,41.249001452166844,0.5912408970958924,-1.8402423492627378
2020-09-01,40.0,41.139780798820944,0.9544223776571836,-2.094203176478125
2020-10-01,40.0,41.03897464553218,0.562518964386659,-1.6014936099188404
2020-11-01,40.0,41.00025632794006,-0.5879879811182281,-0.41226834682183267
2020-12-01,40.0,41.167119190381726,-1.6718828677141642,0.5047636773324413
2021-01-01,40.0,41.57314219355256,-1.7026702490370382,0.129528055484478
2021-02-01,40.0,42.029014269612325,-1.6748374473252994,-0.3541768222870232
2021-03-01,35.0,42.42736195082157,-1.2295271684770042,-6.1978347823445645
2021-04-01,35.0,42.79022563002482,-0.7199357755203104,-7.070289854504509
2021-05-01,35.0,43.15537911382635,1.8428047567237578,-9.998183870550108
2021-06-01,35.0,43.52561982113808,2.0361902505395046,-10.561810071677584
2021-07-01,35.0,43.883599565566335,2.3825949299901032,-11.26619449555644
2021-08-01,35.0,44.232171664928025,-0.4913750553515589,-8.740796609576464
2021-09-01,45.0,44.60697042146202,-0.272811585254602,0.6658411637925781
2021-10-01,45.0,45.03047869502708,-0.4162465356376388,0.385767840610562
2021-11-01,45.0,45.36267897123347,-0.5739149155727725,0.21123594433930037
2021-12-01,45.0,45.403535267444674,-0.6944326878660144,0.2908974204213379
2022-01-01,45.0,45.278580770704096,-0.73805200916725,0.4594712384631521
2022-02-01,45.0,45.16995623479286,-0.7644236519651195,0.5944674171722539
2022-03-01,45.0,45.113760402581995,-0.5740961474504317,0.46033574486843776
2022-04-01,45.0,45.101164327284046,-0.029810671519660506,-0.07135365576438346
2022-05-01,45.0,45.11331173755149,1.1931067147218817,-1.3064184522733697
2022-06-01,45.0,45.12702134117169,1.5382408191899841,-1.665262160361678
2022-07-01,45.0,45.126148519869396,2.0822302235442303,-2.2083787434136255
2022-08-01,45.0,45.10630488236549,0.6253353305781009,-0.7316402129435957
2022-09-01,45.0,45.07118070878286,-0.8862483638637899,0.8150676550809308
2022-10-01,45.0,45.028749811030195,-0.9187733679863425,0.8900235569561445
2022-11-01,45.0,44.989636062951405,-0.9563456550047681,0.9667095920533626
2022-12-01,45.0,44.958539806687796,-0.950442049788558,0.9919022431007605
2023-01-01,45.0,44.9238410981622,-0.893624472141938,0.9697833739797375
2023-02-01,45.0,44.857823665293004,-0.8221236795252415,0.9643000142322364
2023-03-01,45.0,44.728624953538265,0.4523212427075582,-0.1809461962458201
2023-04-01,45.0,44.51729274365718,0.41545215123512813,0.06725510510769084
2023-05-01,45.0,44.205846835552094,0.6971393505341935,0.097013813913712
2023-06-01,45.0,43.643980100582525,1.1499121357953965,0.20610776362207872
2023-07-01,45.0,42.47068140538349,1.7907615768354168,0.7385570177810976
2023-08-01,45.0,40.824183215189116,1.6852870287643558,2.490529756046527
2023-09-01,45.0,39.34038669941711,-1.5467687985332312,7.206382099116119
2023-10-01,25.0,38.13193543985171,-1.4438174324952606,-11.688118007356447
2023-11-01,25.0,37.05721700979225,-1.3294422332853866,-10.727774776506859
2023-12-01,25.0,36.022719141060755,-1.1651381877155875,-9.857580953345167
2024-01-01,25.0,34.966508656378686,-1.0016401992498825,-8.964868457128802
2024-02-01,25.0,33.805978677240894,-0.8468444189180658,-7.959134258322827
2024-03-01,30.0,32.42312522284871,1.6406548178812508,-4.063780040729963
2024-04-01,30.0,30.78295880870952,1.6000896295167628,-2.3830484382262824
2024-05-01,30.0,29.350538538836446,0.23480724223681973,0.41465421892673504
2024-06-01,30.0,28.78349210494878,0.8090011837160249,0.4075067113351949
2024-07-01,30.0,28.360857483655206,1.549344526364107,0.08979798998068844
2024-08-01,30.0,28.02841951954734,2.706602806581799,-0.7350223261291404
2024-09-01,25.0,27.740247666866374,-2.3363400208378997,-0.4039076460284754
2024-10-01,25.0,27.474278089068783,-2.0762622840745975,-0.3980158049941842
2024-11-01,25.0,27.220213710226144,-1.7959790322392426,-0.4242346779869024
2024-12-01,25.0,26.973280836776432,-1.476491220650732,-0.4967896161256995
2025-01-01,25.0,26.731485110579968,-1.2014234069797356,-0.5300617036002322
2025-02-01,25.0,26.494351234367315,-0.9565009440111248,-0.5378502903561895
2025-03-01,30.0,26.262314245877008,2.8393420984980935,0.8983436556248989
2025-04-01,30.0,26.03622513696761,2.8249974349265212,1.1387774281058682
