lag,acled_events,acled_fatalities,idp_population,rain_1m,rain_3m,rain_anomaly_1m,rain_anomaly_3m,wfp_inflation_mean,wfp_price_mean
-12,0.1525381166312046,0.11500906894725393,-0.12004557638122877,0.19298945884322966,0.07244888177780125,0.12917921428092932,0.28776252953390286,-0.10601259624013218,-0.3138027731941422
-11,0.08238497941087816,0.09382712775418454,-0.10483460565523393,0.056627555260235135,-0.05319536330806031,0.1308602856703368,0.3297459632908656,-0.17338150669816535,-0.2677652553381481
-10,0.13316623135739966,0.2142401563945831,-0.10046378857861046,-0.12815545667660308,-0.16273271023923536,0.1393131203655653,0.38205402998588245,-0.16846747906398032,-0.21784115520980496
-9,0.18955299128354086,0.29578371212865046,-0.10292090817565011,-0.21946332660524337,-0.20773878597343348,0.21242181973123453,0.3136337933697452,-0.07887233314276472,-0.09425187657288862
-8,0.33456872747515437,0.3640933317470577,-0.10498046298585888,-0.16722453589121056,-0.10579598609745115,0.2662898124534695,0.2922995192611661,-0.02236686393832931,0.006362233937869214
-7,0.36215736863427384,0.3787979229084804,-0.07923048876140844,-0.11151969395744404,0.05058093845238654,0.16743223294876589,0.23262211421642584,0.018640049588576246,0.004048520475175771
-6,0.3217173906339652,0.317916482732752,-0.054860502736858274,0.0666620403516889,0.22568975627344717,0.1946192896959648,0.2617736665052763,0.045409925978479086,-0.012571067934490195
-5,0.19798665140006702,0.2756500606563158,-0.031226788525458345,0.20159813503692658,0.3426462062049068,0.22483592881072326,0.2515808783950371,0.03697060184487628,-0.07460841137361417
-4,0.08634332973935827,0.22282899651098942,-0.006821801222581418,0.26089217431560113,0.36329371913447317,0.19821064625142096,0.28292795870525245,0.07991607063696038,-0.10721281451732995
-3,0.07897008865882146,0.17711120971140407,0.017218420462704165,0.2966564043833845,0.34838911179973403,0.25338251479002777,0.2943912229651987,0.08638915870879058,-0.1392433226230494
-2,0.034160072754847434,0.14481834891968398,0.03874754312308266,0.3011675988301241,0.26511838072180305,0.28847904100032185,0.23141738379459909,0.04898299597023946,-0.19836300558236433
-1,-0.02121835786122897,0.08249606119765064,0.06313117935602368,0.24309304190646666,0.1608271824729087,0.24056130586229213,0.19903214266510008,0.08082506957979614,-0.18172611278908443
0,-0.056444566953983775,0.05702994137623058,0.08438580956806269,0.12579358253339426,0.0625226026337386,0.1740276002544897,0.20033596707054355,0.08654590216898016,-0.1536724926635737
1,-0.039402475159281414,0.006620662736133966,0.06484822670146455,0.026284039151303642,-0.013020058224788281,0.16979811671722025,0.26557354080159595,0.07329561429862787,-0.1256627349365931
2,0.03464462033804665,0.07105343497798577,0.043277507250829086,-0.03271498904212301,-0.02461943964079241,0.18840723070612514,0.33065201159936003,-0.002110104352938907,-0.13028057017465072
3,0.11946262911677427,0.22685681364728097,0.01896652618227606,-0.06335285428898886,-0.00735916341667503,0.2074995150371667,0.2967416248968325,-0.05478719790381992,-0.15090667351140072
4,0.16596168306174494,0.14615893781738595,-0.00814395133457603,-0.001911593116986128,0.06377980533227719,0.27196426107370736,0.26995717518822904,-0.022995236465084744,-0.15097278026174923
5,0.2513478570726305,0.19439372958148252,-0.03759256649232305,0.009999079771563849,0.12572273479378396,0.14674097241048917,0.16178152869830048,-0.011972504364306085,-0.18861671288427792
6,0.20685594423079498,0.14428857507618845,-0.0684023707754281,0.11545009987581727,0.20320482662187653,0.11943072482547439,0.10494419231594067,0.0012370444420845789,-0.22666580421312224
7,0.16838770806381342,0.07467044625443796,-0.10188477181655209,0.1536907306304547,0.2656712151328997,0.0770819980325737,0.09136725506233774,-0.0031503791137991875,-0.27450536337444864
8,0.15009351755666506,0.009963689677358176,-0.13826238072602462,0.20408564532413503,0.31036201408918035,0.0566790671509705,0.035524050630210635,-0.003502270880720661,-0.33867473190757275
9,0.01744231492042917,-0.15204986114442806,-0.17618715736259638,0.27147324509551574,0.29806810949256013,0.09965873267343045,0.03824781296045946,-0.016947189141157167,-0.39608098468447217
10,-0.01079928718784587,-0.15581769432629106,-0.21488188993899432,0.2625375082460955,0.18663256123941654,0.06739769719974997,-0.002985030677166515,-0.07389648968891982,-0.4599808151952491
11,-0.0551514898083492,-0.16612316825102327,-0.25360010130710703,0.1674790345585584,0.04880836932361458,0.03550820378579691,-0.026991419283020505,-0.1100016964303097,-0.5041868073148703
12,-0.04760146558513916,-0.11089161735781423,-0.2919392201390992,-0.01182167394877287,-0.11215765127054032,-0.048036340336985485,-0.05526477930607692,-0.07805155647064072,-0.491030188624507
