,wfp_price_mean,wfp_inflation_mean,rain_1m,rain_3m,rain_anomaly_1m,rain_anomaly_3m,acled_events,acled_fatalities,idp_population
lag_1,0.8869523738913738,0.907017557086023,0.17045147116292061,0.15562245481880688,0.4390646524909212,0.057563973267142486,0.6790573912001865,0.5665287008206992,0.9042285579653856
lag_2,0.7504355521812958,0.2853795339366381,0.4288184483032093,0.163556949470405,0.5257196898413181,0.11018083085316456,0.4356208503393642,0.2353135095137622,0.8793972894974581
lag_3,0.7802684351943332,0.5009962151154679,0.6981035567149064,0.32511828332957876,0.5805253676621964,0.061909347780595335,0.3356366283091406,0.002901665882029792,0.9187697682032878
lag_4,0.7974076227601445,0.3086944173537008,0.3410198312877928,0.24421298044878212,0.2761521331219262,0.06776371559132364,0.4790791741280602,0.0015310111980127833,0.964005896038186
lag_5,0.4150889558067243,0.42970753170678244,0.43743787799892275,0.3218789457777135,0.12840983645227677,0.03711493870831067,0.44411412801567973,0.0037784453407071032,0.8429367549148059
lag_6,0.5399607009851215,0.6157490248762651,0.3171831535715243,0.20494278292889695,0.1955787071483192,0.0691839647451732,0.2493464576657603,0.00019916038801297685,0.9136071110119536
