lag,acf,pacf
0,1.0,1.0
1,-0.49999999999999983,-0.5055555555555555
2,-8.436245007540516e-18,-0.34333927608939
3,0.0667853962600178,-0.15916119775289453
4,-0.08348174532502226,-0.1829745158435506
5,0.08348174532502224,-0.0548072001016463
6,-0.13913624220837043,-0.21749634854621952
7,-0.022261798753339283,-0.3550044905135868
8,0.14470169189670526,-0.21284173996792738
9,-0.05008904719501338,-0.15383104342015552
10,-0.08348174532502224,-0.34974832778333337
11,0.28049866429207476,0.09905018590969647
12,-0.4107301869991095,-0.5086609376314049
13,0.31389136242208365,-0.38002087325440703
14,-0.10017809439002671,-0.6397571375397457
15,-1.6872490015081032e-17,-1.3089545171866912
16,0.08348174532502221,3.8725881066766465
17,-0.15583259127337484,0.7877310707403603
18,0.02782724844167406,0.2589469266219824
19,0.12466607301869993,0.43596001873090956
20,-0.12689225289403386,0.30828729882609973
21,0.04674977738201251,0.38743417590888174
22,-2.530873502262155e-17,0.1487007673481211
23,-0.09572573463935884,0.06670180902716275
24,0.336153161175423,0.4487623670925702
