lag,acled_events,acled_fatalities,idp_population,ipc_phase_3plus_pct,rain_1m,rain_3m,rain_anomaly_1m,rain_anomaly_3m,wfp_inflation_mean,wfp_price_mean
0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1,0.9318152558732169,0.8785252514008263,-0.1655669558684137,0.8929100912543624,0.6091502676541272,0.8217389348569638,0.20780026495988546,0.702231614176261,0.9525614966129602,0.9818340291560692
2,0.8606132625521582,0.7215462035720122,-0.1673283064627585,0.7858201825087248,0.26686737315778064,0.4464661910246762,0.16382909913969404,0.5054550428869251,0.8869516795375283,0.9547486861649432
3,0.7754037484653133,0.5610482610944482,0.11612185446308906,0.6739654065112571,-0.05661940877522199,0.011401548662240942,0.15147861299501952,0.30366137653425723,0.8247550178108131,0.9241572129829463
4,0.7037398552588725,0.4617385483984099,-0.028058851651698965,0.5621106305137893,-0.2525237327189656,-0.31982659562962706,0.12827680221341914,0.2604272256721793,0.7630423176950193,0.8929551576304795
5,0.6529909271250729,0.41373737876722144,-0.16077287428846662,0.45275239663551714,-0.42947356378384105,-0.5343943814167585,0.10049688733181483,0.26501933182129656,0.6989337919568848,0.8597202465472559
6,0.6157283382438176,0.40379326417042866,0.4641784181785371,0.3535043045247594,-0.48489947219929735,-0.6062587340768593,0.18416383735353403,0.2896464274591115,0.6164017366307614,0.8244466785983418
7,0.5882179209019038,0.40803438419792104,-0.1642955754771563,0.27752140174863404,-0.411334509976042,-0.5360481064893069,0.13142661656932514,0.24758099227623936,0.5290980956724306,0.7892479485900689
8,0.5709545782486173,0.4078933122597921,-0.009295960549916812,0.20057625601419243,-0.2479822504391525,-0.32925529489607075,0.05539910770137292,0.18384141778019011,0.44075704883799915,0.756358844411453
9,0.5622282482017233,0.42048916050901963,0.13692545590120547,0.14686923378505326,-0.053385700388727864,-0.02037588691548835,-0.03683258724734382,0.07233051322463323,0.3233700376120949,0.7218619836674558
10,0.5462141498267591,0.4181869360641949,-0.039315332953419754,0.09316221155591413,0.23672838310044184,0.3325212502737062,0.1809106141824018,0.15978740082149023,0.20411771141189441,0.68653110424541
11,0.5349881139367976,0.40342498360446954,-0.16200056968334967,0.03945518932677497,0.5091490766728376,0.6140125169715223,0.031051817114716447,0.18200240047037924,0.09682226611091278,0.651283360903214
12,0.5253659803813208,0.37945687767723313,0.5138990564314886,-0.03693704017992914,0.6252593413030256,0.7295744903576261,0.06922091758832692,0.2515475932230886,0.011068216631124774,0.61592394674481
