date,wfp_price_mean,wfp_inflation_mean,rain_1m,rain_3m,rain_anomaly_1m,rain_anomaly_3m,acled_events,acled_fatalities,idp_population,ipc_phase_3plus_pct
2017-08-01,0.92,0.69,0.0067234426,0.70416856,99.730064,97.11489,94,252.0,48027.33021738535,26.0
2017-09-01,0.93,-0.08,0.07350963,0.65396684,99.99176,97.46185,78,162.0,46807.599443973915,26.0
2017-10-01,0.93,-0.68,2.9914837,3.0717168,95.97248,95.85164,181,460.0,45610.16032618195,26.0
2017-11-01,0.93,-2.02,7.375168,10.440162,110.29203,105.60162,114,219.0,44348.45365365513,26.0
2017-12-01,0.93,-0.63,20.456299,30.822948,111.54985,110.67473,130,464.0,43078.87891624038,26.0
2018-01-01,0.92,-0.3,11.027342,38.85881,45.197487,73.57306,134,268.0,41875.3908836074,26.0
2018-02-01,0.94,-0.17,27.414612,58.898254,89.02683,75.28299,121,259.0,39732.35562268072,26.0
2018-03-01,0.93,-1.33,24.50336,62.9453125,90.972115,72.05089,120,269.0,37713.17425539483,26.0
2018-04-01,0.94,0.6,10.630211,62.548183,101.52747,90.9909,86,119.0,35769.296251810556,26.0
2018-05-01,0.94,0.07,6.061408,41.194984,117.40788,97.772095,171,334.0,34083.88373197852,26.0
2018-06-01,0.95,0.94,0.12326311,16.81488,99.551445,109.277916,115,122.0,32401.40622768472,26.0
2018-07-01,0.96,3.4,0.57059616,6.7552667,97.60976,114.40977,183,518.0,30934.408583246466,26.0
2018-08-01,0.96,4.11,0.006275213,0.70013446,99.72113,97.04621,177,279.0,29754.73879742032,60.0
2018-09-01,0.97,4.0,0.07306141,0.64993274,99.982925,97.39231,131,335.0,28535.008024008876,60.0
2018-10-01,0.97,5.3,3.285074,3.3644106,99.498314,99.32738,119,238.0,27337.568906216915,60.0
2018-11-01,0.96,4.05,8.003586,11.361721,115.89272,111.90454,130,367.0,26075.8622336901,60.0
2018-12-01,0.95,1.91,12.53429,23.822948,76.8355,89.04829,144,342.0,49207.0,60.0
2019-01-01,0.93,1.1,25.428059,45.965935,85.807846,85.49525,121,267.0,50675.71428571429,60.0
2019-02-01,0.93,-1.07,53.79381,91.756165,161.47739,113.99519,109,245.0,52144.42857142857,60.0
2019-03-01,0.92,-0.65,108.17615,187.39803,348.97293,204.02362,157,456.0,53613.142857142855,60.0
2019-04-01,0.93,-0.89,30.557598,192.52756,230.96767,266.0798,79,163.0,55081.857142857145,60.0
2019-05-01,0.94,-0.01,7.466607,146.20035,132.32294,320.01688,138,334.0,56550.571428571435,60.0
2019-06-01,0.94,-0.6,0.24966381,38.27387,102.00758,216.77306,104,219.0,58019.28571428572,60.0
2019-07-01,0.94,-1.91,0.5732855,8.2895565,97.65688,129.34247,107,200.0,58019.28571428572,60.0
