date,wfp_price_mean,wfp_inflation_mean,rain_1m,rain_3m,rain_anomaly_1m,rain_anomaly_3m,acled_events,acled_fatalities,idp_population,ipc_phase_3plus_pct
2017-08-01,0.96,1.58,1.1047041,6.710167,98.105995,97.47256,52,176.0,21202.49016422935,18.0
2017-09-01,0.95,0.7,0.7223065,6.262519,98.75174,97.92806,20,52.0,21103.78037282741,18.0
2017-10-01,0.95,0.87,3.182094,5.0091047,94.25751,93.56249,38,121.0,21013.911131844085,18.0
2017-11-01,0.96,0.85,26.81487,30.71927,180.75853,161.80156,28,18.0,20930.465773191896,18.0
2017-12-01,0.95,0.76,35.616085,65.61305,104.46247,128.00946,42,46.0,20853.870204207436,18.0
2018-01-01,0.95,1.17,9.670713,72.10167,40.487064,92.6829,37,21.0,20784.73585940086,18.0
2018-02-01,0.95,0.04,59.68741,104.97421,98.61075,83.69164,39,14.0,20559.067889092574,18.0
2018-03-01,0.95,-0.29,49.300453,118.65858,109.67043,87.486015,29,51.0,20339.66241043626,18.0
2018-04-01,0.98,3.7,29.151745,138.1396,115.592026,106.30006,46,104.0,19779.217209575676,18.0
2018-05-01,0.98,2.98,10.813353,89.26556,115.480934,113.91479,45,59.0,19305.19586118187,18.0
2018-06-01,0.99,3.1,1.2655538,41.23065,99.33282,116.90295,37,12.0,18836.73350350359,18.0
2018-07-01,0.98,2.29,4.179059,16.257967,96.788635,109.100685,88,363.0,18479.789062337528,18.0
2018-08-01,0.98,2.02,0.983308,6.427922,96.1551,95.123215,43,114.0,18369.61255823847,45.0
2018-09-01,0.98,3.11,0.78907436,5.951442,99.903984,95.22323,39,73.0,18270.902766836523,45.0
2018-10-01,0.99,4.17,3.3990893,5.171472,96.75728,95.08026,37,57.0,18181.033525853203,45.0
2018-11-01,0.99,3.66,13.966617,18.154781,107.76024,104.886795,36,69.0,18097.58816720101,45.0
2018-12-01,0.99,3.41,34.552353,51.91806,101.7266,103.18277,44,98.0,21312.666666666668,45.0
2019-01-01,0.99,3.26,40.455235,88.9742,125.44373,112.96514,33,43.0,21669.611111111113,45.0
2019-02-01,0.98,2.99,127.46434,202.47192,201.93124,157.88853,21,98.0,22026.555555555555,45.0
2019-03-01,0.98,3.22,120.83763,288.7572,254.15382,207.82745,33,65.0,22383.5,45.0
2019-04-01,0.99,0.99,83.29439,331.59634,298.84644,249.96722,53,145.0,22740.444444444445,45.0
2019-05-01,1.0,1.68,10.389985,214.52202,112.38918,265.2804,54,130.0,23097.388888888887,45.0
2019-06-01,1.0,1.52,1.3171473,95.00151,100.150764,252.87273,94,249.0,23454.333333333332,45.0
2019-07-01,0.99,1.48,4.552352,16.259483,100.72483,109.10846,95,219.0,23454.333333333332,45.0
2019-08-01,0.99,1.12,1.2974204,7.1669197,101.203064,101.27445,68,183.0,23454.333333333332,40.0
2019-09-01,0.99,1.0,0.70561457,6.5553865,98.46369,100.47456,83,287.0,23454.333333333332,40.0
2019-10-01,1.0,0.14,4.8634295,6.866464,113.62644,110.9246,76,309.0,23454.333333333332,40.0
2019-11-01,0.99,0.02,47.9302,53.499245,300.7268,264.99054,53,113.0,23454.333333333332,40.0
2019-12-01,0.99,0.26,24.628223,77.42185,76.202255,149.41681,49,154.0,23454.333333333332,40.0
2020-01-01,0.98,-0.24,72.71927,145.27771,214.48343,180.64685,15,38.0,24385.527777777777,40.0
2020-02-01,0.99,1.77,40.15478,137.50229,68.83483,108.445885,20,23.0,25316.722222222223,40.0
2020-03-01,0.99,1.83,72.854324,185.72836,157.24211,134.93657,23,102.0,26247.916666666664,40.0
2020-04-01,0.89,-9.94,39.591805,152.6009,150.92809,117.039474,29,78.0,27179.11111111111,40.0
2020-05-01,0.79,-21.04,12.559938,125.00606,128.23581,157.10522,29,141.0,28110.305555555555,40.0
2020-06-01,0.8,-20.13,1.1654022,53.317146,97.74503,147.46593,24,116.0,29041.5,40.0
