,wfp_price_mean,wfp_inflation_mean,rain_1m,rain_3m,rain_anomaly_1m,rain_anomaly_3m,acled_events,acled_fatalities,idp_population
2025-05-01,1.0600044542688092,-4.592432944912776,33.34361030011526,148.88456470805022,92.36204241939829,85.47794080408919,2.2767944016906596,0.0198291853378895,984.2564011599679
2025-06-01,1.0671503772072997,-5.0067676832129395,3.904765172905048,60.32547873310829,94.13658348870861,87.71730128459696,2.3021519821576235,0.0200789739775944,984.262802319065
2025-07-01,1.0657212378161012,-5.01539369562148,1.1444645368907054,0.0,84.11957196314336,83.91022815732791,2.327509562624587,0.020328762617299306,984.2692034781622
2025-08-01,1.071429311930262,-5.013047946110836,0.0,0.0,71.90290756253509,89.37418784580248,2.352867143091551,0.020578551257004207,984.2756046372593
2025-09-01,1.0764227285820602,-5.110473409562777,0.0,0.0,65.41500775537894,85.12127878633693,2.3782247235585143,0.020828339896709108,984.2820057963565
2025-10-01,1.0764158648017135,-5.172987613014596,15.572738815105964,0.0,145.3735808778896,91.2789366530152,2.403582304025478,0.02107812853641401,984.2884069554538
2025-11-01,1.0926595332289664,-5.1792251143147405,25.49871470164573,0.0,102.59442258306686,90.71683339636763,2.4289398844924417,0.02132791717611891,984.2948081145508
2025-12-01,1.0814088779852358,-5.164243937605908,8.866435808791675,2.9030312551872584,65.11361530165757,80.72296835230945,2.454297464959405,0.021577705815823814,984.301209273648
2026-01-01,1.070160748445026,-5.0029418925557065,24.97434179418337,12.29398594536977,97.71818200076632,73.31331017834313,2.4796550454263686,0.021827494455528715,984.3076104327453
2026-02-01,1.066413761922669,-5.14795760342312,72.23260155389977,58.99228303129447,75.37896186665955,70.95453430934816,2.5050126258933325,0.022077283095233616,984.3140115918424
2026-03-01,1.0576688551495153,-5.372931592558766,87.14395218248023,137.26674174837234,101.36922270116433,76.34602546863502,2.530370206360296,0.022327071734938517,984.3204127509396
2026-04-01,1.0551736790250497,-5.446668632804977,67.9658961266154,180.2443678889107,96.85091333020206,79.54629034365331,2.55572778682726,0.022576860374643418,984.3268139100367
