,wfp_price_mean,wfp_inflation_mean,rain_1m,rain_3m,rain_anomaly_1m,rain_anomaly_3m,acled_events,acled_fatalities,idp_population
2025-05-01,1.220714579139108,1.2365203029179221,29.72929260085359,144.03609007453144,90.7359244608301,88.72553678758811,0.07682661254007979,0.6637482555017395,2127.513415135065
2025-06-01,1.2315530343337335,2.612761356822648,8.923061743828868,80.09808708164073,88.04808275074535,95.67589364761399,0.0,0.6647406655723921,2125.915719226701
2025-07-01,1.2448706658430342,3.6760124048204097,13.049467273353688,25.74188510176387,113.57487872711506,102.28800416895406,0.0,0.6657330756430446,2124.318023318338
2025-08-01,1.2556692021665976,5.32982841940634,7.049920201086167,3.0812046513967957,94.59507955737612,107.34080470800298,0.0,0.6667254857136972,2122.7203274099747
2025-09-01,1.2514481251115093,6.733088619253691,7.6455270815546506,1.8169940304940582,88.29171992347558,107.9445547443379,0.0,0.6677178957843497,2121.122631501611
2025-10-01,1.2534588295891613,8.015775779446713,15.90698823751358,4.683258380866214,103.41292429766605,103.90526104816286,0.0,0.6687103058550022,2119.524935593248
2025-11-01,1.2542014345708414,9.700310327287879,19.772463999552883,17.411207742616533,107.38446166057005,108.76695158451341,0.0,0.6697027159256548,2117.9272396848846
2025-12-01,1.2586762747380842,11.260514931959573,6.282855280685354,16.052155686714443,44.147807113395935,87.19452746677844,0.0,0.6706951259963073,2116.329543776521
2026-01-01,1.2618812998813371,12.55144181850768,27.41876059133896,27.572609573946636,79.9011703055966,79.94075291640397,0.0,0.6716875360669599,2114.7318478681577
2026-02-01,1.2638191275954782,13.744229523637484,49.05138148050678,56.85484965755499,63.30405410822584,66.40876229791837,0.0,0.6726799461376124,2113.1341519597945
2026-03-01,1.2669852769924776,14.850038621730443,74.91387611045025,125.4844039194775,78.6184669335578,76.8418353788764,0.0,0.6736723562082649,2111.536456051431
2026-04-01,1.2776319288729543,16.058850948851124,67.55801203049572,165.62323181370402,91.72754691438278,81.61625363742422,0.0,0.6746647662789175,2109.9387601430676
