date,wfp_price_mean,wfp_inflation_mean,rain_1m,rain_3m,rain_anomaly_1m,rain_anomaly_3m,acled_events,acled_fatalities,idp_population,ipc_phase_3plus_pct
2017-08-01,1.02,7.29,0.0,1.6847291,100.0,97.52844,29,192.0,15675.689360383843,45.0
2017-09-01,1.02,7.23,0.39901477,1.0755336,97.68368,100.71316,7,3.0,15585.970756014116,45.0
2017-10-01,1.02,8.09,3.504105,3.90312,77.28543,77.21336,5,20.0,15611.046929497757,45.0
2017-11-01,1.03,6.87,36.10673,40.00985,85.50671,82.428345,2,0.0,15733.914264904739,45.0
2017-12-01,1.02,7.42,22.658457,62.269295,63.79779,72.77778,10,84.0,15964.600632593327,45.0
2018-01-01,1.03,8.41,17.065681,75.83087,50.35612,64.81025,6,36.0,16673.87171129746,45.0
2018-02-01,1.03,6.37,62.4532,102.17734,79.5953,65.942505,3,8.0,17562.811154948653,45.0
2018-03-01,1.03,5.13,121.49425,201.01314,120.812675,92.27198,1,0.0,18443.43492422258,45.0
2018-04-01,1.05,9.79,41.927753,225.8752,77.577835,96.222374,13,60.0,19493.660371157723,45.0
2018-05-01,1.05,2.02,27.837439,191.25943,117.301796,107.135544,8,7.0,19740.939572417996,45.0
2018-06-01,1.04,-0.29,1.0082102,70.7734,94.63747,89.31979,18,97.0,19863.043426156157,45.0
2018-07-01,1.03,-0.23,0.6042693,29.449917,101.7945,115.41741,9,54.0,19863.04342357567,45.0
2018-08-01,1.04,1.78,0.0,1.6124794,100.0,96.474335,3,4.0,19801.982785779004,40.0
2018-09-01,1.04,1.94,0.40229884,1.0065682,97.743095,99.56993,11,113.0,15736.75,40.0
2018-10-01,1.04,1.09,14.801313,15.203612,179.95464,175.21823,14,6.0,15736.75,40.0
2018-11-01,1.03,0.8,48.133003,63.336617,110.522736,125.14759,9,24.0,15736.75,40.0
2018-12-01,1.03,0.39,39.70936,102.64368,103.1279,116.4583,7,24.0,15736.75,40.0
2019-01-01,1.03,0.17,81.29721,169.13957,196.93896,139.62524,5,40.0,15806.541666666666,40.0
2019-02-01,1.02,-0.6,128.20526,249.21184,157.18323,156.40775,18,87.0,15876.333333333334,40.0
2019-03-01,1.03,-0.58,96.56486,306.0673,97.00301,139.32507,8,31.0,15946.125,40.0
2019-04-01,1.03,-1.36,132.57307,357.3432,227.42665,151.01459,11,17.0,16015.916666666666,40.0
2019-05-01,1.06,1.16,19.359606,248.49753,87.0173,138.38112,9,19.0,16085.708333333334,40.0
2019-06-01,1.06,2.37,4.0673237,156.0,142.82266,189.78279,15,51.0,16155.5,40.0
2019-07-01,1.07,3.81,0.6059113,24.03284,101.82432,97.2686,10,36.0,16155.5,40.0
