date,wfp_price_mean,wfp_inflation_mean,rain_1m,rain_3m,rain_anomaly_1m,rain_anomaly_3m,acled_events,acled_fatalities,idp_population,ipc_phase_3plus_pct
2017-05-01,0.89,7.19,68.40206,153.13403,171.83955,73.67171,29,61.0,4625.190098231398,21.0
2017-06-01,0.9,8.68,14.561855,117.03094,87.90623,88.61136,22,34.0,5235.875,21.0
2017-07-01,0.9,8.77,58.360825,141.32475,179.95755,162.26335,40,91.0,5583.958333333333,21.0
2017-08-01,0.9,8.43,53.288662,126.21135,138.60107,146.57729,49,68.0,5932.041666666667,30.0
2017-09-01,0.9,8.71,40.015465,151.66496,113.974106,146.74506,38,145.0,6280.125,30.0
2017-10-01,0.91,5.66,17.030928,110.33505,74.7107,114.14846,38,37.0,6628.208333333333,30.0
2017-11-01,0.9,3.67,46.30928,103.35567,171.34988,121.84556,40,23.0,6976.291666666666,30.0
2017-12-01,0.89,3.68,40.262886,103.603096,122.69563,125.81036,42,47.0,7324.375,30.0
2018-01-01,0.9,4.0,14.226804,100.798965,35.334793,95.1528,61,74.0,7653.416666666667,30.0
2018-02-01,0.89,1.95,80.70103,135.19072,108.70834,87.13617,57,21.0,7982.458333333333,30.0
2018-03-01,0.9,2.28,98.96907,193.8969,104.823135,89.41831,56,74.0,8311.5,30.0
2018-04-01,0.9,2.66,101.91238,281.58246,129.20514,114.28229,60,67.0,8700.125,30.0
2018-05-01,0.91,2.21,95.57732,296.4588,235.45879,140.44405,43,31.0,9088.75,30.0
2018-06-01,0.92,2.47,27.27835,224.76805,145.05107,166.84341,52,143.0,9477.375,30.0
2018-07-01,0.93,3.17,56.0,178.85567,173.25232,203.88239,53,109.0,9477.375,30.0
2018-08-01,0.93,3.14,32.139175,115.41753,88.31099,134.51941,65,176.0,9477.375,40.0
2018-09-01,0.93,3.08,48.108246,136.24742,134.46413,132.30374,41,202.0,9477.375,40.0
2018-10-01,0.92,1.82,97.91237,178.15979,348.9937,181.27539,22,93.0,9477.375,40.0
2018-11-01,0.93,4.0,38.829895,184.85051,146.3721,213.48622,29,43.0,9477.375,40.0
2018-12-01,0.93,3.58,24.273195,161.01546,79.35184,192.31924,36,162.0,9477.375,40.0
2019-01-01,0.93,2.93,76.62371,139.7268,150.00711,130.16348,40,108.0,10316.9375,40.0
2019-02-01,0.92,3.09,112.16495,213.06186,148.61908,135.53732,23,14.0,11156.5,40.0
2019-03-01,0.92,2.5,141.21133,330.0,147.41241,150.60635,27,58.0,11996.0625,40.0
2019-04-01,0.92,2.07,104.891754,358.26804,132.80577,144.86267,23,59.0,12835.625,40.0
2019-05-01,0.93,2.74,31.134022,277.23712,84.59236,131.48901,20,155.0,13675.1875,40.0
2019-06-01,0.93,1.16,19.984535,156.01031,112.27443,116.91579,19,48.0,14514.75,40.0
2019-07-01,0.93,0.53,19.814434,70.93299,70.478004,84.20409,21,61.0,14605.0,40.0
2019-08-01,0.92,-0.57,57.72165,97.52062,149.142,114.52663,28,75.0,14695.25,35.0
2019-09-01,0.92,-1.06,24.737114,102.27319,75.29104,100.480736,41,102.0,14785.5,35.0
2019-10-01,0.92,-0.32,54.350517,136.80927,201.26791,140.3503,18,28.0,14875.75,35.0
2019-11-01,0.92,-1.08,92.77319,171.86082,326.5184,198.87936,11,51.0,14966.0,35.0
2019-12-01,0.92,-1.21,14.649484,161.77321,53.264515,193.19705,37,35.0,15056.25,35.0
2020-01-01,0.91,-1.49,79.03093,186.45361,154.43106,172.18832,11,26.0,15274.229166666666,35.0
2020-02-01,0.91,-1.25,57.510307,151.19072,79.29184,97.08104,21,64.0,15492.208333333334,35.0
2020-03-01,0.93,0.72,154.34537,290.8866,160.65434,133.02208,17,32.0,15710.1875,35.0
2020-04-01,0.89,-2.6,170.1237,381.97937,211.6395,154.31819,2,9.0,15928.166666666666,35.0
2020-05-01,0.87,-6.87,58.912373,383.38147,149.62349,180.9397,1,0.0,16146.145833333334,35.0
2020-06-01,0.88,-5.39,18.128866,247.16496,103.9355,183.10667,7,59.0,16364.125,35.0
2020-07-01,0.82,-12.24,53.273193,130.31444,165.50764,150.05373,18,108.0,15758.229166666666,35.0
2020-08-01,0.77,-16.85,23.70103,95.10309,68.246445,111.82599,21,44.0,15152.333333333334,45.0
