date,wfp_price_mean,wfp_inflation_mean,rain_1m,rain_3m,rain_anomaly_1m,rain_anomaly_3m,acled_events,acled_fatalities,idp_population,ipc_phase_3plus_pct
2024-07-01,1.17,4.02,0.012285012,47.036854,99.955086,215.67685,8,11.0,17414.71,50.0
2024-08-01,1.21,6.76,0.0,0.9914005,100.0,99.27938,2,3.0,16423.05,50.0
2024-09-01,1.1,-1.25,0.9312039,0.9434889,104.80841,104.7564,4,6.0,15431.39,25.0
2024-10-01,1.08,-3.83,11.937346,12.86855,140.89598,140.91626,4,14.0,14439.73,25.0
2024-11-01,1.07,-1.88,28.541769,41.410316,105.413734,117.49617,2,3.0,13448.07,25.0
2024-12-01,1.08,-0.74,26.667076,67.146194,65.58572,87.850494,4,1.0,12456.41,25.0
2025-01-01,1.09,1.99,30.62285,85.831696,72.229645,76.0597,5,4.0,11464.75,25.0
2025-02-01,1.03,1.1,68.57126,125.861176,100.79833,81.1256,2,4.0,11464.75,25.0
2025-03-01,0.98,-4.7,49.124077,148.31819,64.41829,78.0932,1,0.0,11464.75,25.0
2025-04-01,1.0,-4.18,16.168304,133.86365,45.186226,71.6327,1,1.0,11464.75,25.0
