date,ipc_actual,rf_fitted,ridge_fitted
2017-08-01,17.0,19.74,25.38034749432696
2017-09-01,17.0,17.64666666666667,26.22286166415593
2017-10-01,17.0,19.16,24.66981385631652
2017-11-01,17.0,24.073333333333334,25.944584328401454
2017-12-01,17.0,18.34,25.95050795002875
2018-01-01,17.0,21.6,26.37695996873522
2018-02-01,17.0,18.493333333333332,25.194090298373798
2018-03-01,17.0,18.266666666666666,25.08821142587634
2018-04-01,17.0,27.166666666666668,26.632217890505935
2018-05-01,17.0,21.66,25.217582585737723
2018-06-01,17.0,19.666666666666668,25.62906830562261
2018-07-01,17.0,19.553333333333335,25.840395458853887
2018-08-01,45.0,35.3,23.93793550169215
2018-09-01,45.0,37.66,25.098640899577042
2018-10-01,45.0,40.76,27.10693607876221
2018-11-01,45.0,37.74,26.778404266600727
2018-12-01,45.0,41.906666666666666,27.52287664289539
2019-01-01,45.0,39.626666666666665,27.588803221344836
2019-02-01,45.0,42.25333333333333,27.793773219843096
2019-03-01,45.0,38.96666666666667,26.376935431796856
2019-04-01,45.0,36.24666666666667,24.677210783597108
2019-05-01,45.0,34.846666666666664,24.27752760967254
2019-06-01,45.0,36.10666666666667,24.50605800354753
2019-07-01,45.0,37.85333333333333,26.623464970916636
2019-08-01,20.0,22.673333333333332,26.01497602095907
2019-09-01,20.0,22.96,25.192573191569736
2019-10-01,20.0,21.32,25.303669972726546
2019-11-01,20.0,20.266666666666666,25.40485259471434
2019-12-01,20.0,20.22,26.152669314647753
2020-01-01,20.0,21.793333333333333,26.23479789539369
2020-02-01,20.0,18.633333333333333,25.50012399330237
2020-03-01,20.0,25.073333333333334,26.388084520919204
2020-04-01,15.0,20.44,24.950237827668946
2020-05-01,15.0,19.546666666666667,23.60637155382382
2020-06-01,15.0,16.933333333333334,24.279842034719533
2020-07-01,15.0,18.88,23.451524693792823
2020-08-01,25.0,23.633333333333333,24.33232979338588
2020-09-01,25.0,24.046666666666667,24.82131667032796
2020-10-01,25.0,24.346666666666668,25.042903828231875
2020-11-01,25.0,23.466666666666665,25.77614021132693
2020-12-01,25.0,24.526666666666667,25.420615348917686
2021-01-01,25.0,23.366666666666667,25.049779801495042
2021-02-01,25.0,23.48,24.8341329628348
2021-03-01,15.0,16.873333333333335,24.579841611957608
2021-04-01,15.0,16.24,24.472933886766562
2021-05-01,15.0,19.726666666666667,26.066150475773885
2021-06-01,15.0,20.76,24.64457709847803
2021-07-01,15.0,20.466666666666665,26.273113788448356
2021-08-01,15.0,21.66,27.911342310583457
2021-09-01,40.0,38.96666666666667,31.20138993404347
2021-10-01,40.0,39.346666666666664,31.70861747452674
2021-11-01,40.0,39.63333333333333,34.76029877105872
2021-12-01,40.0,40.03333333333333,34.75807505017414
2022-01-01,40.0,39.333333333333336,34.32177067100565
2022-02-01,40.0,39.13333333333333,33.278353252286124
2022-03-01,35.0,36.63333333333333,33.7715695221057
2022-04-01,35.0,35.63333333333333,36.474367434357774
2022-05-01,35.0,35.68,40.68482609994718
2022-06-01,35.0,35.5,42.25616265174779
2022-07-01,35.0,35.56666666666667,43.38524365481414
2022-08-01,35.0,35.06,42.99908961426892
2022-09-01,40.0,38.526666666666664,42.25173810044261
2022-10-01,40.0,39.64666666666667,39.55439562609481
2022-11-01,40.0,39.58,35.50734928456644
2022-12-01,40.0,39.9,34.59558826183309
2023-01-01,40.0,39.43333333333333,35.73443745549072
2023-02-01,40.0,38.96666666666667,34.25744573581844
2023-03-01,40.0,38.93333333333333,31.659631006359525
2023-04-01,30.0,32.86666666666667,27.336434617241544
2023-05-01,30.0,28.666666666666668,23.74954017670159
2023-06-01,30.0,29.666666666666668,21.262853597005098
2023-07-01,30.0,29.0,21.493313506797538
2023-08-01,30.0,29.633333333333333,21.48009875625016
2023-09-01,30.0,27.233333333333334,21.265198901048173
2023-10-01,20.0,22.833333333333332,21.456361430518893
2023-11-01,20.0,20.233333333333334,21.113368622806064
2023-12-01,20.0,20.033333333333335,20.72383418144768
2024-01-01,20.0,20.266666666666666,19.318039352088025
2024-02-01,20.0,21.033333333333335,20.60175322565407
2024-03-01,25.0,23.913333333333334,20.884910488338715
2024-04-01,25.0,27.366666666666667,21.875357616680382
2024-05-01,25.0,26.166666666666668,22.293629643534388
2024-06-01,25.0,23.98,23.027930629338577
2024-07-01,25.0,23.366666666666667,22.367486475735383
2024-08-01,25.0,24.093333333333334,23.120294033189932
2024-09-01,15.0,17.746666666666666,23.543721641485295
2024-10-01,15.0,16.746666666666666,22.3103237906913
2024-11-01,15.0,15.946666666666667,22.99789289171801
2024-12-01,15.0,15.966666666666667,24.01923917645993
2025-01-01,15.0,16.066666666666666,25.38806674639811
2025-02-01,15.0,15.88,24.567591551294672
2025-03-01,15.0,15.2,23.931708114006252
2025-04-01,15.0,15.666666666666666,23.57059197268091
