date,wfp_price_mean,wfp_inflation_mean,rain_1m,rain_3m,rain_anomaly_1m,rain_anomaly_3m,acled_events,acled_fatalities,idp_population,ipc_phase_3plus_pct
2017-08-01,1.04,0.635,20.736319,100.69652,113.54673,180.64453,68,249.0,3828.1974206754317,17.0
2017-09-01,1.0350000000000001,-0.54,8.263681,100.537315,92.05801,182.3305,29,89.0,3823.6881443115576,17.0
2017-10-01,1.0350000000000001,-0.39499999999999996,4.711443,33.71144,78.97398,98.325226,36,103.0,3819.650192987014,17.0
2017-11-01,1.0550000000000002,0.705,29.33831,42.313435,169.0824,127.82716,31,86.0,3816.1140765113087,17.0
2017-12-01,1.03,-0.77,55.024876,89.07463,172.752,164.03053,11,36.0,3833.1666666666665,17.0
2018-01-01,1.0350000000000001,0.37,15.169154,99.53235,42.682373,113.42074,20,23.0,3833.1666666666665,17.0
2018-02-01,1.03,-1.015,96.31343,166.50746,130.6007,114.53014,18,0.0,3833.1666666666665,17.0
2018-03-01,1.04,-0.125,82.98508,194.46767,122.466644,106.85399,24,29.0,3833.1666666666665,17.0
2018-04-01,1.06,1.945,58.59204,237.89055,101.63992,120.251724,36,40.0,3833.1666666666665,17.0
2018-05-01,1.06,1.25,52.13433,193.71146,167.13402,125.29502,59,119.0,3833.1666666666665,17.0
2018-06-01,1.06,-0.13,23.731342,134.45772,191.07964,137.00928,59,32.0,3833.1666666666665,17.0
2018-07-01,1.0550000000000002,0.96,36.64179,112.50747,135.16277,167.79665,55,192.0,3833.1666666666665,17.0
2018-08-01,1.045,0.675,13.900497,74.27363,83.387596,135.4855,79,313.0,3833.1666666666665,45.0
2018-09-01,1.0550000000000002,2.105,10.039801,60.58209,104.38536,113.30227,36,219.0,3833.1666666666665,45.0
2018-10-01,1.06,2.125,20.9602,44.9005,211.10976,126.74491,35,47.0,3833.1666666666665,45.0
2018-11-01,1.06,0.32,16.955223,47.955223,108.10788,143.06964,30,57.0,3833.1666666666665,45.0
2018-12-01,1.06,2.54,46.39801,84.31343,147.92383,155.72879,30,127.0,3833.1666666666665,45.0
2019-01-01,1.05,1.655,54.80597,118.15921,126.56259,133.63144,16,12.0,3837.1666666666665,45.0
2019-02-01,1.05,1.9449999999999998,127.64179,228.84578,170.9853,156.15875,19,21.0,3841.1666666666665,45.0
2019-03-01,1.05,0.53,104.47263,286.9204,152.37521,156.38052,22,8.0,3845.1666666666665,45.0
2019-04-01,1.05,-1.43,83.50249,315.61694,141.4546,158.73299,46,24.0,3849.1666666666665,45.0
2019-05-01,1.06,-0.575,24.736317,212.71143,86.9871,137.2752,34,104.0,3853.1666666666665,45.0
2019-06-01,1.065,0.545,13.02985,121.268654,119.90867,124.05177,51,168.0,3857.1666666666665,45.0
2019-07-01,1.06,0.78,33.99005,71.75621,126.55563,109.605255,91,72.0,3857.1666666666665,45.0
2019-08-01,1.05,0.255,23.39801,70.41791,125.28992,128.89575,67,94.0,3857.1666666666665,20.0
2019-09-01,1.045,-0.96,5.39801,62.78607,72.16851,117.109955,85,103.0,3857.1666666666665,20.0
2019-10-01,1.045,-1.405,14.761194,43.557213,160.69911,123.33302,75,36.0,3857.1666666666665,20.0
2019-11-01,1.04,-1.47,37.691544,57.850746,210.21385,169.80446,66,84.0,3857.1666666666665,20.0
2019-12-01,1.05,-0.495,16.452736,68.90547,61.74112,128.86314,40,52.0,3857.1666666666665,20.0
2020-01-01,1.05,-0.255,80.43781,134.58209,180.80522,151.45076,30,28.0,4112.916666666667,20.0
2020-02-01,1.045,-0.41500000000000004,56.129356,153.0199,78.80038,105.523346,18,4.0,4368.666666666667,20.0
2020-03-01,1.05,0.69,174.08955,310.65674,249.27518,169.09596,25,19.0,4624.416666666667,20.0
2020-04-01,1.05,0.11499999999999999,124.10448,354.3234,206.34926,177.89601,21,67.0,4880.166666666667,15.0
2020-05-01,1.04,-1.44,41.134327,339.3284,134.9559,217.11194,30,149.0,5135.916666666667,15.0
2020-06-01,1.04,-1.7850000000000001,9.940298,175.1791,99.361404,177.01572,24,93.0,5391.666666666667,15.0
2020-07-01,1.045,-1.895,18.9403,70.01492,77.70649,107.11875,35,109.0,5582.138888888889,15.0
2020-08-01,1.04,-0.98,14.104477,42.985073,84.28754,82.01065,29,46.0,5772.611111111111,25.0
2020-09-01,1.045,-0.18500000000000005,7.4925375,40.537315,86.7058,78.6721,27,41.0,5963.083333333334,25.0
2020-10-01,1.045,-0.1050000000000001,4.21393,25.810944,74.928185,78.25834,50,62.0,6153.555555555556,25.0
2020-11-01,1.0350000000000001,-0.49,43.248756,54.955223,237.57768,161.98161,27,34.0,6344.027777777777,25.0
2020-12-01,1.0350000000000001,-1.5950000000000002,30.950249,78.41293,103.46506,145.44057,29,27.0,6534.5,25.0
2021-01-01,1.04,-1.225,15.800995,90.0,44.019485,103.07785,31,14.0,6635.666666666667,25.0
2021-02-01,1.04,-0.14499999999999996,23.875622,70.62687,37.222866,50.502502,26,6.0,6736.833333333333,25.0
2021-03-01,1.05,-0.515,95.35323,135.02986,139.68192,75.0134,37,17.0,6838.0,15.0
2021-04-01,1.05,-0.18,63.850746,183.07959,110.04498,93.115585,26,32.0,7041.944444444444,15.0
2021-05-01,1.05,1.145,35.004974,194.20895,117.02582,125.6087,52,39.0,7245.888888888889,15.0
2021-06-01,1.06,1.58,8.447761,107.30348,89.43519,110.33179,62,202.0,7449.833333333333,15.0
2021-07-01,1.08,3.5,63.39801,106.85074,222.00931,159.71904,30,220.0,7787.861111111111,15.0
2021-08-01,1.0950000000000002,5.255000000000001,15.517413,87.363174,90.52131,157.85667,19,242.0,8125.888888888889,15.0
2021-09-01,1.1,5.734999999999999,10.42786,89.343285,107.07873,162.99126,2,0.0,8463.916666666666,40.0
2021-10-01,1.125,7.975,16.830845,42.77612,177.52962,121.34908,6,6.0,8801.944444444445,40.0
2021-11-01,1.15,11.265,5.835821,33.09453,53.35576,102.92036,4,6.0,9139.972222222223,40.0
2021-12-01,1.16,11.585,31.517414,54.18408,105.09737,103.19462,12,8.0,9478.0,40.0
2022-01-01,1.15,10.835,85.85572,123.208954,192.2707,139.11055,2,0.0,9807.583333333334,40.0
2022-02-01,1.15,10.105,33.915424,151.28856,50.164932,104.36719,6,2.0,10137.166666666668,40.0
2022-03-01,1.165,11.5,43.149254,162.92041,67.019066,89.954254,4,6.0,10466.75,35.0
2022-04-01,1.21,15.51,22.751244,99.815926,44.35515,51.892906,6,6.0,10796.333333333334,35.0
2022-05-01,1.275,20.759999999999998,27.248756,93.149254,94.33669,61.88678,14,9.0,10818.916666666668,35.0
2022-06-01,1.3050000000000002,22.84,16.407959,66.40796,142.375,70.15426,6,4.0,10841.5,35.0
2022-07-01,1.315,22.22,40.53234,84.18906,147.7909,127.358925,2,0.0,10864.083333333334,35.0
2022-08-01,1.3250000000000002,20.740000000000002,42.149254,99.089554,208.01901,177.89807,5,4.0,10886.666666666668,35.0
2022-09-01,1.315,19.23,8.288557,90.97016,92.23067,165.80193,7,1.0,10909.25,40.0
2022-10-01,1.3,15.780000000000001,4.039801,54.477608,73.51215,151.07031,0,0.0,10931.833333333334,40.0
2022-11-01,1.29,12.004999999999999,25.965174,38.293533,152.47302,116.96656,9,7.0,10954.416666666666,40.0
2022-12-01,1.28,10.885,20.880596,50.885574,74.484535,97.44327,0,0.0,10977.0,40.0
2023-01-01,1.295,12.605,38.22886,85.07463,91.48178,97.73367,7,6.0,10799.746666666666,40.0
2023-02-01,1.28,11.51,34.323383,93.43284,50.69082,65.731995,0,0.0,10622.493333333334,40.0
2023-03-01,1.26,8.245000000000001,82.875626,155.42786,122.3143,85.94052,2,2.0,10445.24,40.0
2023-04-01,1.245,2.835,24.099503,141.29851,46.51009,72.43035,4,3.0,10267.986666666668,30.0
2023-05-01,1.25,-2.04,33.83582,140.81096,113.60571,91.93927,0,0.0,10090.733333333334,30.0
2023-06-01,1.2349999999999999,-5.1850000000000005,10.895522,68.83084,105.71419,72.5346,1,0.0,9913.48,30.0
2023-07-01,1.23,-6.290000000000001,23.318407,68.04975,91.917145,104.31255,0,0.0,9736.226666666667,30.0
2023-08-01,1.24,-6.055,8.736319,42.950245,60.60362,81.951126,4,2.0,9558.973333333333,30.0
2023-09-01,1.2349999999999999,-5.9350000000000005,4.39801,36.452736,65.227905,71.61542,2,0.0,9381.72,30.0
2023-10-01,1.23,-5.24,7.4129353,20.547264,100.94267,64.88884,1,0.0,9204.466666666667,20.0
2023-11-01,1.21,-6.1850000000000005,10.243781,22.054728,75.06063,73.094025,0,0.0,9027.213333333333,20.0
2023-12-01,1.1949999999999998,-6.72,20.109453,37.766167,72.265175,74.568,2,0.0,8849.96,20.0
2024-01-01,1.185,-8.235,28.189054,58.54229,70.23535,68.94529,0,0.0,8672.706666666667,20.0
2024-02-01,1.19,-6.78,79.37811,127.67661,108.76978,88.59947,2,2.0,8495.453333333333,20.0
2024-03-01,1.185,-6.11,89.0597,196.62686,130.92192,108.01065,1,6.0,8318.2,25.0
2024-04-01,1.185,-4.895,139.87563,308.31342,231.55646,155.11711,0,0.0,8140.946666666667,25.0
2024-05-01,1.185,-5.22,19.517414,248.45273,71.720345,159.81143,7,9.0,7963.693333333334,25.0
2024-06-01,1.1749999999999998,-4.92,14.074627,173.46765,126.85703,175.3343,0,0.0,7786.4400000000005,25.0
2024-07-01,1.1749999999999998,-4.79,32.701492,66.29353,122.37318,101.80473,4,2.0,7609.1866666666665,25.0
2024-08-01,1.185,-4.615,28.557213,75.333336,148.05194,137.29665,0,0.0,7431.933333333333,25.0
2024-09-01,1.185,-4.24,3.9154227,65.17413,61.87845,121.23566,0,0.0,7254.68,15.0
2024-10-01,1.165,-5.43,6.4228854,38.895515,92.89153,111.49254,0,0.0,7077.426666666666,15.0
2024-11-01,1.165,-3.7,12.38806,22.726368,85.619095,74.9086,10,4.0,6900.173333333333,15.0
2024-12-01,1.165,-2.3099999999999996,21.363184,40.17413,75.87342,78.76657,7,14.0,6722.92,15.0
2025-01-01,1.185,-0.41500000000000004,25.721392,59.472633,65.01323,69.95474,0,0.0,6545.666666666667,15.0
2025-02-01,1.1749999999999998,-1.5050000000000001,77.37811,124.46269,106.191635,86.45327,1,5.0,6545.666666666667,15.0
2025-03-01,1.165,-1.84,33.791046,136.89053,53.99335,76.010155,0,0.0,6545.666666666667,15.0
2025-04-01,1.16,-2.03,23.716417,134.88557,45.897797,69.2554,0,0.0,6545.666666666667,15.0
