date,wfp_price_mean,wfp_inflation_mean,rain_1m,rain_3m,rain_anomaly_1m,rain_anomaly_3m,acled_events,acled_fatalities,idp_population,ipc_phase_3plus_pct
2021-01-01,1.01,5.5,10.050187,35.425518,44.283546,65.4421,14,74.0,,25.0
2021-02-01,1.02,6.56,13.996797,37.118526,52.139366,49.396145,12,41.0,,25.0
2021-03-01,1.02,7.49,21.688202,45.735184,73.92555,52.563305,19,7.0,25648.833333333332,15.0
2021-04-01,1.03,1.21,6.7875066,42.472504,61.40994,58.083916,19,40.0,,15.0
2021-05-01,1.03,-7.67,13.695141,42.17085,181.69647,84.86185,43,249.0,,15.0
2021-06-01,1.05,0.99,0.11745863,20.600107,99.285614,103.903786,30,152.0,26677.5,15.0
2021-07-01,1.06,4.52,0.0026695142,13.81527,99.98577,180.10425,19,172.0,,15.0
2021-08-01,1.08,6.75,0.0,0.12012813,100.0,99.27228,16,213.0,,15.0
2021-09-01,1.08,6.7,0.0080085425,0.010678057,99.98331,99.96911,3,2.0,,35.0
2021-10-01,1.07,5.54,2.1003737,2.1083822,95.58709,95.58109,2,4.0,,35.0
2021-11-01,1.03,2.07,4.967432,7.0758142,76.6839,78.236084,0,0.0,,35.0
2021-12-01,1.03,1.48,10.820608,17.888414,65.43799,66.14625,6,6.0,27594.666666666668,35.0
2022-01-01,1.02,1.38,45.611317,61.39936,148.91832,107.48938,1,1.0,,35.0
2022-02-01,1.01,-1.03,14.040043,70.47197,52.258064,88.512695,1,0.0,,35.0
2022-03-01,1.04,1.25,20.358784,80.01014,70.243095,88.07327,7,7.0,,35.0
2022-04-01,1.03,0.42,9.499199,43.89802,75.53718,59.82807,1,1.0,30247.333333333332,35.0
2022-05-01,1.04,0.39,3.7821677,33.64015,85.35313,69.51485,2,2.0,,35.0
2022-06-01,1.06,1.86,0.11852643,13.399894,99.30633,74.68011,2,2.0,,35.0
2022-07-01,1.07,1.31,0.0032034172,3.9038978,99.996445,85.23024,5,5.0,,35.0
2022-08-01,1.07,-0.44,0.0,0.121729836,100.0,99.30334,2,1.0,,35.0
2022-09-01,1.11,3.29,0.0080085425,0.01121196,99.98331,99.97976,1,1.0,,35.0
2022-10-01,1.17,9.25,2.1607046,2.1687133,96.399284,96.39232,2,2.0,,35.0
2022-11-01,1.22,18.62,6.70315,8.871863,90.037544,89.87223,6,8.0,,35.0
2022-12-01,1.28,24.38,9.72237,18.586226,60.895393,68.16288,0,0.0,28617.0,35.0
2023-01-01,1.27,23.78,31.816872,48.242393,108.32965,86.19047,5,4.0,,35.0
2023-02-01,1.27,26.11,26.06834,67.60758,85.271416,85.15337,0,0.0,,35.0
2023-03-01,1.25,20.33,19.379604,77.264824,67.5308,85.229034,0,0.0,,35.0
2023-04-01,1.24,19.5,6.710091,52.158035,61.006622,69.934425,0,0.0,,35.0
2023-05-01,1.24,19.65,3.9038978,29.993593,86.536224,62.954575,1,0.0,,35.0
2023-06-01,1.24,16.09,0.23438333,10.848372,101.55411,64.32418,2,0.0,,35.0
2023-07-01,1.22,13.96,0.0026695142,4.14095,99.98577,87.49936,2,2.0,,35.0
2023-08-01,1.21,12.98,0.0,0.23705284,100.0,101.53929,0,0.0,,35.0
2023-09-01,1.18,5.62,0.0080085425,0.010678057,99.98331,99.96911,0,0.0,,35.0
2023-10-01,1.16,-0.7,2.143086,2.1510944,96.162094,96.1554,0,0.0,,35.0
2023-11-01,1.07,-12.48,11.6759205,13.827015,128.29529,121.97537,0,0.0,,35.0
2023-12-01,1.09,-14.73,8.833422,22.65243,57.218487,79.91399,0,0.0,,35.0
2024-01-01,1.08,-15.1,12.776829,33.28617,52.306396,61.978867,0,0.0,,35.0
2024-02-01,1.08,-15.28,26.536572,48.14682,86.55653,62.33001,0,0.0,,35.0
2024-03-01,1.06,-15.02,26.004807,65.31821,85.882416,72.85195,3,0.0,,35.0
2024-04-01,1.06,-14.26,29.277094,81.818474,178.57501,106.224785,2,6.0,,35.0
2024-05-01,1.06,-14.25,9.110518,64.39242,137.13892,124.83915,0,0.0,,35.0
2024-06-01,1.06,-14.34,0.12546717,38.513077,99.440994,176.60759,4,1.0,,35.0
2024-07-01,1.05,-13.78,0.0026695142,9.238656,99.98577,136.29582,1,1.0,,35.0
2024-08-01,1.06,-12.79,0.0,0.12813668,100.0,99.42756,2,3.0,,35.0
2024-09-01,1.06,-9.48,0.0080085425,0.010678057,99.98331,99.96911,2,0.0,,20.0
2024-10-01,1.06,-8.34,2.1329417,2.1409502,96.025536,96.019005,3,3.0,,20.0
2024-11-01,1.05,-1.93,5.8633213,8.0042715,83.57637,84.25132,1,2.0,,20.0
2024-12-01,1.06,-2.92,10.278164,18.274426,63.194298,67.261795,4,5.0,,20.0
2025-01-01,1.08,0.12,17.653498,33.794983,66.655464,62.80254,0,0.0,15095.666666666666,20.0
2025-02-01,1.08,-0.14,23.794981,51.726646,79.03185,66.52839,1,2.0,,20.0
2025-03-01,1.07,0.86,23.73038,65.178856,79.58232,72.70758,0,0.0,,25.0
2025-04-01,1.07,1.02,5.573412,53.09877,55.084812,71.08544,3,2.0,,25.0
