,wfp_price_mean,wfp_inflation_mean,rain_1m,rain_3m,rain_anomaly_1m,rain_anomaly_3m,acled_events,acled_fatalities,idp_population
2025-05-01,1.1291305317334384,0.6381073348724307,37.632255185937,185.58335770152377,100.24143861555648,95.62707731766059,0.5981630591084435,0.0,7407.125
2025-06-01,1.13628594078738,0.7167313491248435,4.911238468713648,99.27249728131791,73.71923777475772,100.4872712574666,0.2804757486828041,0.0,7407.125
2025-07-01,1.1496685818069123,1.1933299118772869,29.79180231892121,43.52907792128355,105.86336768997027,105.00389382462545,0.0,0.0,7407.125
2025-08-01,1.1617546837190362,1.3931105409712232,34.81059845563883,40.70511188304221,95.45410605759025,102.80399712364145,0.0,0.0,7407.125
2025-09-01,1.1613014139129136,1.5101158728624227,24.611337269464443,60.403174964917,77.78537271636488,100.58757608979636,0.0,0.0,7407.125
2025-10-01,1.1720352137733228,1.0067054338641208,20.872928409564768,51.48217160081974,102.08625304294924,98.8943769319113,0.0,0.0,7407.125000000001
2025-11-01,1.1702433900904727,0.8890926279862447,27.84915125015815,44.5223916463569,123.37243554573547,107.97759290334079,0.0,0.0,7407.125000000001
2025-12-01,1.170895253671917,1.0396366134420805,6.244597008588354,26.157191325042945,35.755057002752125,90.72731165054338,0.0,0.0,7407.125000000001
2026-01-01,1.1690263615441199,1.098717278060657,41.522672266814666,46.811453589794894,79.02872561486664,83.36496262669561,0.0,0.0,7407.125000000001
2026-02-01,1.1608602828224037,0.9610917959063238,50.825949672105516,69.79115004720488,56.72305923557651,64.08415761945452,0.0,0.0,7407.125000000001
2026-03-01,1.1589075663336366,1.118007393718258,94.27582054335662,157.82341729761245,82.49230059347501,78.91867946602217,0.0,0.0,7407.125000000001
2026-04-01,1.1581708059739513,1.3266567754287295,86.92658878531321,203.2294522619132,96.1619417630438,85.23941392273079,0.0,0.0,7407.125000000001
