,wfp_price_mean,wfp_inflation_mean,rain_1m,rain_3m,rain_anomaly_1m,rain_anomaly_3m,acled_events,acled_fatalities,idp_population
2025-05-01,1.028568525045711,-1.4386530911455677,0.0,41.19988453116032,66.87563380966976,98.96357091751518,0.9072748838225331,0.0,17747.23900265505
2025-06-01,1.029992233516146,-1.83584179618369,0.0,0.0,55.76931115225193,99.07264307644698,0.0,0.0,17747.183887678977
2025-07-01,1.0342774650679665,-2.6843652430343217,0.0,0.0,65.36547837467141,63.210403247991515,0.0,0.0,17747.12877270291
2025-08-01,1.0385690840153807,-2.3085722983843056,0.0,0.0,63.565765279578386,62.49638079578082,0.0,0.0,17747.073657726836
2025-09-01,1.0373227699706729,-2.843610743670651,0.0,0.0,57.51879362553149,63.34556279492771,0.0,0.0,17747.018542750764
2025-10-01,1.0360782861836721,-3.4386325112829406,0.0,0.0,57.9195906163513,57.25712494988647,0.0,0.0,17746.96342777469
2025-11-01,1.0360790634065606,-3.611145309527311,1.4795207043187388,0.0,91.62801636109647,80.18273484274732,0.0,0.0,17746.908312798623
2025-12-01,1.0260833060285055,-3.586132873681342,9.698713003077895,0.0,44.37714201873987,54.97428613606924,0.0,0.0,17746.85319782255
2026-01-01,1.017330994660226,-3.1535716060179917,30.139033490815166,25.423488561085115,64.81903153736222,58.04716968355771,0.0,0.0,17746.79808284648
2026-02-01,1.0235810171043807,-2.9997758558490304,21.666292034911553,45.6086872064718,39.85473746644146,45.13258682979591,0.0,0.0,17746.742967870407
2026-03-01,1.0173274876387115,-3.1397893336143934,42.18916297848899,78.09528086031189,88.09194257184004,60.68535895602557,0.0,0.0,17746.687852894338
2026-04-01,1.0160747637337681,-3.4735828891970386,12.709044928896226,60.663071143339515,100.58495134026546,67.74171896888109,0.0,0.0,17746.632737918266
