,wfp_price_mean,wfp_inflation_mean,rain_1m,rain_3m,rain_anomaly_1m,rain_anomaly_3m,acled_events,acled_fatalities,idp_population
2025-05-01,1.0071416392983938,-4.243021597605131,0.0,54.45080299523396,76.49660137523793,102.6408994543664,0.22335174399618557,0.0,9424.315458693123
2025-06-01,1.0028568535872857,-4.591768762646391,0.0,0.0,61.51994594049831,92.06411095138262,0.0,0.0,9376.617178192962
2025-07-01,0.9899995812378217,-5.079191047576743,0.0,0.0,72.42451485603334,69.38879078910132,0.0,0.0,9328.918897692802
2025-08-01,0.9842837762273158,-4.8609453277535435,0.0,0.0,66.91365676834951,65.6647941882188,0.0,0.0,9281.220617192641
2025-09-01,0.9867821799057215,-4.532326187200631,0.0,0.0,60.57551746248022,65.88951757183825,0.0,0.0,9233.52233669248
2025-10-01,1.004281788309055,-4.018556067446465,0.0,0.0,59.950412489164705,57.10508431787958,0.0,0.0,9185.824056192321
2025-11-01,1.0030322795841757,-4.134620950626843,2.517013214761971,0.0,105.94358254514977,90.24550926455811,0.0,0.0,9138.12577569216
2025-12-01,1.015533218341584,-4.444424076289229,9.34039497712536,0.0,44.42012918354192,57.50676079264468,0.0,0.0,9090.427495192
2026-01-01,1.0117843600678538,-4.531741680163783,11.703500881238012,13.62774992948714,57.037338990490085,54.50600617723078,0.0,0.0,9042.729214691839
2026-02-01,1.0242871254107595,-4.445280612363883,29.554249157993937,40.66196066772426,41.47849247162394,38.75743772595504,0.0,0.0,8995.030934191678
2026-03-01,1.0242867297207117,-4.697761414611643,45.59111764681616,76.91221105803567,99.85698789078819,58.51888156920346,0.0,0.0,8947.332653691517
2026-04-01,1.0330367506778013,-4.595298764209016,16.213192735576126,81.42203330575406,93.92410130437781,66.94814621222199,0.0,0.0,8899.634373191357
