date,ipc_actual,rf_fitted,ridge_fitted
2017-08-01,60.0,59.5,60.41573850166286
2017-09-01,60.0,59.7,60.37821797741164
2017-10-01,60.0,59.833333333333336,58.02258377565343
2017-11-01,60.0,59.166666666666664,57.329273627716745
2017-12-01,60.0,59.96666666666667,56.04507580578689
2018-01-01,60.0,59.7,55.25612852803856
2018-02-01,60.0,60.0,57.11411208006153
2018-03-01,60.0,60.56666666666667,56.91068881343716
2018-04-01,60.0,60.03333333333333,54.64317706601811
2018-05-01,60.0,62.06666666666667,52.7492873466211
2018-06-01,60.0,63.1,52.212909984404554
2018-07-01,60.0,63.06666666666667,53.85249198562106
2018-08-01,75.0,69.56666666666666,53.424071867521874
2018-09-01,75.0,68.6,52.97662709921492
2018-10-01,75.0,71.9,57.926864566078635
2018-11-01,75.0,69.46666666666667,53.10848579989272
2018-12-01,75.0,67.56666666666666,60.275605336259446
2019-01-01,75.0,73.9,69.40221037786336
2019-02-01,75.0,69.76666666666667,68.89118455126004
2019-03-01,75.0,71.4,69.20157447229586
2019-04-01,75.0,71.63333333333334,71.8464343212026
2019-05-01,75.0,72.83333333333333,63.98315568658966
2019-06-01,75.0,71.43333333333334,67.15560150742667
2019-07-01,75.0,71.06666666666666,66.70600990238219
2019-08-01,65.0,65.6,66.65057889673223
2019-09-01,65.0,64.4,64.16460491758009
2019-10-01,65.0,65.8,67.55120606867843
2019-11-01,65.0,65.33333333333333,67.06091478774789
2019-12-01,65.0,64.83333333333333,64.95731141877589
2020-01-01,65.0,65.63333333333334,66.24564200409698
2020-02-01,65.0,64.76666666666667,65.16390979242556
2020-03-01,65.0,65.73333333333333,68.61115479454415
2020-04-01,50.0,52.06666666666667,67.93324961977905
2020-05-01,50.0,51.63333333333333,63.636670896648766
2020-06-01,50.0,53.06666666666667,65.35739150999137
2020-07-01,50.0,57.36666666666667,64.58207912032057
2020-08-01,45.0,49.36666666666667,60.64413084361575
2020-09-01,45.0,52.13333333333333,59.34144643781548
2020-10-01,45.0,48.9,58.086633152461445
2020-11-01,45.0,46.93333333333333,58.46771895448404
2020-12-01,45.0,45.9,55.91819363440139
2021-01-01,45.0,45.86666666666667,48.64972700635673
2021-02-01,45.0,44.6,45.33726128354987
2021-03-01,40.0,42.266666666666666,44.33720914901656
2021-04-01,40.0,41.5,44.228338917302985
2021-05-01,40.0,42.233333333333334,48.89517464298792
2021-06-01,40.0,42.13333333333333,44.684106116067724
2021-07-01,40.0,41.96666666666667,53.13927591763157
2021-08-01,40.0,43.4,46.33176852691205
2021-09-01,60.0,58.13333333333333,43.24188073999136
2021-10-01,60.0,58.9,42.06575491758941
2021-11-01,60.0,58.53333333333333,44.96628025235668
2021-12-01,60.0,59.06666666666667,45.29165925693878
2022-01-01,60.0,58.333333333333336,47.15224473607436
2022-02-01,60.0,58.4,47.32141465166903
2022-03-01,55.00000000000001,53.733333333333334,50.66378617020342
2022-04-01,55.00000000000001,53.866666666666674,50.49457209574262
2022-05-01,55.00000000000001,53.866666666666674,52.25859835579701
2022-06-01,55.00000000000001,54.2,51.97523414058477
2022-07-01,55.00000000000001,53.9,51.78658720651251
2022-08-01,55.00000000000001,53.4,54.102798949814
2022-09-01,50.0,50.43333333333333,55.80741578780217
2022-10-01,50.0,50.56666666666667,55.036618646788
2022-11-01,50.0,51.56666666666667,53.43750689241142
2022-12-01,50.0,52.86666666666667,49.813594084416614
2023-01-01,50.0,51.13333333333333,53.33787210245118
2023-02-01,50.0,51.03333333333333,54.45933015532121
2023-03-01,50.0,50.96666666666667,50.19329191896354
2023-04-01,45.0,47.333333333333336,46.10033186887339
2023-05-01,45.0,46.03333333333333,44.99497310370542
2023-06-01,45.0,45.5,44.66304302658946
2023-07-01,45.0,45.93333333333333,45.47688208779238
2023-08-01,45.0,46.1,47.54181213511727
2023-09-01,45.0,46.4,46.29298304684997
2023-10-01,50.0,48.56666666666667,46.92321353631889
2023-11-01,50.0,50.46666666666667,50.06690631600997
2023-12-01,50.0,51.13333333333333,50.70089125728905
2024-01-01,50.0,49.733333333333334,44.032316121423094
2024-02-01,50.0,49.96666666666667,43.58587093557002
2024-03-01,50.0,50.63333333333333,44.69471094106744
2024-04-01,50.0,49.96666666666667,41.46633213318355
2024-05-01,50.0,50.3,43.88538601906551
2024-06-01,50.0,49.666666666666664,43.091606294861634
2024-07-01,50.0,47.93333333333333,47.843803661067206
2024-08-01,50.0,46.86666666666667,44.63785142936969
2024-09-01,25.0,28.333333333333332,42.496236884645
2024-10-01,25.0,25.5,43.82707481691045
2024-11-01,25.0,25.333333333333332,43.59397333949389
2024-12-01,25.0,25.166666666666668,41.343021417169226
2025-01-01,25.0,25.0,41.539765085931315
2025-02-01,25.0,25.333333333333332,44.13219239942302
2025-03-01,25.0,25.233333333333334,40.464557132553736
2025-04-01,25.0,25.166666666666668,38.39461455794553
