,wfp_price_mean,wfp_inflation_mean,rain_1m,rain_3m,rain_anomaly_1m,rain_anomaly_3m,acled_events,acled_fatalities,idp_population
2025-05-01,1.1085707498309243,-6.622838770588852,19.278026951240136,79.09450904627167,81.07718362297335,73.37550656940961,0.0,0.0,5680.39717784454
2025-06-01,1.114283596689782,-6.651418797649923,0.0,14.873647868240319,87.24802789456874,68.31511878416616,0.0,0.0,5678.994355782399
2025-07-01,1.115712599146197,-6.475662761204094,0.0,0.0,97.35465995804934,77.33160347764118,0.0,0.0,5677.591533720257
2025-08-01,1.1128570999397833,-6.167016519862936,0.0,0.0,71.07402881633674,91.20292137897735,0.0,0.0,5676.188711658116
2025-09-01,1.1153593928466548,-6.320730030527582,0.0,0.0,67.56374836891196,87.68163836212948,0.0,0.0,5674.785889595974
2025-10-01,1.1191124258856828,-6.430715786963958,0.0,0.0,81.83959404930694,67.64064919271625,0.0,0.0,5673.383067533833
2025-11-01,1.1191141062474932,-6.5057660804002735,7.379428588276587,0.0,81.41719158875107,69.94998614083467,0.0,0.0,5671.980245471692
2025-12-01,1.1091134633237534,-6.513353489750631,7.731809338655426,0.0,57.87620603285286,58.28473492537594,0.0,0.0,5670.577423409551
2026-01-01,1.1028622811050797,-6.293435998709197,23.61024976676338,3.0938666297410315,79.87718547580596,61.27140311711371,0.0,0.0,5669.1746013474085
2026-02-01,1.0991125925159224,-6.640985004236621,40.46451630379643,36.182651596036806,69.54492098090009,57.174098079405454,0.0,0.0,5667.771779285267
2026-03-01,1.110360696488751,-7.1209788112093655,52.8406288592872,81.29868281333974,81.32089677811886,64.27056134400028,0.0,0.0,5666.368957223126
2026-04-01,1.1116093030744134,-7.304719800586406,35.048225015668024,92.74113969140394,65.6919467861239,59.89598981784916,0.0,0.0,5664.966135160985
