,wfp_price_mean,wfp_inflation_mean,rain_1m,rain_3m,rain_anomaly_1m,rain_anomaly_3m,acled_events,acled_fatalities,idp_population
2025-05-01,1.209284887186805,0.5949655162489419,13.717420779218376,72.39342016080323,97.22384242230186,75.0023722837557,1.656481390632967,0.1371499338483006,4132.383901787893
2025-06-01,1.219284064172587,0.4013601812430547,0.0,22.483654849608456,71.20512256912261,78.96135314728315,1.5982587186776036,0.12223449909994785,4132.367803580226
2025-07-01,1.2228549032344438,0.49202627628421713,0.0,0.0,73.50220243657968,85.91499940952936,1.5400360467222405,0.1073190643515951,4132.351705372559
2025-08-01,1.2335695342436634,0.04768427266670089,0.0,0.0,72.8173073694227,65.36358983768517,1.4818133747668771,0.09240362960324236,4132.335607164892
2025-09-01,1.2279442337731155,-0.09667596493979513,0.0,0.0,70.05744206199934,65.01566395373995,1.423590702811514,0.07748819485488961,4132.3195089572255
2025-10-01,1.2310702932314586,0.13833124191276608,0.0,0.0,66.32878741314398,58.812539655391504,1.3653680308561507,0.06257276010653687,4132.303410749559
2025-11-01,1.2266957121554425,-0.08791097844402518,11.199223057858386,0.0,92.26993438753502,75.60056569213813,1.3071453589007875,0.04765732535818412,4132.287312541892
2025-12-01,1.21857177039038,-0.007888277674568012,6.08832235857752,0.0,51.12538602203011,59.91778084426758,1.2489226869454244,0.032741890609831376,4132.271214334225
2026-01-01,1.2116972563893758,0.3121376996527174,18.126309687585838,21.745335247802075,73.9249805972226,62.90584711630154,1.190700014990061,0.01782645586147863,4132.255116126558
2026-02-01,1.202947218729277,0.4421217010265911,30.836290587169902,41.381003082560426,62.364986163148565,53.60734852922552,1.1324773430346977,0.0029110211131258834,4132.2390179188915
2026-03-01,1.1929471416835074,0.11775757444462853,36.043225287142654,71.33506171595205,72.26634291599277,60.45166188133845,1.0742546710793346,0.0,4132.222919711225
2026-04-01,1.2054468548380852,0.20838353519437747,29.772898980624753,82.9799694892648,72.10446037073538,60.285147064699345,1.0160319991239715,0.0,4132.206821503558
