,wfp_price_mean,wfp_inflation_mean,rain_1m,rain_3m,rain_anomaly_1m,rain_anomaly_3m,acled_events,acled_fatalities,idp_population
2025-05-01,1.0914352457918144,1.1544313140002402,4.32399187380811,36.36124817912992,107.56120067863003,88.82965932228464,1.7081673475326755,0.0,15072.154015004164
2025-06-01,1.085727781202678,0.5631246496988055,0.0,4.053573401312687,81.68676207122246,104.74295536466268,1.3939939701314095,0.0,15048.641364338093
2025-07-01,1.0814510121694085,0.5617154389126964,0.0,0.0,81.16192806651897,97.98612496907121,1.0798205927301436,0.0,15025.128713672022
2025-08-01,1.0871752915575628,0.7601672602954935,0.0,0.0,80.9835119073714,72.25180115127962,0.7656472153288776,0.0,15001.616063005951
2025-09-01,1.0909248197923367,0.6725902654301221,0.0,0.0,80.96658491073839,71.87553500503206,0.45147383792761153,0.0,14978.10341233988
2025-10-01,1.092170086114607,0.6025598410972217,0.0,0.0,80.33361997998455,71.25448796259522,0.1373004605263457,0.0,14954.59076167381
2025-11-01,1.0809165298906593,0.46505992365256954,4.690114121066513,0.0,87.37396896915911,76.99552583266221,0.0,0.0,14931.078111007739
2025-12-01,1.0921638647067242,0.7862289790235696,8.213867651879692,0.0,52.75581785126898,54.4832273221575,0.0,0.0,14907.565460341668
2026-01-01,1.0896615023800282,1.1360816236143692,23.97274136647092,25.592196092543116,78.41119401543178,59.840823974121335,0.0,0.0,14884.052809675597
2026-02-01,1.0871566568748825,1.1110112096458364,20.486260989814625,41.38747283283787,62.29120738308324,54.151281389527185,0.0,0.0,14860.540159009526
2026-03-01,1.0834071772097353,0.7447546181196653,27.25543436616552,60.43070378998907,81.7949244409668,64.27959810995803,0.0,0.0,14837.027508343457
2026-04-01,1.0884109796110124,0.8123521116855681,13.688818441110445,50.146956599360934,99.90553243796207,68.41427303488038,0.0,0.0,14813.514857677386
