date,wfp_price_mean,wfp_inflation_mean,rain_1m,rain_3m,rain_anomaly_1m,rain_anomaly_3m,acled_events,acled_fatalities,idp_population,ipc_phase_3plus_pct
2017-08-01,0.995,15.55,0.0,1.1214815,100.0,97.42755,33,116.0,10542.124304700103,18.0
2017-09-01,1.005,15.579999999999998,0.09777778,0.24148148,98.104065,98.98626,17,45.0,10803.995415382793,18.0
2017-10-01,1.005,14.93,3.0385184,3.1362963,83.035774,82.375465,32,38.0,11024.92133813504,18.0
2017-11-01,1.005,12.595,14.499259,17.635555,80.848,78.065735,21,24.0,11197.765358681852,18.0
2017-12-01,1.01,14.504999999999999,15.66963,33.207405,54.106182,61.62367,21,17.0,10237.42857142857,18.0
2018-01-01,1.0150000000000001,16.75,14.011852,44.180744,43.78743,51.28492,25,56.0,10237.42857142857,18.0
2018-02-01,1.005,13.955,41.922962,71.60445,73.05596,56.09277,21,21.0,10237.42857142857,18.0
2018-03-01,1.01,11.32,63.17037,119.10519,110.417435,77.86451,24,31.0,10237.42857142857,18.0
2018-04-01,1.0150000000000001,12.905000000000001,22.534815,127.62814,72.070786,86.02565,28,94.0,10237.42857142857,18.0
2018-05-01,1.01,4.13,16.875555,102.58074,108.737434,97.74578,27,86.0,10237.42857142857,18.0
2018-06-01,1.0,-2.425,0.962963,40.373333,96.421814,83.24273,24,36.0,10237.42857142857,18.0
2018-07-01,0.995,-4.53,0.12888888,17.967407,100.58886,107.31988,57,88.0,10237.42857142857,18.0
2018-08-01,0.99,-0.5700000000000001,0.0,1.091852,100.0,96.955986,26,35.0,10237.42857142857,40.0
2018-09-01,1.0,-0.505,0.16,0.28888887,99.30149,99.88157,24,54.0,10237.42857142857,40.0
2018-10-01,1.0,-0.29,14.392592,14.552593,200.32036,197.9591,26,133.0,10237.42857142857,40.0
2018-11-01,1.005,-0.03,22.628147,37.18074,114.552055,145.47337,23,90.0,10237.42857142857,40.0
2018-12-01,1.005,-0.845,23.282963,60.303703,74.03534,105.326546,24,39.0,10237.42857142857,40.0
2019-01-01,1.005,-0.865,84.44741,130.35852,206.01213,141.14977,41,237.0,11881.482142857141,40.0
2019-02-01,0.995,-1.6949999999999998,89.96001,197.69037,147.84648,148.41782,29,118.0,13525.535714285714,40.0
2019-03-01,0.995,-1.38,49.22222,223.62964,87.82524,143.44392,32,64.0,15169.589285714286,40.0
2019-04-01,1.02,0.76,80.1037,219.28595,222.75403,145.47699,32,47.0,16813.642857142855,40.0
2019-05-01,1.045,3.435,10.278519,139.60445,75.94535,131.3848,20,66.0,18457.696428571428,40.0
2019-06-01,1.05,4.9350000000000005,3.3066666,93.68888,134.31976,181.0564,37,81.0,20101.75,40.0
2019-07-01,1.045,5.1850000000000005,0.13333333,13.718519,100.67601,87.46609,49,104.0,22005.948529411766,40.0
2019-08-01,1.04,5.11,0.0,3.4399998,100.0,134.32835,98,550.0,23910.147058823528,45.0
2019-09-01,1.045,4.59,0.096296296,0.22962964,98.075554,98.76244,73,199.0,25814.345588235294,45.0
2019-10-01,1.045,4.335,5.294815,5.3911114,106.34272,105.204216,83,90.0,27718.54411764706,45.0
2019-11-01,1.045,3.6,20.438519,25.82963,105.47341,106.32555,60,96.0,29622.742647058825,45.0
2019-12-01,1.04,3.935,27.245926,52.97926,84.40905,93.513145,66,176.0,31526.941176470587,45.0
2020-01-01,1.0350000000000001,3.05,31.494814,79.17926,84.053566,87.78083,115,206.0,32451.138480392157,45.0
2020-02-01,1.025,3.61,51.444443,110.18517,87.88029,84.34309,80,123.0,33375.33578431373,45.0
2020-03-01,1.03,3.48,41.762962,124.70221,75.74328,81.37612,56,99.0,34299.533088235294,45.0
2020-04-01,1.0,-1.7149999999999999,59.204445,152.41183,168.05144,102.10092,37,159.0,35223.73039215686,30.0
2020-05-01,1.05,0.715,31.367407,132.33481,180.77248,124.77975,48,113.0,36147.927696078434,30.0
2020-06-01,1.085,2.965,0.96148145,91.53333,96.39786,177.10179,23,137.0,37072.125,30.0
2020-07-01,1.0750000000000002,3.105,0.13777778,32.466667,100.76319,175.07062,33,293.0,37952.986519607846,30.0
2020-08-01,1.08,3.7600000000000002,0.0,1.0992593,100.0,97.073875,38,153.0,38833.848039215685,45.0
2020-09-01,1.0750000000000002,3.1500000000000004,0.12148148,0.25925925,98.56023,99.32201,67,233.0,39714.709558823524,45.0
2020-10-01,1.07,2.65,3.0488887,3.1703706,83.14289,82.72044,99,148.0,40595.57107843137,45.0
2020-11-01,1.07,2.735,22.906668,26.077038,115.70686,107.17881,81,162.0,41476.43259803922,45.0
2020-12-01,1.065,2.2800000000000002,39.0963,65.05185,115.42937,112.984695,68,124.0,42357.294117647056,45.0
2021-01-01,1.065,2.755,13.503704,75.506676,42.61708,83.95112,69,123.0,45687.8431372549,45.0
2021-02-01,1.085,5.38,27.73037,80.330376,50.959034,62.48224,88,237.0,49018.39215686274,45.0
2021-03-01,1.085,5.43,71.89926,113.13333,124.55588,74.11772,59,153.0,52348.94117647059,40.0
2021-04-01,1.0899999999999999,8.23,11.991111,111.620735,44.473255,75.642876,71,166.0,54010.901960784315,40.0
2021-05-01,1.0899999999999999,3.465,14.253333,98.1437,95.70309,93.71437,55,291.0,55672.862745098035,40.0
2021-06-01,1.095,1.305,0.95703703,27.20148,96.32599,59.07742,65,442.0,57334.82352941176,40.0
2021-07-01,1.125,4.79,0.14074074,15.35111,100.82129,95.094696,47,478.0,57030.58823529411,40.0
2021-08-01,1.15,6.88,0.0,1.0977777,100.0,97.0503,35,333.0,56726.35294117647,40.0
2021-09-01,1.165,7.949999999999999,0.111111104,0.25185183,98.36066,99.18211,16,20.0,56422.117647058825,55.00000000000001
2021-10-01,1.19,10.7,3.2444444,3.3555555,85.162926,84.595345,7,10.0,56117.882352941175,55.00000000000001
2021-11-01,1.205,12.46,11.703704,15.059259,69.25704,69.18058,15,33.0,55813.647058823524,55.00000000000001
2021-12-01,1.2349999999999999,15.77,15.414814,30.362963,53.43916,57.035946,8,8.0,55509.41176470588,55.00000000000001
2022-01-01,1.225,15.225,36.77778,63.896294,96.22111,71.84399,20,26.0,55611.22549019608,55.00000000000001
2022-02-01,1.21,11.96,35.662224,87.85481,63.308407,67.99193,12,5.0,55713.03921568627,55.00000000000001
2022-03-01,1.2149999999999999,12.175,41.24741,113.68741,74.90822,74.465355,18,13.0,55814.85294117647,55.00000000000001
2022-04-01,1.21,11.655000000000001,16.616297,93.525925,56.57941,63.90617,22,113.0,55916.666666666664,55.00000000000001
2022-05-01,1.2349999999999999,12.83,14.887407,72.751114,98.85489,70.64316,11,24.0,56358.59895833333,55.00000000000001
2022-06-01,1.25,13.65,1.5051852,33.00889,105.189606,69.73179,14,21.0,56800.53125,55.00000000000001
2022-07-01,1.2650000000000001,12.04,0.13185185,16.524446,100.64696,100.577354,7,4.0,57242.463541666664,55.00000000000001
2022-08-01,1.28,11.05,0.0,1.6370372,100.0,105.63297,13,13.0,57684.39583333333,55.00000000000001
2022-09-01,1.29,10.715,0.111111104,0.24296296,98.36066,99.014244,2,0.0,58126.328125,40.0
2022-10-01,1.27,6.92,4.2977777,4.408889,96.04358,95.25976,13,6.0,58568.260416666664,40.0
2022-11-01,1.2650000000000001,4.8100000000000005,23.019258,27.428148,116.1737,111.83852,11,2.0,59010.192708333336,40.0
2022-12-01,1.25,1.69,25.411854,52.72889,79.60806,93.10934,10,16.0,59452.125,40.0
2023-01-01,1.21,-1.385,18.401482,66.832596,53.89747,74.90592,9,2.0,58642.71294117647,40.0
2023-02-01,1.17,-3.4000000000000004,59.668148,103.48148,100.68406,79.43438,10,18.0,57833.30088235294,40.0
2023-03-01,1.15,-5.58,25.631111,103.70074,49.614067,68.199646,16,39.0,57023.888823529414,40.0
2023-04-01,1.13,-6.5649999999999995,9.057777,94.35703,36.79542,64.445244,8,8.0,56214.47676470588,50.0
2023-05-01,1.15,-6.5649999999999995,8.936296,43.625187,69.27354,44.179905,9,2.0,55405.06470588235,50.0
2023-06-01,1.19,-4.9350000000000005,0.97925925,18.973333,96.685326,43.98191,5,2.0,54595.65264705882,50.0
2023-07-01,1.175,-7.235,0.12888889,10.044445,100.58886,70.298225,7,4.0,53786.24058823529,50.0
2023-08-01,1.18,-7.855,0.0,1.1081481,100.0,97.21534,7,6.0,52976.82852941177,50.0
2023-09-01,1.19,-7.905,0.11259259,0.24148148,98.389175,98.98626,9,11.0,52167.416470588236,50.0
2023-10-01,1.2,-5.699999999999999,5.1792593,5.291852,105.149055,104.199265,4,6.0,51358.004411764705,30.0
2023-11-01,1.105,-12.335,13.758518,19.050371,77.77673,82.94517,7,4.0,50548.592352941174,30.0
2023-12-01,1.06,-15.309999999999999,16.762962,35.70074,56.96816,65.6451,6,7.0,49739.18029411764,30.0
2024-01-01,1.06,-12.145,21.82074,52.34222,61.772583,59.79558,11,7.0,48929.76823529412,30.0
2024-02-01,1.065,-8.82,68.13926,106.72296,113.87302,81.80792,3,2.0,48120.35617647059,30.0
2024-03-01,1.085,-5.305,58.934814,148.89482,103.557,96.55474,3,4.0,47310.94411764706,35.0
2024-04-01,1.1099999999999999,-1.89,19.266666,146.34074,63.516598,98.16307,4,4.0,46501.532058823526,35.0
2024-05-01,1.145,-0.76,15.303703,93.50517,100.92418,89.49989,4,6.0,45692.119999999995,35.0
2024-06-01,1.135,-4.335,1.0637038,35.634075,98.0508,74.548004,0,0.0,44882.70794117647,35.0
2024-07-01,1.1400000000000001,-2.81,0.13185185,16.49926,100.64696,100.459656,0,0.0,44073.29588235294,35.0
2024-08-01,1.15,-2.76,0.0,1.1955557,100.0,98.6065,2,0.0,43263.88382352941,35.0
2024-09-01,1.1400000000000001,-4.04,0.9762963,1.1081482,115.01069,115.35342,11,7.0,42454.471764705886,30.0
2024-10-01,1.13,-6.02,5.945185,6.921481,113.06087,120.69836,8,8.0,41645.05970588235,30.0
2024-11-01,1.125,1.745,16.056297,22.977776,87.3038,96.490036,2,0.0,40835.647647058824,30.0
2024-12-01,1.135,6.7299999999999995,16.594074,38.59555,56.526066,70.314064,0,0.0,40026.23558823529,30.0
2025-01-01,1.145,7.8100000000000005,31.337778,63.98815,83.69188,71.93978,3,1.0,39216.82352941176,30.0
2025-02-01,1.135,6.375,52.922962,100.85481,90.182236,77.51103,1,2.0,39216.82352941176,30.0
2025-03-01,1.12,3.18,51.9037,136.16444,92.16851,88.56761,7,7.0,39216.82352941176,35.0
2025-04-01,1.135,2.02,13.782223,118.60889,49.161385,80.17555,5,7.0,39216.82352941176,35.0
