date,ipc_actual,rf_fitted,ridge_fitted
2017-08-01,34.0,34.61333333333334,37.91006003820556
2017-09-01,34.0,35.06666666666667,37.68037146296492
2017-10-01,34.0,34.03333333333333,35.494879791117725
2017-11-01,34.0,34.486666666666665,34.72808082803668
2017-12-01,34.0,33.94,34.541859802044286
2018-01-01,34.0,34.833333333333336,36.16017158549545
2018-02-01,34.0,34.50666666666667,36.40426674242589
2018-03-01,34.0,35.54666666666667,38.070424353472134
2018-04-01,34.0,34.333333333333336,40.93832894044095
2018-05-01,34.0,36.36,41.6796636513747
2018-06-01,34.0,33.26,34.540292660026026
2018-07-01,34.0,36.14,37.559392292108186
2018-08-01,40.0,38.38,36.024634925968556
2018-09-01,40.0,39.76,32.35322889773188
2018-10-01,40.0,40.74666666666667,39.781830231876626
2018-11-01,40.0,39.70666666666666,33.72272298516129
2018-12-01,40.0,38.98,33.67855436624096
2019-01-01,40.0,40.526666666666664,37.481167310512085
2019-02-01,40.0,40.60666666666667,34.335244821340275
2019-03-01,40.0,40.14666666666667,32.93825530892755
2019-04-01,40.0,40.06,38.78892458757207
2019-05-01,40.0,40.28,34.97118012107193
2019-06-01,40.0,40.42666666666667,40.01369138435913
2019-07-01,40.0,39.03333333333333,36.490395119725775
2019-08-01,40.0,39.8,36.100548482408634
2019-09-01,40.0,40.48,34.11811370450364
2019-10-01,40.0,39.96,36.072956539804366
2019-11-01,40.0,39.8,36.65254325561299
2019-12-01,40.0,39.96,33.561658640055136
2020-01-01,40.0,39.70666666666666,36.3862314206875
2020-02-01,40.0,38.36,35.44672304675251
2020-03-01,40.0,37.24666666666667,38.238549135940175
2020-04-01,50.0,44.07333333333333,40.17185872035715
2020-05-01,50.0,44.79333333333334,44.29880947596113
2020-06-01,50.0,46.35333333333333,43.55710033261825
2020-07-01,50.0,46.693333333333335,45.3420948741728
2020-08-01,40.0,39.06666666666667,43.669387918549724
2020-09-01,40.0,40.526666666666664,45.31345534635389
2020-10-01,40.0,41.43333333333333,42.44470805180123
2020-11-01,40.0,40.193333333333335,47.403833812109106
2020-12-01,40.0,40.166666666666664,46.32281797371184
2021-01-01,40.0,39.74666666666667,42.49561360666676
2021-02-01,40.0,40.68666666666667,42.26712007679235
2021-03-01,40.0,42.32,44.026169736755975
2021-04-01,40.0,42.46,46.049997181945905
2021-05-01,40.0,41.093333333333334,48.318139052558095
2021-06-01,40.0,41.653333333333336,43.98444357873586
2021-07-01,40.0,41.56666666666667,44.04379060912578
2021-08-01,40.0,41.666666666666664,43.95739265324143
2021-09-01,55.00000000000001,51.7,47.93392037912445
2021-10-01,55.00000000000001,54.3,48.57587081852739
2021-11-01,55.00000000000001,54.60000000000001,50.39382071745348
2021-12-01,55.00000000000001,54.56666666666667,52.440471987720564
2022-01-01,55.00000000000001,51.4,51.37849131218611
2022-02-01,55.00000000000001,50.733333333333334,43.939672753857806
2022-03-01,50.0,48.2,40.53554082094505
2022-04-01,50.0,47.153333333333336,38.21979256338487
2022-05-01,50.0,47.49333333333333,42.19754250099041
2022-06-01,50.0,49.193333333333335,42.81499352161901
2022-07-01,50.0,48.2,44.48674098064943
2022-08-01,50.0,48.06666666666667,44.60143798151328
2022-09-01,40.0,42.46666666666667,45.7918627137887
2022-10-01,40.0,42.9,42.36356185884736
2022-11-01,40.0,40.46666666666667,43.58470148195265
2022-12-01,40.0,40.333333333333336,44.71796515302938
2023-01-01,40.0,41.666666666666664,42.313125547358
2023-02-01,40.0,41.06666666666667,43.99291568623589
2023-03-01,40.0,42.8,41.591314772108774
2023-04-01,50.0,48.56,41.713780988313005
2023-05-01,50.0,48.92666666666667,41.40349094616077
2023-06-01,50.0,49.36666666666667,42.236989165719834
2023-07-01,50.0,49.266666666666666,41.82456774581837
2023-08-01,50.0,48.63333333333333,40.7201584538188
2023-09-01,50.0,48.0,40.15236304857186
2023-10-01,35.0,39.6,41.141783278282375
2023-11-01,35.0,34.093333333333334,37.3907002287479
2023-12-01,35.0,34.553333333333335,35.72301066501374
2024-01-01,35.0,37.29333333333334,35.30732150394904
2024-02-01,35.0,31.69333333333333,36.865543147286836
2024-03-01,25.0,27.8,36.52061471355445
2024-04-01,25.0,26.92,37.65907031071366
2024-05-01,25.0,25.893333333333334,37.98283342550539
2024-06-01,25.0,26.026666666666667,38.27487114662854
2024-07-01,25.0,25.86,38.83182985701903
2024-08-01,25.0,28.106666666666666,37.98810178440549
2024-09-01,30.0,29.593333333333334,37.29097942053791
2024-10-01,30.0,30.706666666666667,35.71293290235707
2024-11-01,30.0,29.953333333333333,34.46161224348438
2024-12-01,30.0,31.58,34.38283814035947
2025-01-01,30.0,31.493333333333332,36.00095053977377
2025-02-01,30.0,30.593333333333334,33.13929981028653
2025-03-01,30.0,31.453333333333333,32.12275181783872
2025-04-01,30.0,30.98,29.746181729138
