date,ipc_actual,rf_fitted,ridge_fitted
2017-08-01,18.0,20.233333333333334,27.98256255836797
2017-09-01,18.0,20.413333333333334,27.125627914488177
2017-10-01,18.0,18.44,28.225036639286554
2017-11-01,18.0,18.393333333333334,25.742132433300398
2017-12-01,18.0,18.08,23.998324444792043
2018-01-01,18.0,18.08,23.312089335421998
2018-02-01,18.0,18.226666666666667,23.648388937422556
2018-03-01,18.0,18.733333333333334,25.883783580958248
2018-04-01,18.0,18.893333333333334,25.65795536488395
2018-05-01,18.0,23.8,25.750950742032717
2018-06-01,18.0,24.35333333333333,23.64342588799073
2018-07-01,18.0,25.926666666666666,29.352827908525303
2018-08-01,40.0,34.49333333333333,25.204964713816995
2018-09-01,40.0,36.873333333333335,24.642023074921376
2018-10-01,40.0,37.693333333333335,32.75185275852597
2018-11-01,40.0,37.22666666666667,27.08474580646809
2018-12-01,40.0,35.24,24.429655465582147
2019-01-01,40.0,38.99333333333333,29.049237082126123
2019-02-01,40.0,38.76,29.332173968384502
2019-03-01,40.0,39.026666666666664,30.73899348474337
2019-04-01,40.0,39.026666666666664,36.087063357873674
2019-05-01,40.0,39.14,30.50898500978618
2019-06-01,40.0,37.666666666666664,39.27914790450025
2019-07-01,40.0,39.66,33.90448339497016
2019-08-01,45.0,43.68666666666667,35.73918091002255
2019-09-01,45.0,44.96666666666667,38.071439687879376
2019-10-01,45.0,44.50666666666667,43.86427905484976
2019-11-01,45.0,43.72666666666667,40.32273410116255
2019-12-01,45.0,44.8,38.86642823475666
2020-01-01,45.0,45.0,46.52775632820954
2020-02-01,45.0,44.86666666666667,42.579632851886316
2020-03-01,45.0,41.48,39.10785742342216
2020-04-01,30.0,33.333333333333336,37.61408804878687
2020-05-01,30.0,33.9,44.19635808131814
2020-06-01,30.0,32.333333333333336,41.770707491358834
2020-07-01,30.0,32.333333333333336,39.85901171539
2020-08-01,45.0,41.306666666666665,39.094582906352656
2020-09-01,45.0,45.0,42.57808884129326
2020-10-01,45.0,44.78666666666667,48.79486145935233
2020-11-01,45.0,44.96666666666667,48.163951218418354
2020-12-01,45.0,44.6,47.38447591861021
2021-01-01,45.0,44.96666666666667,45.57162815893952
2021-02-01,45.0,44.35333333333333,46.85608316303613
2021-03-01,40.0,40.95333333333333,47.72857257778139
2021-04-01,40.0,43.166666666666664,49.706743767855556
2021-05-01,40.0,41.053333333333335,46.417867287575234
2021-06-01,40.0,40.63333333333333,42.421562027127756
2021-07-01,40.0,40.56666666666667,41.73235095832618
2021-08-01,40.0,41.4,43.571575572054385
2021-09-01,55.00000000000001,50.833333333333336,48.004044856217966
2021-10-01,55.00000000000001,53.366666666666674,45.78556506724277
2021-11-01,55.00000000000001,54.55333333333334,45.27650357376134
2021-12-01,55.00000000000001,54.16,44.04625402021381
2022-01-01,55.00000000000001,54.160000000000004,47.65869913157903
2022-02-01,55.00000000000001,54.86666666666668,44.95593402771399
2022-03-01,55.00000000000001,54.70000000000001,46.74818102555628
2022-04-01,55.00000000000001,54.50000000000001,44.05824480175409
2022-05-01,55.00000000000001,54.653333333333336,46.52436358349945
2022-06-01,55.00000000000001,54.160000000000004,47.75025554809599
2022-07-01,55.00000000000001,54.50000000000001,48.81897019240125
2022-08-01,55.00000000000001,52.266666666666666,49.97902470054987
2022-09-01,40.0,44.2,48.054681863743824
2022-10-01,40.0,40.6,48.755679152381475
2022-11-01,40.0,40.36666666666667,49.757623137886306
2022-12-01,40.0,40.0,46.42543113837185
2023-01-01,40.0,41.06666666666667,43.5502347639766
2023-02-01,40.0,40.833333333333336,43.46181352077858
2023-03-01,40.0,41.06666666666667,41.41753952018152
2023-04-01,50.0,46.266666666666666,39.71460975848219
2023-05-01,50.0,47.0,39.08930478403706
2023-06-01,50.0,47.43333333333333,39.40778939505201
2023-07-01,50.0,49.36666666666667,40.67981689984385
2023-08-01,50.0,48.86666666666667,41.944620263789744
2023-09-01,50.0,46.95333333333333,41.905594860486865
2023-10-01,30.0,35.333333333333336,41.7770074334558
2023-11-01,30.0,32.166666666666664,37.72465798495141
2023-12-01,30.0,31.7,34.465911257173985
2024-01-01,30.0,32.233333333333334,35.33894013811335
2024-02-01,30.0,31.04,36.87826110032715
2024-03-01,35.0,34.02,38.382542390606254
2024-04-01,35.0,34.7,38.66761067371678
2024-05-01,35.0,33.96666666666667,38.99900852879443
2024-06-01,35.0,33.88666666666666,36.146242525721654
2024-07-01,35.0,34.82,37.887323497498784
2024-08-01,35.0,35.42,37.697109121347594
2024-09-01,30.0,33.166666666666664,39.990059223376626
2024-10-01,30.0,31.42,38.8540626692801
2024-11-01,30.0,31.166666666666668,36.63177456818675
2024-12-01,30.0,30.633333333333333,34.31970892731042
2025-01-01,30.0,31.233333333333334,35.49736585091294
2025-02-01,30.0,30.633333333333333,35.132750126248695
2025-03-01,35.0,35.266666666666666,36.348485827934454
2025-04-01,35.0,34.266666666666666,34.61214901251003
