date,wfp_price_mean,wfp_inflation_mean,rain_1m,rain_3m,rain_anomaly_1m,rain_anomaly_3m,acled_events,acled_fatalities,idp_population,ipc_phase_3plus_pct
2017-05-01,0.94,7.25,41.38158,111.98683,131.71661,65.203514,23,68.0,,26.0
2017-06-01,0.95,9.8,7.118421,80.17106,74.92272,73.821625,9,11.0,15138.666666666666,26.0
2017-07-01,0.95,8.66,28.5,77.0,250.54945,149.7489,33,37.0,,26.0
2017-08-01,0.95,9.19,13.657894,49.276314,136.78896,163.55632,25,43.0,,40.0
2017-09-01,0.96,8.97,12.703947,54.861835,100.22968,172.64233,32,110.0,,40.0
2017-10-01,0.96,6.31,4.7105265,31.072369,57.346375,94.34038,20,120.0,,40.0
2017-11-01,0.95,4.34,28.13158,45.54605,158.18571,110.989655,26,11.0,,40.0
2017-12-01,0.95,3.76,36.960526,69.802635,157.0807,137.02483,27,49.0,12584.0,40.0
2018-01-01,0.96,4.34,5.6776314,70.76974,33.662655,108.70359,44,120.0,,40.0
2018-02-01,0.95,2.4,70.65132,113.289474,122.430084,106.70644,41,78.0,,40.0
2018-03-01,0.95,2.31,106.427635,182.75659,138.9053,114.67495,26,32.0,13069.666666666666,40.0
2018-04-01,0.96,2.72,91.06578,268.14474,129.84247,132.59694,31,46.0,,40.0
2018-05-01,0.96,2.49,61.967106,259.4605,190.17636,147.39911,36,56.0,,40.0
2018-06-01,0.98,2.97,18.835526,171.86841,147.36429,153.2999,24,63.0,13717.333333333334,40.0
2018-07-01,0.98,3.34,14.092106,94.89474,142.79155,182.42838,16,46.0,,40.0
2018-08-01,0.99,3.68,5.171053,38.098686,74.56831,129.87364,12,23.0,,50.0
2018-09-01,0.99,2.91,13.2894745,32.55263,103.5446,108.302284,15,29.0,13717.333333333334,50.0
2018-10-01,0.98,1.51,40.585526,59.046055,269.20935,167.5002,16,39.0,,50.0
2018-11-01,0.98,2.77,17.138157,71.01316,105.69795,166.91064,26,47.0,,50.0
2018-12-01,0.98,3.19,18.328947,76.05263,87.33273,148.47368,25,22.0,13717.333333333334,50.0
2019-01-01,0.98,1.92,36.223682,71.69079,129.96315,110.02498,35,41.0,,50.0
2019-02-01,0.98,3.01,102.02632,156.57893,173.20572,145.75696,28,32.0,,50.0
2019-03-01,0.97,2.22,109.585526,247.83554,142.84192,154.42282,29,40.0,,50.0
2019-04-01,0.98,1.75,97.74342,309.35526,138.86798,152.6024,42,19.0,,50.0
2019-05-01,0.98,2.25,22.835526,230.16447,79.04865,131.07074,7,4.0,,50.0
2019-06-01,0.98,0.13,11.25,131.82895,100.46641,118.59587,15,44.0,13717.333333333334,50.0
2019-07-01,1.0,1.31,6.2894735,40.375,84.43497,82.8641,18,8.0,,50.0
2019-08-01,0.99,-0.12,13.730263,31.269737,137.31952,109.29529,31,7.0,,40.0
2019-09-01,0.98,-0.69,6.019737,26.039474,62.387486,89.51826,24,43.0,,40.0
2019-10-01,0.98,0.29,31.513157,51.263157,215.63168,147.14552,13,34.0,,40.0
2019-11-01,0.98,-0.4,40.217102,77.75,215.88766,181.70349,19,31.0,,40.0
2019-12-01,0.97,-1.49,7.4802628,79.210526,46.720303,154.25838,25,105.0,15705.0,40.0
2020-01-01,0.97,-1.14,40.43421,88.13158,143.2374,133.61188,43,27.0,,40.0
2020-02-01,0.97,-0.95,46.07895,93.99342,82.66347,89.29988,27,57.0,,40.0
2020-03-01,0.97,-0.73,122.7829,209.29605,159.29372,130.8843,16,9.0,,40.0
2020-04-01,0.94,-3.64,169.66447,338.5263,236.07645,166.76335,8,14.0,,30.0
2020-05-01,0.87,-11.08,53.651318,346.0987,166.5608,195.68756,27,71.0,,30.0
2020-06-01,0.87,-11.21,11.322368,234.63814,100.91383,207.70528,6,9.0,19669.0,30.0
2020-07-01,0.87,-13.02,4.855263,69.82895,73.70838,136.65308,9,22.0,,30.0
2020-08-01,0.87,-11.74,6.5197372,22.697369,84.45609,83.463295,7,9.0,,35.0
2020-09-01,0.87,-11.0,11.473684,22.848686,93.26463,80.31598,12,81.0,,35.0
2020-10-01,0.87,-10.91,4.9473686,22.940788,58.745068,73.073784,18,35.0,,35.0
2020-11-01,0.88,-10.07,34.276314,50.69737,187.52356,122.30098,28,49.0,,35.0
2020-12-01,0.89,-8.47,10.743422,49.967102,58.936054,100.68974,29,28.0,16875.666666666668,35.0
2021-01-01,0.89,-8.22,6.717105,51.736835,36.939735,81.397896,28,31.0,,35.0
2021-02-01,0.9,-7.2,13.394737,30.855265,29.769066,32.34428,13,3.0,,35.0
2021-03-01,0.91,-5.66,123.835526,143.94737,160.60591,90.97168,15,21.0,16596.0,35.0
2021-04-01,0.91,-3.04,54.644737,191.875,80.61581,95.57211,29,65.0,,35.0
2021-05-01,0.92,4.99,31.38158,209.86183,103.318146,119.7549,76,384.0,,35.0
2021-06-01,0.95,9.35,9.6644745,95.690796,90.66382,87.27329,47,208.0,19949.0,35.0
2021-07-01,1.01,16.29,12.0,53.04605,127.14449,106.00404,40,269.0,,35.0
2021-08-01,1.02,16.84,7.3552628,29.019737,90.58169,102.51512,11,80.0,,35.0
2021-09-01,0.98,12.49,13.9144745,33.269737,107.083,110.37043,0,0.0,,45.0
2021-10-01,0.88,0.74,14.657894,35.92763,116.09143,107.03839,2,2.0,,45.0
2021-11-01,0.89,1.82,5.9210525,34.493423,52.14223,86.72015,2,2.0,,45.0
2021-12-01,0.88,-0.25,23.217106,43.796055,105.63172,89.385506,2,2.0,21991.0,45.0
2022-01-01,0.89,0.63,50.263157,79.40131,174.22446,121.08693,5,9.0,,45.0
2022-02-01,0.89,-0.72,28.519737,102.0,54.246563,96.52245,7,5.0,,45.0
2022-03-01,0.93,1.71,58.855267,137.63815,79.601746,87.11824,0,0.0,,50.0
2022-04-01,0.95,4.77,29.375,116.75001,46.46124,59.103012,3,2.0,19312.0,50.0
2022-05-01,0.99,7.46,27.960526,116.190796,93.60287,67.54662,5,4.0,,50.0
2022-06-01,1.04,8.97,13.526316,70.86184,114.53984,65.75291,2,1.0,,50.0
2022-07-01,1.09,8.34,12.671053,54.157894,132.16336,108.0345,11,13.0,,50.0
2022-08-01,1.17,14.75,27.30921,53.50658,236.87257,176.30382,1,3.0,,50.0
2022-09-01,1.16,18.44,8.881578,48.86184,78.5896,155.33826,0,0.0,,45.0
2022-10-01,1.15,30.81,7.065789,43.25658,71.255585,126.20585,3,4.0,,45.0
2022-11-01,1.31,46.19,26.453947,42.401314,150.1759,104.0844,8,12.0,,45.0
2022-12-01,1.33,50.37,7.8552628,41.374996,48.124126,84.95057,4,2.0,22698.666666666668,45.0
2023-01-01,1.51,68.91,27.203947,61.51316,101.52724,95.42358,9,6.0,,45.0
2023-02-01,1.39,56.26,49.45395,84.51316,88.12538,80.74794,2,0.0,,45.0
2023-03-01,1.29,39.23,43.125,119.7829,59.992455,76.21289,0,0.0,,45.0
2023-04-01,1.22,28.05,27.677631,120.25658,44.167076,60.80526,0,0.0,,30.0
