date,ipc_actual,rf_fitted,ridge_fitted
2017-05-01,24.0,24.78,30.68163961842184
2017-06-01,24.0,24.98,33.7619409633451
2017-07-01,24.0,24.833333333333332,36.32326070488504
2017-08-01,30.0,28.7,36.91401599656183
2017-09-01,30.0,29.993333333333332,38.67857116896812
2017-10-01,30.0,31.9,35.375361651331616
2017-11-01,30.0,32.266666666666666,33.917092803905874
2017-12-01,30.0,30.266666666666666,37.93478763078194
2018-01-01,30.0,31.0,37.89870190719659
2018-02-01,30.0,35.5,36.22214681324004
2018-03-01,30.0,30.233333333333334,35.57582526191045
2018-04-01,30.0,30.2,36.240459791991405
2018-05-01,30.0,30.2,35.13733038675638
2018-06-01,30.0,31.433333333333334,36.400669443943215
2018-07-01,30.0,31.733333333333334,38.207147036424175
2018-08-01,50.0,45.06666666666667,36.941581827975156
2018-09-01,50.0,48.63333333333333,35.92024958067501
2018-10-01,50.0,48.43333333333333,35.68045613540219
2018-11-01,50.0,49.7,38.18613742278262
2018-12-01,50.0,49.46666666666667,37.59258219789217
2019-01-01,50.0,47.8,35.85858148593603
2019-02-01,50.0,48.86666666666667,37.15518166798421
2019-03-01,50.0,49.56666666666667,38.77188137198915
2019-04-01,50.0,49.7,38.68367227699159
2019-05-01,50.0,49.266666666666666,37.594819005720936
2019-06-01,50.0,49.4,36.54095428388807
2019-07-01,50.0,48.766666666666666,34.12087987102143
2019-08-01,40.0,40.96666666666667,33.86321637970788
2019-09-01,40.0,41.36666666666667,35.04094182692572
2019-10-01,40.0,40.63333333333333,34.08609212054703
2019-11-01,40.0,39.56,36.446868764677646
2019-12-01,40.0,38.233333333333334,38.89659804413846
2020-01-01,40.0,39.626666666666665,35.71366641949207
2020-02-01,40.0,40.43333333333333,35.52409487486071
2020-03-01,40.0,40.733333333333334,37.25146286571328
2020-04-01,45.0,43.4,38.98059314216823
2020-05-01,45.0,44.766666666666666,41.106101573601265
2020-06-01,45.0,43.49333333333333,40.27143210579243
2020-07-01,45.0,44.46666666666667,36.27354606635434
2020-08-01,40.0,40.96666666666667,34.25472027314912
2020-09-01,40.0,40.43333333333333,35.022579180514974
2020-10-01,40.0,39.833333333333336,35.230357874450675
2020-11-01,40.0,40.3,35.87515101238377
2020-12-01,40.0,40.43333333333333,36.89230065083109
2021-01-01,40.0,39.29333333333334,36.39621696814658
2021-02-01,40.0,39.833333333333336,34.43021899885321
2021-03-01,35.0,36.06666666666667,36.06540999443163
2021-04-01,35.0,36.2,39.8472428009933
2021-05-01,35.0,36.13333333333333,42.64054926966985
2021-06-01,35.0,34.8,43.43575989336382
2021-07-01,35.0,36.63333333333333,43.84483027055225
2021-08-01,35.0,37.06666666666667,45.95129063350748
2021-09-01,45.0,44.93333333333333,45.21058484304183
2021-10-01,45.0,43.6,42.74596653532399
2021-11-01,45.0,43.666666666666664,43.9293710060992
2021-12-01,45.0,45.13333333333333,44.956702274985005
2022-01-01,45.0,44.266666666666666,45.227369227712046
2022-02-01,45.0,44.86666666666667,45.762884606612815
2022-03-01,45.0,44.9,43.65066951624911
2022-04-01,45.0,42.5,39.67538849712414
2022-05-01,45.0,44.86666666666667,39.76255819495347
2022-06-01,45.0,44.93333333333333,39.45562595692569
2022-07-01,45.0,45.03333333333333,43.60021162223869
2022-08-01,45.0,44.666666666666664,44.963130851402454
2022-09-01,45.0,44.93333333333333,47.67171183372877
2022-10-01,45.0,44.93333333333333,47.37520314300376
2022-11-01,45.0,44.86666666666667,44.295408647245544
2022-12-01,45.0,45.0,46.77430353366702
2023-01-01,45.0,45.0,46.58647525011953
2023-02-01,45.0,44.46666666666667,45.77033698594666
2023-03-01,45.0,44.8,45.044705969158144
2023-04-01,45.0,44.8,44.059342443407765
2023-05-01,45.0,44.733333333333334,41.56081054316803
2023-06-01,45.0,42.96666666666667,40.62016151097157
2023-07-01,45.0,44.56666666666667,41.20938865841934
2023-08-01,45.0,43.0,39.56377989191678
2023-09-01,45.0,44.03333333333333,38.600467987469585
2023-10-01,25.0,32.96666666666667,36.74771809166455
2023-11-01,25.0,26.2,36.93979276138477
2023-12-01,25.0,25.4,35.964478403226984
2024-01-01,25.0,27.966666666666665,34.71097288860674
2024-02-01,25.0,26.066666666666666,35.400648594368434
2024-03-01,30.0,30.766666666666666,36.112019895592
2024-04-01,30.0,30.1,38.08387221772219
2024-05-01,30.0,29.9,39.023411406480506
2024-06-01,30.0,35.733333333333334,39.17204320958568
2024-07-01,30.0,32.7,33.493692438181164
2024-08-01,30.0,29.466666666666665,33.338178448985275
2024-09-01,25.0,25.993333333333332,32.132036840057204
2024-10-01,25.0,25.493333333333332,31.63951676496911
2024-11-01,25.0,25.326666666666668,31.23854132922405
2024-12-01,25.0,25.566666666666666,31.487238734134493
2025-01-01,25.0,25.86,29.957964217792995
2025-02-01,25.0,25.793333333333333,30.59802681877727
2025-03-01,30.0,29.413333333333334,31.197327939388607
2025-04-01,30.0,29.493333333333332,31.032789156218236
