,wfp_price_mean,wfp_inflation_mean,rain_1m,rain_3m,rain_anomaly_1m,rain_anomaly_3m,acled_events,acled_fatalities,idp_population
2025-05-01,1.051427264696729,-0.3257544400621648,26.480977548917238,119.88356772201485,87.40540664151307,85.94062109526423,1.6116744118670197,0.5925380517307899,6885.87655035671
2025-06-01,1.0514281870719593,1.5116509539222802,0.0,24.488640551454214,80.43246113763873,90.08148601283492,1.4262838569972465,0.22516220404520615,6885.253100781021
2025-07-01,1.0514281119493478,3.2866105027118255,0.0,0.0,86.72848300542877,75.93861304580363,1.2408933021274735,0.0,6884.629651205332
2025-08-01,1.0671433084079094,5.51784013674936,0.0,0.0,77.83108096958553,76.3451048351453,1.0555027472577003,0.0,6884.006201629642
2025-09-01,1.0783945411682794,7.461482974294647,0.0,0.0,61.90046510836285,68.82343527106417,0.8701121923879274,0.0,6883.3827520539535
2025-10-01,1.0633941534961044,8.712924598128591,3.0677418711085878,0.0,99.45591409121874,74.1898205134274,0.6847216375181544,0.0,6882.7593024782645
2025-11-01,1.0683948985848266,10.317181143949819,13.63243146490337,0.0,92.79807009466624,79.0336587102813,0.4993310826483812,0.0,6882.135852902576
2025-12-01,1.0558943166726837,12.18409086391997,11.047096851530487,0.0,65.21581339370155,70.96473388957655,0.31394052777860826,0.0,6881.512403326887
2026-01-01,1.0571451781926082,14.460058153126262,25.05417117519078,0.0,72.39147183277913,63.12653076186292,0.1285499729088353,0.0,6880.888953751198
2026-02-01,1.0521453969347272,15.95639868494093,68.38731662828492,36.76544781461965,78.24461191899883,60.71080514081073,0.0,0.0,6880.265504175509
2026-03-01,1.0546458476727718,17.57163342739587,81.36775373804937,107.06116613380792,81.83149656858272,65.27742055510062,0.0,0.0,6879.64205459982
2026-04-01,1.0546465894517965,19.440963536862636,68.11788567584094,150.075841221737,98.15640922289816,72.22200349621599,0.0,0.0,6879.01860502413
