date,ipc_actual,rf_fitted,ridge_fitted
2017-05-01,26.0,29.933333333333334,35.8731477537686
2017-06-01,26.0,29.446666666666665,38.08740989836114
2017-07-01,26.0,31.613333333333333,41.78823773327855
2017-08-01,40.0,39.34,44.5727834008962
2017-09-01,40.0,40.1,44.26032743804215
2017-10-01,40.0,40.166666666666664,37.62437348127412
2017-11-01,40.0,41.2,41.290160303032586
2017-12-01,40.0,40.166666666666664,41.96315603578926
2018-01-01,40.0,40.20666666666666,40.53870365073355
2018-02-01,40.0,40.406666666666666,41.078678010234256
2018-03-01,40.0,41.93333333333333,41.72753615123018
2018-04-01,40.0,40.93333333333333,41.18004691116643
2018-05-01,40.0,40.29333333333334,39.94802789612183
2018-06-01,40.0,42.4,39.822288824982586
2018-07-01,40.0,43.46666666666667,43.19961378200929
2018-08-01,50.0,48.74,41.847121811608325
2018-09-01,50.0,48.733333333333334,39.89685020259576
2018-10-01,50.0,47.626666666666665,40.74931633581051
2018-11-01,50.0,47.13333333333333,44.191959632068084
2018-12-01,50.0,49.06666666666667,44.010617107295296
2019-01-01,50.0,48.44,40.932314014219656
2019-02-01,50.0,48.373333333333335,43.62824121901951
2019-03-01,50.0,48.24,43.47566923247884
2019-04-01,50.0,48.88,43.66345291091114
2019-05-01,50.0,49.6,39.274497412620086
2019-06-01,50.0,47.6,38.086279391685494
2019-07-01,50.0,45.42666666666667,38.66297058883237
2019-08-01,40.0,40.6,40.89886830232421
2019-09-01,40.0,38.72,39.005241823315544
2019-10-01,40.0,40.58,39.82823354210608
2019-11-01,40.0,39.806666666666665,42.844081681919405
2019-12-01,40.0,38.60666666666667,41.241809037503444
2020-01-01,40.0,39.21333333333333,42.855657418157136
2020-02-01,40.0,38.486666666666665,38.53079297109941
2020-03-01,40.0,40.4,41.59183603132468
2020-04-01,30.0,32.26,40.94181176107813
2020-05-01,30.0,31.406666666666666,38.99404789008122
2020-06-01,30.0,31.866666666666667,41.84609147430392
2020-07-01,30.0,31.413333333333334,39.251981670488625
2020-08-01,35.0,34.46666666666667,36.336764552973754
2020-09-01,35.0,34.58,34.21636943908271
2020-10-01,35.0,34.11333333333334,36.380959177629556
2020-11-01,35.0,34.593333333333334,38.3312875444163
2020-12-01,35.0,34.81333333333333,39.804253183206335
2021-01-01,35.0,34.72666666666667,38.51478106133281
2021-02-01,35.0,34.61333333333334,35.301757058152425
2021-03-01,35.0,34.806666666666665,38.87797478912254
2021-04-01,35.0,35.27333333333333,37.56904068950382
2021-05-01,35.0,35.873333333333335,31.966442994161934
2021-06-01,35.0,35.12,34.72754059692355
2021-07-01,35.0,37.153333333333336,34.08985071361717
2021-08-01,35.0,35.94,38.78909045571903
2021-09-01,45.0,44.306666666666665,40.48219051073566
2021-10-01,45.0,44.6,38.8665355391694
2021-11-01,45.0,43.1,38.56927223326542
2021-12-01,45.0,44.13333333333333,37.763337980244664
2022-01-01,45.0,44.46666666666667,39.19672701084918
2022-02-01,45.0,43.7,39.051051976314945
2022-03-01,50.0,47.50666666666667,38.083139180409
2022-04-01,50.0,45.20666666666666,36.52941818417749
2022-05-01,50.0,46.45333333333333,36.28395483876013
2022-06-01,50.0,45.733333333333334,35.61796750816335
2022-07-01,50.0,46.74,38.66206233117501
2022-08-01,50.0,46.306666666666665,41.933292530199935
2022-09-01,45.0,43.333333333333336,43.96383974991939
2022-10-01,45.0,43.93333333333333,43.950476708097355
2022-11-01,45.0,44.57333333333333,42.78148136727817
2022-12-01,45.0,43.13333333333333,43.45284231782216
2023-01-01,45.0,44.31333333333333,45.55170343550891
2023-02-01,45.0,43.46666666666667,43.58992179795719
2023-03-01,45.0,42.10666666666667,40.87598122430518
2023-04-01,30.0,32.86666666666667,38.17964065709678
2023-05-01,30.0,33.873333333333335,36.660092385621006
2023-06-01,30.0,32.28666666666667,36.00635985745108
2023-07-01,30.0,34.93333333333333,38.24012160032789
2023-08-01,30.0,31.233333333333334,36.823484201360564
2023-09-01,30.0,31.833333333333332,35.43112855649561
2023-10-01,35.0,34.733333333333334,34.83873420786536
2023-11-01,35.0,35.13333333333333,32.97319656991483
2023-12-01,35.0,34.9,32.1138829974044
2024-01-01,35.0,35.06666666666667,29.899753459830105
2024-02-01,35.0,36.96666666666667,34.01479522656487
2024-03-01,40.0,39.2,35.00410877513771
2024-04-01,40.0,39.07333333333333,38.50189824955637
2024-05-01,40.0,38.766666666666666,36.54498416447623
2024-06-01,40.0,38.7,40.2315894448458
2024-07-01,40.0,38.06666666666667,35.09402657328435
2024-08-01,40.0,37.3,36.48585424288673
2024-09-01,25.0,28.933333333333334,37.85580497986282
2024-10-01,25.0,30.3,37.684709572486604
2024-11-01,25.0,28.206666666666667,37.816301270480444
2024-12-01,25.0,27.2,36.375199354646334
2025-01-01,25.0,28.546666666666667,36.5787163867319
2025-02-01,25.0,27.253333333333334,37.09812940746989
2025-03-01,30.0,31.126666666666665,37.35477409753342
2025-04-01,30.0,30.80666666666667,35.877170346706805
