date,wfp_price_mean,wfp_inflation_mean,rain_1m,rain_3m,rain_anomaly_1m,rain_anomaly_3m,acled_events,acled_fatalities,idp_population,ipc_phase_3plus_pct
2017-08-01,1.07,-0.45,0.14142856,5.2742853,99.43362,113.865326,0,0.0,9759.98519706924,41.0
2017-09-01,1.06,-0.7,1.1114285,4.6757145,97.51983,121.51205,2,6.0,9760.391449370985,41.0
2017-10-01,1.06,-0.98,4.6828575,5.9357142,75.32088,76.51073,1,0.0,9764.706844663617,41.0
2017-11-01,1.08,-0.37,21.977142,27.77143,96.35792,88.28714,0,0.0,9587.54349174285,41.0
2017-12-01,1.04,-3.57,27.925714,54.585716,97.66446,92.28741,0,0.0,9417.679612550113,41.0
2018-01-01,1.05,-2.53,9.958571,59.861427,40.38325,73.51621,0,0.0,9213.507731302554,41.0
2018-02-01,1.04,-4.34,61.487144,99.37143,109.3203,85.807274,0,0.0,9016.406596376179,41.0
2018-03-01,1.07,-2.13,85.21571,156.66144,144.66566,107.615234,0,0.0,8818.561575388083,41.0
2018-04-01,1.09,0.02,39.725716,186.42856,79.466034,112.96187,0,0.0,8644.075946209852,41.0
2018-05-01,1.09,-0.66,46.947144,171.88858,167.15625,126.60098,2,0.0,8640.83900886126,41.0
2018-06-01,1.1,-0.07,2.2285714,88.90143,98.65279,110.88045,3,0.0,8640.53929964064,41.0
2018-07-01,1.08,-0.12,1.7142857,50.890003,102.897934,160.00815,4,3.0,8640.544630284712,41.0
2018-08-01,1.09,2.09,0.14142856,4.0842853,99.43362,100.67709,0,0.0,8640.27982734829,55.00000000000001
2018-09-01,1.1,3.34,1.1128571,2.9685717,97.542625,100.07295,0,0.0,9760.25,55.00000000000001
2018-10-01,1.07,0.91,13.782857,15.037143,146.10782,140.18803,0,0.0,9760.25,55.00000000000001
2018-11-01,1.07,-0.77,26.258572,41.15429,111.65048,124.34093,1,0.0,9760.25,55.00000000000001
2018-12-01,1.06,2.09,47.902855,87.94428,156.92078,143.95374,0,0.0,9760.25,55.00000000000001
2019-01-01,1.06,1.65,91.56,165.72142,260.68042,193.50163,0,0.0,9760.25,55.00000000000001
2019-02-01,1.06,2.07,108.097145,247.56,185.95795,207.63809,0,0.0,9760.25,55.00000000000001
2019-03-01,1.06,-0.56,65.08,264.73712,112.37699,179.55936,0,0.0,9760.25,55.00000000000001
2019-04-01,1.06,-2.26,79.53429,252.71143,150.19556,152.07533,0,0.0,9760.25,55.00000000000001
2019-05-01,1.07,-1.99,22.220001,166.83429,87.5889,122.983574,0,0.0,9760.25,55.00000000000001
2019-06-01,1.07,-2.34,4.154286,105.90857,124.9342,130.96278,0,0.0,9760.25,55.00000000000001
