,wfp_price_mean,wfp_inflation_mean,rain_1m,rain_3m,rain_anomaly_1m,rain_anomaly_3m,acled_events,acled_fatalities,idp_population
2025-05-01,0.9699980927345218,-1.1185617726269723,0.0,57.9673031107409,91.00637469772987,82.21554203441387,0.4297230549114551,0.0,3483.5000000000005
2025-06-01,0.9857149955122885,-1.3428467833948268,0.0,0.0,69.0091736967744,78.62942416464179,0.0,0.0,3483.5000000000014
2025-07-01,0.9757163512399434,-1.744300304289951,0.0,0.0,72.10611432481437,68.09926792703534,0.0,0.0,3483.500000000002
2025-08-01,0.9742885639460551,-1.725757371057149,0.0,0.0,69.05357144382542,50.06208765228857,0.0,0.0,3483.5000000000027
2025-09-01,0.9680377689931103,-1.6319983636083297,0.0,0.0,69.1741147102868,50.35673927679129,0.0,0.0,3483.500000000003
2025-10-01,0.968034189684178,-1.4444750009149085,0.0,0.0,60.52753800123716,39.91526969798188,0.0,0.0,3483.500000000004
2025-11-01,0.9717827322399646,-0.9569498552111875,4.407492866090357,0.0,102.75192225407412,72.42257040993982,0.0,0.0,3483.5000000000045
2025-12-01,0.9755318127648855,-0.45693945804985525,14.602104416713363,0.0,53.992849269268966,47.727489200486445,0.0,0.0,3483.5000000000055
2026-01-01,0.9742801344790731,-0.07321372626008515,20.783008891590097,12.781887610805235,68.75599791778987,48.77246428390906,0.0,0.0,3483.500000000006
2026-02-01,0.9842836354727834,-0.37072756764628434,27.36570373158292,35.730761638675695,51.366878178787786,35.81236824938649,0.0,0.0,3483.500000000007
2026-03-01,0.9817817297542993,-0.6194831672063127,58.23140459447381,79.35830595669415,92.45435487557225,51.2942966516978,0.0,0.0,3483.5000000000073
2026-04-01,0.9755334150995663,-1.2757286484428376,20.67929227575955,79.25738877366487,89.13628998664264,56.27145342479389,0.0,0.0,3483.500000000008
