,wfp_price_mean,wfp_inflation_mean,rain_1m,rain_3m,rain_anomaly_1m,rain_anomaly_3m,acled_events,acled_fatalities,idp_population
2025-05-01,1.307144574401205,-1.0957268912171119,14.531580927860503,93.22828100889255,79.15480953193853,81.69083465976148,16.678367185817983,22.823623781132437,35836.875
2025-06-01,1.2985736408357627,-1.0656986700323416,0.0,0.0,81.67115396818568,84.07759690119659,16.44827533092994,21.929527856625857,35836.875
2025-07-01,1.304286655793772,-1.2271376499748772,0.0,0.0,87.42886536199961,70.21756315518827,16.21818347604189,21.035431932119277,35836.875
2025-08-01,1.305713800544692,-0.7284999454277268,0.0,0.0,74.66739793071658,76.7612505813204,15.988091621153844,20.141336007612697,35836.875
2025-09-01,1.298214121207194,-0.7959536334125955,0.0,0.0,58.038177898621086,70.02823074129205,15.757999766265797,19.247240083106117,35836.87500000001
2025-10-01,1.31321360643826,-1.162149557183115,0.0,0.0,90.28992308690049,67.10240387897511,15.52790791137775,18.353144158599537,35836.87500000001
2025-11-01,1.323212487111532,-1.3734052447021232,9.802888027021893,0.0,91.19347173179723,75.03257825945421,15.297816056489703,17.459048234092958,35836.87500000001
2025-12-01,1.3232114439930638,-1.2671110840819464,8.743289941875801,0.0,53.76265164134345,59.51906831651587,15.067724201601656,16.564952309586378,35836.87500000001
2026-01-01,1.3357112787677723,-0.9833585512115979,25.452417105315426,0.0,77.23871772073056,58.86336933078286,14.837632346713608,15.670856385079796,35836.87500000001
2026-02-01,1.3344613678802575,-0.8620725484375481,62.317950031216704,25.58061319766054,74.45806760324481,55.897752791706964,14.607540491825562,14.776760460573216,35836.87500000001
2026-03-01,1.3369625216859462,-1.1458485565723882,80.1234947036496,96.98129292206087,79.87045561393724,62.86039437126426,14.377448636937515,13.882664536066637,35836.87500000001
2026-04-01,1.3344642271059817,-1.0683660270163449,56.20521125743462,127.74797982605054,90.79140859971966,66.62967221197546,14.147356782049467,12.988568611560057,35836.87500000001
