date,wfp_price_mean,wfp_inflation_mean,rain_1m,rain_3m,rain_anomaly_1m,rain_anomaly_3m,acled_events,acled_fatalities,idp_population,ipc_phase_3plus_pct
2017-08-01,1.03,9.38,0.0,1.3533124,100.0,83.36553,47,176.0,14629.206676866026,19.0
2017-09-01,1.04,9.29,0.041009463,0.18296531,98.78426,98.81518,30,139.0,14346.147912344732,19.0
2017-10-01,1.04,8.09,3.6845427,3.725552,75.28852,74.97424,46,137.0,14202.625581196246,19.0
2017-11-01,1.02,5.48,15.66877,19.394321,62.304665,61.274136,21,40.0,13960.084149006476,19.0
2017-12-01,1.02,6.23,19.24921,38.602524,60.070015,58.07709,16,121.0,14716.75,20.0
2018-01-01,1.03,8.28,19.104101,54.022087,50.853096,53.354656,39,133.0,14351.75,20.0
2018-02-01,1.01,5.11,43.94322,82.29653,72.36608,59.791584,17,16.0,13986.75,20.0
2018-03-01,1.02,3.05,92.28076,155.32806,120.998024,86.462425,23,52.0,13621.75,20.0
2018-04-01,1.01,3.51,51.735016,187.95898,101.57956,99.52278,27,171.0,13035.333333333334,20.0
2018-05-01,1.02,-1.49,38.99369,183.00948,139.09142,119.08321,24,63.0,12448.916666666666,20.0
2018-06-01,1.04,-5.18,1.5205047,92.24922,87.18454,114.463234,35,174.0,11862.5,20.0
2018-07-01,1.03,-3.03,0.14195584,40.65615,99.99795,133.30121,50,327.0,13149.833333333334,20.0
2018-08-01,1.03,-0.22,0.0,1.6624606,100.0,87.422035,40,65.0,14437.166666666666,35.0
2018-09-01,1.04,0.34,0.041009463,0.18296531,98.78426,98.81518,35,182.0,15724.5,35.0
2018-10-01,1.03,-1.07,15.466877,15.507887,177.4326,176.21388,35,134.0,15724.5,35.0
2018-11-01,1.04,2.79,33.239746,48.747635,115.271225,135.00436,33,239.0,15724.5,35.0
2018-12-01,1.03,0.72,20.921135,69.62776,64.21169,99.401665,27,28.0,15724.5,35.0
2019-01-01,1.03,-0.46,89.82649,143.98738,200.0581,134.68129,29,93.0,16787.291666666668,35.0
2019-02-01,1.02,0.26,83.9937,194.74133,131.5836,136.80785,16,68.0,17850.083333333332,35.0
2019-03-01,1.02,-0.52,53.217667,227.03786,72.41126,125.1344,50,354.0,18912.875,35.0
2019-04-01,1.04,2.34,128.99368,266.20505,239.90509,139.8799,37,150.0,19975.666666666668,35.0
2019-05-01,1.05,3.28,25.763407,207.97478,97.26226,134.89597,35,104.0,21038.458333333336,35.0
2019-06-01,1.05,1.34,11.160883,165.91798,216.08437,201.17204,19,47.0,22101.25,35.0
2019-07-01,1.08,4.07,0.11356467,37.03785,99.44581,122.73693,59,169.0,22101.25,35.0
2019-08-01,1.07,3.42,0.0,11.274447,100.0,213.54657,48,151.0,22101.25,15.0
2019-09-01,1.07,2.68,0.03785489,0.15141957,98.72244,98.21375,68,334.0,22101.25,15.0
2019-10-01,1.07,3.99,6.3470035,6.384858,98.37008,97.82432,57,277.0,22101.25,15.0
2019-11-01,1.08,3.56,39.51104,45.8959,134.17563,127.84133,49,182.0,22101.25,15.0
2019-12-01,1.05,1.72,12.782334,58.640385,44.050304,84.766846,55,164.0,22101.25,15.0
