date,wfp_price_mean,wfp_inflation_mean,rain_1m,rain_3m,rain_anomaly_1m,rain_anomaly_3m,acled_events,acled_fatalities,idp_population,ipc_phase_3plus_pct
2017-08-01,0.985,12.45,0.0,1.0915663,100.0,97.95855,52,99.0,8070.252461331401,30.0
2017-09-01,0.99,11.815,0.3385542,0.41204816,100.79617,100.823746,56,82.0,8068.024569692964,30.0
2017-10-01,0.99,11.925,3.8277109,4.166265,81.9181,82.782936,51,141.0,8064.953650344739,30.0
2017-11-01,0.995,12.379999999999999,22.163857,26.33012,79.77582,78.085396,40,21.0,8045.9646087141155,30.0
2017-12-01,0.995,12.85,20.655422,46.646988,56.78168,64.55141,46,124.0,8030.73920531077,30.0
2018-01-01,0.99,11.405000000000001,23.301205,66.12048,56.216526,59.688423,66,121.0,7953.070470832711,30.0
2018-02-01,0.99,11.905000000000001,62.16265,106.11928,82.7721,66.5249,50,122.0,7882.546656914001,30.0
2018-03-01,0.995,11.335,86.80723,172.27109,102.2548,83.90829,50,176.0,7815.010797984769,30.0
2018-04-01,1.0,13.004999999999999,30.03012,179.0,73.475525,88.20693,71,162.0,7782.734427271867,30.0
2018-05-01,0.99,3.92,24.60482,141.44218,117.11252,95.878235,85,211.0,7785.316726537666,30.0
2018-06-01,0.955,-2.64,1.0180724,55.653008,97.901505,87.77325,83,277.0,7786.9577938512075,30.0
2018-07-01,0.955,-3.115,0.078313254,25.701204,100.13541,115.864655,81,190.0,7786.954619145035,30.0
2018-08-01,0.95,-3.325,0.0,1.0963856,100.0,98.03605,56,365.0,7784.921366215258,45.0
2018-09-01,0.96,-2.795,0.3385542,0.41686746,100.79617,100.91351,34,150.0,8072.285714285715,45.0
2018-10-01,0.97,-1.88,17.324097,17.662651,207.15988,204.67232,53,267.0,8072.285714285715,45.0
2018-11-01,0.975,-2.055,33.655422,51.31807,113.52467,140.36394,53,175.0,8072.285714285715,45.0
2018-12-01,0.965,-2.7249999999999996,30.803614,81.78313,79.24209,108.4666,68,383.0,8072.285714285715,45.0
2019-01-01,0.97,-2.4699999999999998,94.06265,158.5217,196.7746,137.23686,59,438.0,8230.833333333334,45.0
2019-02-01,0.96,-3.2199999999999998,143.40363,268.26987,182.89452,163.60124,47,166.0,8389.380952380952,45.0
2019-03-01,0.96,-3.59,118.59277,356.05905,137.6575,170.90123,34,184.0,8547.928571428572,45.0
2019-04-01,0.965,-3.01,123.92651,385.92288,270.4228,187.40277,30,108.0,8706.47619047619,45.0
2019-05-01,1.01,1.83,12.977108,255.4964,71.114914,170.5515,39,135.0,8865.023809523811,45.0
2019-06-01,1.02,6.800000000000001,3.154217,140.05783,132.65213,209.91864,43,180.0,9023.57142857143,45.0
2019-07-01,1.03,7.960000000000001,0.06987952,16.201202,99.96912,80.01217,77,450.0,9023.57142857143,45.0
2019-08-01,1.025,7.83,0.0,3.2240965,100.0,132.2518,65,273.0,9023.57142857143,45.0
2019-09-01,1.0350000000000001,7.25,0.3385542,0.40843374,100.79617,100.75641,67,307.0,9023.57142857143,45.0
2019-10-01,1.03,6.125,9.198795,9.53735,131.75989,131.2906,35,224.0,9023.57142857143,45.0
2019-11-01,1.03,5.78,35.69036,45.227715,119.50096,125.18469,44,92.0,9023.57142857143,45.0
2019-12-01,1.025,6.0600000000000005,35.215664,80.10483,89.00703,106.36896,38,69.0,9023.57142857143,45.0
2020-01-01,1.025,5.835000000000001,53.9,124.80602,116.99691,108.940735,59,131.0,9207.02380952381,45.0
2020-02-01,1.02,6.22,67.3012,156.41687,89.10492,96.63708,36,73.0,9390.47619047619,45.0
2020-03-01,0.975,2.0,78.14096,199.34216,92.60231,96.72193,32,55.0,9573.928571428572,45.0
2020-04-01,0.91,-6.1,88.8735,234.31567,196.89925,114.72447,40,122.0,9757.380952380952,45.0
2020-05-01,0.9450000000000001,-6.48,32.312046,199.32652,147.60123,133.77612,26,63.0,9940.833333333332,45.0
2020-06-01,0.96,-5.79,1.0168675,122.202415,97.88191,184.07939,38,95.0,10124.285714285714,45.0
2020-07-01,0.98,-5.17,0.07469879,33.403614,100.06415,144.93314,65,216.0,10065.549206349206,45.0
2020-08-01,0.97,-5.24,0.0,1.0915663,100.0,97.95855,78,323.0,10006.812698412698,55.00000000000001
2020-09-01,0.98,-4.995,0.33975902,0.4144578,100.818924,100.86863,64,237.0,9948.07619047619,55.00000000000001
2020-10-01,0.975,-5.105,3.786747,4.126506,81.537964,82.42385,60,261.0,9889.339682539683,55.00000000000001
2020-11-01,0.98,-4.705,36.119274,40.24578,120.7606,112.768,58,187.0,9830.603174603175,55.00000000000001
2020-12-01,0.975,-4.82,46.620483,86.526505,114.24866,114.39516,35,71.0,9771.866666666667,55.00000000000001
2021-01-01,0.975,-4.5649999999999995,19.621687,102.36144,48.907658,90.10393,46,113.0,9813.866666666667,55.00000000000001
2021-02-01,0.985,-3.4850000000000003,25.546988,91.78916,37.646496,57.945747,47,149.0,9855.866666666667,55.00000000000001
2021-03-01,0.99,1.135,102.0253,147.19397,119.204666,72.03846,48,220.0,9897.866666666667,50.0
2021-04-01,0.995,9.615,17.401205,144.9735,46.98643,71.89513,53,143.0,9993.333333333334,50.0
2021-05-01,0.995,5.404999999999999,18.144577,137.57109,91.5567,93.343765,48,159.0,10088.8,50.0
2021-06-01,1.01,4.585,1.0180724,36.563854,97.901505,60.148613,47,312.0,10184.266666666666,50.0
2021-07-01,1.03,5.41,0.08192772,19.244576,100.20669,91.497696,25,179.0,10574.288888888888,50.0
2021-08-01,1.0550000000000002,8.74,0.0,1.1,100.0,98.09417,15,182.0,10964.31111111111,50.0
2021-09-01,1.05,7.4,0.3385542,0.42048192,100.79617,100.98085,0,0.0,11354.333333333332,65.0
2021-10-01,1.06,8.135,3.7951808,4.133735,81.61623,82.48915,6,9.0,11744.355555555556,65.0
2021-11-01,1.08,9.555,18.769878,22.903614,69.80826,69.54538,4,6.0,12134.377777777778,65.0
2021-12-01,1.1099999999999999,13.075,22.746988,45.31205,61.41082,62.882923,10,4.0,12524.4,65.0
2022-01-01,1.105,12.945,43.037346,84.554214,95.41971,75.15908,12,13.0,13486.033333333333,65.0
2022-02-01,1.105,12.03,34.616867,100.40121,48.82433,63.10161,7,7.0,14447.666666666666,65.0
2022-03-01,1.105,11.355,76.360245,154.01445,90.61895,75.266815,8,5.0,15409.3,55.00000000000001
2022-04-01,1.095,9.91,18.950602,129.92772,50.236286,64.682396,5,6.0,16370.933333333332,55.00000000000001
2022-05-01,1.1,10.075,17.728916,113.03977,89.9124,77.282684,1,1.0,16908.88333333333,55.00000000000001
2022-06-01,1.12,10.965,1.0180724,37.69759,97.901505,61.789288,5,4.0,17446.833333333332,55.00000000000001
2022-07-01,1.125,9.469999999999999,0.07590361,18.82289,100.08789,89.90627,1,0.0,17984.783333333333,55.00000000000001
2022-08-01,1.1400000000000001,7.835,0.0,1.093976,100.0,97.9973,4,3.0,18522.733333333334,55.00000000000001
2022-09-01,1.155,9.705,0.3385542,0.4144578,100.79617,100.86863,14,10.0,19060.683333333334,45.0
2022-10-01,1.165,10.17,4.7698793,5.1084337,90.66109,91.2919,5,5.0,19598.63333333333,45.0
2022-11-01,1.165,8.5,33.392773,38.501205,112.75331,108.41992,4,6.0,20136.583333333332,45.0
2022-12-01,1.145,3.62,27.285542,65.4482,71.45574,88.050255,2,2.0,20674.533333333333,45.0
2023-01-01,1.1549999999999998,4.675,24.66024,85.338554,58.91607,75.81734,1,0.0,20435.12,45.0
2023-02-01,1.15,4.515,68.94699,120.89278,91.13321,75.36951,7,1.0,20195.706666666665,45.0
2023-03-01,1.15,4.4799999999999995,36.83976,130.44698,46.601078,64.11155,8,9.0,19956.29333333333,45.0
2023-04-01,1.2,9.5,12.33494,118.12168,36.35996,59.022755,7,4.0,19716.88,45.0
2023-05-01,1.19,8.285,13.744577,62.919277,74.15092,44.46793,5,8.0,19477.466666666667,45.0
2023-06-01,1.1749999999999998,5.12,1.0168675,27.096388,97.88191,46.447895,5,5.0,19238.053333333333,45.0
2023-07-01,1.1749999999999998,4.09,0.07349397,14.834938,100.04039,74.855965,0,0.0,18998.64,45.0
2023-08-01,1.18,3.405,0.0,1.0903615,100.0,97.93918,3,0.0,18759.226666666666,45.0
2023-09-01,1.165,1.0,0.3385542,0.41204816,100.79617,100.823746,0,0.0,18519.81333333333,45.0
2023-10-01,1.145,-1.7349999999999999,5.8590364,6.1975904,100.76809,101.12835,1,1.0,18280.4,35.0
2023-11-01,1.135,-2.4050000000000002,29.239758,35.437347,100.55659,100.78373,5,5.0,18040.986666666668,35.0
2023-12-01,1.125,-2.1300000000000003,21.151808,56.250603,57.8803,76.554565,1,1.0,17801.573333333334,35.0
2024-01-01,1.13,-2.235,26.003614,76.39517,61.584496,68.31154,2,2.0,17562.16,35.0
2024-02-01,1.1400000000000001,-1.365,77.17952,124.334946,101.27909,77.43026,4,4.0,17322.746666666666,35.0
2024-03-01,1.13,-1.8950000000000002,100.88313,204.06625,117.932526,98.958,2,2.0,17083.333333333332,35.0
2024-04-01,1.135,-5.165,30.496384,208.55904,74.45351,102.37711,2,0.0,16843.92,35.0
2024-05-01,1.135,-4.075,33.348194,164.7277,151.70007,111.12367,4,4.0,16604.506666666668,35.0
2024-06-01,1.1400000000000001,-2.83,1.0349398,64.87951,98.1759,101.12527,3,2.0,16365.093333333334,35.0
2024-07-01,1.155,-1.73,0.07349397,34.45663,100.04039,148.90717,9,5.0,16125.68,35.0
2024-08-01,1.205,2.2199999999999998,0.0,1.1084337,100.0,98.2298,8,8.0,15886.266666666666,35.0
2024-09-01,1.19,1.825,0.59518075,0.6686747,105.64149,105.60455,1,1.0,15646.853333333333,30.0
2024-10-01,1.2000000000000002,4.6000000000000005,7.481928,8.077108,115.82796,118.102776,1,2.0,15407.44,30.0
2024-11-01,1.255,9.94,29.638554,37.715664,101.72778,106.46208,4,2.0,15168.026666666667,30.0
2024-12-01,1.25,11.15,22.791565,59.91205,61.50948,81.13085,7,7.0,14928.613333333335,30.0
2025-01-01,1.205,6.41,35.128914,87.55904,79.71068,77.6809,0,0.0,14689.2,30.0
2025-02-01,1.1400000000000001,0.20499999999999996,73.26024,131.18073,96.44891,81.528694,5,3.0,14689.2,30.0
2025-03-01,1.13,-0.020000000000000018,56.05542,164.44458,68.003456,80.20374,0,0.0,14689.2,30.0
2025-04-01,1.135,-0.65,16.366266,145.68192,44.81565,72.23473,1,2.0,14689.2,30.0
