date,wfp_price_mean,wfp_inflation_mean,rain_1m,rain_3m,rain_anomaly_1m,rain_anomaly_3m,acled_events,acled_fatalities,idp_population,ipc_phase_3plus_pct
2017-08-01,1.07,0.99,5.9534883,39.244186,112.339005,179.45435,62,95.0,13588.842903510573,16.0
2017-09-01,1.05,-1.1,2.0174417,37.5407,95.66711,192.3114,39,71.0,13498.64549736715,16.0
2017-10-01,1.05,-0.92,3.9418607,11.91279,74.91718,88.91493,49,54.0,13408.861239000644,16.0
2017-11-01,1.07,0.6,29.27907,35.238373,157.24623,129.5065,30,40.0,13320.66056779476,16.0
2017-12-01,1.04,-2.09,46.819767,80.040695,153.72983,148.04205,31,53.0,13680.666666666666,16.0
2018-01-01,1.05,-0.48,9.151163,85.25,35.242332,105.655655,29,35.0,13680.666666666666,16.0
2018-02-01,1.04,-1.82,97.55232,153.52325,119.64592,105.887375,38,12.0,13680.666666666666,16.0
2018-03-01,1.06,0.08,90.90116,197.60464,117.24552,102.50044,24,10.0,13680.666666666666,16.0
2018-04-01,1.08,1.98,56.970932,245.42442,106.55554,116.11642,47,23.0,13680.666666666666,16.0
2018-05-01,1.09,1.55,41.05814,188.93022,153.59064,121.25104,77,34.0,13680.666666666666,16.0
2018-06-01,1.07,-1.69,12.209303,110.23838,174.37065,130.92992,68,109.0,13680.666666666666,16.0
2018-07-01,1.07,-1.04,15.046513,68.31396,133.33162,163.31165,61,129.0,13680.666666666666,16.0
2018-08-01,1.07,0.1,3.8837209,31.139538,91.111465,146.5819,62,99.0,13680.666666666666,25.0
2018-09-01,1.07,2.32,2.25,21.180237,98.83752,118.351555,26,25.0,13680.666666666666,25.0
2018-10-01,1.07,1.26,25.360466,31.494186,254.36774,191.8594,27,53.0,13680.666666666666,25.0
2018-11-01,1.07,-0.61,18.02907,45.639534,105.63982,162.98245,37,76.0,13680.666666666666,25.0
2018-12-01,1.08,3.65,45.011627,88.40117,148.36575,162.59628,17,36.0,13680.666666666666,25.0
2019-01-01,1.07,2.33,59.14535,122.18606,159.74884,148.8967,8,25.0,13680.666666666666,25.0
2019-02-01,1.06,2.35,140.15115,244.30814,169.3452,166.52815,12,14.0,13680.666666666666,25.0
2019-03-01,1.06,0.03,120.18604,319.48257,153.04823,164.16014,26,74.0,13680.666666666666,25.0
2019-04-01,1.07,-1.61,71.110466,331.4477,130.86769,156.00356,25,23.0,13680.666666666666,25.0
2019-05-01,1.07,-1.36,17.802326,209.09883,76.03919,133.86107,24,34.0,13680.666666666666,25.0
2019-06-01,1.08,0.64,6.180233,95.093025,113.28203,113.72229,28,54.0,13680.666666666666,25.0
2019-07-01,1.08,0.92,13.354652,37.33721,122.07886,94.30892,69,203.0,13680.666666666666,25.0
2019-08-01,1.07,-0.17,5.8546515,25.389534,111.32533,123.25989,78,263.0,13680.666666666666,15.0
2019-09-01,1.06,-1.16,1.4651163,20.67442,88.13739,116.06494,72,137.0,13680.666666666666,15.0
2019-10-01,1.07,0.05,13.843023,21.16279,157.87166,137.54459,38,65.0,13680.666666666666,15.0
2019-11-01,1.06,-0.47,39.66279,54.970932,204.87883,193.0154,33,81.0,13680.666666666666,15.0
2019-12-01,1.07,-0.91,14.255814,67.76163,57.124783,126.6662,18,53.0,13680.666666666666,15.0
2020-01-01,1.06,-1.12,71.28489,125.20349,189.98138,152.42921,16,9.0,12607.36507936508,15.0
2020-02-01,1.06,-0.16,75.24419,160.7849,93.61942,110.73787,17,2.0,11534.063492063491,15.0
2020-03-01,1.07,0.25,177.19766,323.72678,222.7487,166.30734,28,18.0,10460.761904761905,15.0
2020-04-01,1.07,0.31,121.06978,373.51163,216.76993,175.5077,31,218.0,9387.460317460318,30.0
2020-05-01,1.09,1.87,40.220932,338.48837,150.79878,214.75931,28,91.0,8314.15873015873,30.0
2020-06-01,1.11,3.23,4.8953485,166.18605,100.26312,194.49576,23,73.0,7240.857142857143,30.0
2020-07-01,1.13,4.6,7.5930233,52.709305,83.75762,128.55127,26,112.0,7337.0952380952385,30.0
2020-08-01,1.13,5.67,4.465116,16.953485,97.074265,89.0433,17,27.0,7433.333333333334,35.0
2020-09-01,1.13,6.18,1.8488371,13.906976,93.36855,85.47172,36,117.0,7529.571428571429,35.0
2020-10-01,1.13,5.52,3.52907,9.843023,71.458725,78.03362,47,27.0,7625.809523809524,35.0
2020-11-01,1.13,5.95,43.65116,49.029068,223.17442,173.89162,31,33.0,7722.047619047619,35.0
2020-12-01,1.13,5.61,24.854652,72.03488,88.567566,134.10524,35,18.0,7818.285714285715,35.0
2021-01-01,1.14,7.19,8.75,77.25582,34.243267,96.296875,41,37.0,7941.238095238095,35.0
2021-02-01,1.14,7.78,25.720932,59.325584,35.84155,42.96699,37,31.0,8064.190476190476,35.0
2021-03-01,1.16,9.11,104.23256,138.70349,133.54404,72.70155,34,32.0,8187.142857142857,30.0
2021-04-01,1.16,8.65,48.313953,178.26744,91.67036,84.97717,52,114.0,8879.047619047618,30.0
2021-05-01,1.17,6.97,29.383722,181.93024,114.65981,116.874435,78,305.0,9570.952380952382,30.0
2021-06-01,1.18,6.19,3.6627908,81.36047,87.774414,98.11983,85,254.0,10262.857142857143,30.0
2021-07-01,1.2,6.53,24.494186,57.540703,196.16916,139.31352,31,156.0,9857.214285714286,30.0
2021-08-01,1.22,7.97,4.2848835,32.44186,95.22579,151.8641,27,238.0,9451.57142857143,30.0
2021-09-01,1.21,7.63,2.6569767,31.43605,104.385735,164.71446,2,4.0,9045.928571428572,35.0
2021-10-01,1.23,9.21,13.406977,20.348839,154.21835,133.26543,0,0.0,8640.285714285714,35.0
2021-11-01,1.25,11.22,5.7151165,21.77907,49.152786,86.18797,7,11.0,8234.642857142857,35.0
2021-12-01,1.26,11.52,31.505814,50.627907,108.299065,96.839165,2,0.0,7829.0,35.0
2022-01-01,1.26,10.74,75.139534,112.360466,199.58107,137.39388,2,2.0,7721.4375,35.0
2022-02-01,1.26,9.87,50.936047,157.58139,65.25957,108.59805,3,2.0,7613.875,35.0
