,wfp_price_mean,wfp_inflation_mean,rain_1m,rain_3m,rain_anomaly_1m,rain_anomaly_3m,acled_events,acled_fatalities,idp_population
2025-05-01,1.0757141240378643,-7.62287737414249,9.417477815785658,44.487679042692776,91.74219650683624,68.37103543398223,3.652165907816081,0.0,7926.490212729749
2025-06-01,1.0628567209253494,-7.491513105737262,0.0,0.0,87.92997984436208,61.09133302196317,2.304331895321099,0.0,7922.780425711153
2025-07-01,1.0699999339648665,-7.531475893436605,0.0,0.0,106.55787009278095,69.00286801105366,0.9564978828261168,0.0,7919.070638692557
2025-08-01,1.0757157582039976,-7.417239922257022,0.0,0.0,77.64504798067783,74.46877845028914,0.0,0.0,7915.360851673961
2025-09-01,1.0719666147451317,-7.45467639598005,0.0,0.0,75.47329271287359,72.11679435016926,0.0,0.0,7911.651064655365
2025-10-01,1.0794677844160143,-7.373404713778262,0.0,0.0,75.30724921917921,42.58796311435609,0.0,0.0,7907.941277636769
2025-11-01,1.0807176854139822,-7.453462482559255,8.462613081131062,0.0,93.89448830572647,56.49191194411682,0.0,0.0,7904.231490618173
2025-12-01,1.0707166970568363,-7.538391557730631,7.0573604850273055,0.0,58.53090268443877,41.005406362654966,0.0,0.0,7900.5217035995765
2026-01-01,1.0707139825630474,-7.475983828391346,16.490267034979198,0.0,76.16400498243365,42.06507774660784,0.0,0.0,7896.81191658098
2026-02-01,1.090711428386171,-7.41090802513205,28.22699429858192,19.30412711600801,62.118233056063616,31.742158210098818,0.0,0.0,7893.102129562385
2026-03-01,1.0932101680531192,-8.088438576977238,37.47769986510902,49.7197256835359,94.14362252101562,44.6588235430934,0.0,0.0,7889.392342543789
2026-04-01,1.0882098701768517,-8.400971424534958,22.104439035830545,55.330242957038394,78.8906559477638,45.47362518768841,0.0,0.0,7885.682555525193
