date,wfp_price_mean,wfp_inflation_mean,rain_1m,rain_3m,rain_anomaly_1m,rain_anomaly_3m,acled_events,acled_fatalities,idp_population,ipc_phase_3plus_pct
2020-07-01,1.11,2.42,3.8587413,75.43496,102.35225,162.91806,48,221.0,6055.413888888889,30.0
2020-08-01,1.11,3.65,1.8811188,10.353847,102.34718,98.77513,25,116.0,6205.077777777778,15.0
2020-09-01,1.12,4.32,1.5328672,7.272727,98.305115,102.0689,37,120.0,6354.741666666667,15.0
2020-10-01,1.11,3.91,7.1342654,10.548252,62.682426,68.412735,48,108.0,6504.405555555556,15.0
2020-11-01,1.1,3.43,69.591606,78.25874,172.9001,140.76991,31,71.0,6654.069444444444,15.0
2020-12-01,1.11,7.01,41.450348,118.176216,113.19455,131.6891,24,98.0,6803.733333333334,15.0
2021-01-01,1.11,6.73,17.318882,128.36084,43.548584,107.03753,55,151.0,7479.976068376069,15.0
2021-02-01,1.12,7.68,32.914684,91.683914,39.984756,54.52333,36,72.0,8156.218803418804,15.0
2021-03-01,1.12,5.7,186.9049,237.13846,167.69978,96.65936,32,49.0,8832.461538461539,30.0
2021-04-01,1.12,7.56,65.261536,285.08112,79.47844,100.84175,40,143.0,10143.307692307693,30.0
2021-05-01,1.13,14.39,40.72168,292.88812,112.75247,127.63679,97,412.0,11454.153846153846,30.0
2021-06-01,1.14,8.57,3.8223777,109.805595,86.78505,88.91419,73,392.0,12765.0,30.0
2021-07-01,1.16,4.67,4.251748,48.795803,106.89297,108.961426,17,56.0,13398.141025641025,30.0
2021-08-01,1.17,5.59,1.6559441,9.73007,98.998024,94.76222,41,283.0,14031.28205128205,30.0
2021-09-01,1.18,5.84,1.4545455,7.3622375,97.12654,102.81334,8,22.0,14664.423076923076,25.0
2021-10-01,1.2,8.4,13.91049,17.020979,97.686615,96.89291,13,46.0,15297.564102564102,25.0
2021-11-01,1.21,9.46,24.213987,39.579025,67.71675,75.37209,17,26.0,15930.705128205127,25.0
2021-12-01,1.22,9.97,42.75105,80.87552,116.36423,91.81051,12,16.0,16563.846153846152,25.0
2022-01-01,1.24,11.74,70.037766,137.00279,146.41362,113.9737,39,51.0,15922.192307692307,25.0
2022-02-01,1.24,11.13,46.318882,159.1077,54.120796,92.545876,34,24.0,15280.538461538461,25.0
2022-03-01,1.24,10.68,85.17902,201.53569,78.804665,82.447075,41,35.0,14638.884615384615,40.0
2022-04-01,1.28,13.66,48.83916,180.33708,60.90178,64.429276,38,54.0,13997.23076923077,40.0
2022-05-01,1.26,11.38,32.548252,166.56644,92.596306,73.51145,53,113.0,13950.96978021978,40.0
2022-06-01,1.39,21.7,5.0797205,86.467125,99.15343,70.8391,27,102.0,13904.708791208792,40.0
2022-07-01,1.4,21.14,3.9846153,41.612587,103.806564,94.41208,50,122.0,13858.447802197803,40.0
2022-08-01,1.36,16.31,1.976224,11.04056,103.76174,103.192924,20,44.0,13812.186813186814,40.0
2022-09-01,1.27,7.84,1.4587413,7.4195805,97.189674,103.290245,5,0.0,13765.925824175823,35.0
2022-10-01,1.2,0.24,10.54965,13.984615,80.3254,83.53282,17,25.0,13719.664835164835,35.0
2022-11-01,1.15,-4.82,45.923077,57.93147,118.03748,106.40153,6,4.0,13673.403846153846,35.0
2022-12-01,1.16,-4.88,35.593006,92.06573,98.92084,103.774086,6,55.0,13627.142857142857,35.0
2023-01-01,1.19,-3.78,38.91189,120.42797,85.68084,100.670494,17,14.0,13503.097142857143,35.0
2023-02-01,1.19,-4.64,97.5021,172.00699,108.09853,99.82023,3,0.0,13379.051428571429,35.0
2023-03-01,1.17,-6.2,52.956642,189.37064,50.64652,77.590904,7,10.0,13255.005714285715,35.0
2023-04-01,1.14,-10.77,20.44895,170.9077,28.787342,61.151314,3,0.0,13130.96,35.0
2023-05-01,1.14,-9.61,18.85175,92.25734,58.819885,41.67207,8,14.0,13006.914285714285,35.0
2023-06-01,1.14,-18.23,3.8181818,43.11888,86.743774,37.266926,4,3.0,12882.868571428571,35.0
2023-07-01,1.13,-19.84,3.967832,26.637764,103.61266,64.08112,4,1.0,12758.822857142857,35.0
2023-08-01,1.13,-17.11,1.8867133,9.672728,102.43039,94.393326,7,7.0,12634.777142857143,35.0
2023-09-01,1.13,-10.92,1.4601399,7.314686,97.210724,102.41786,6,7.0,12510.73142857143,35.0
2023-10-01,1.11,-7.66,13.008392,16.355246,93.02662,93.96366,3,64.0,12386.685714285715,30.0
2023-11-01,1.1,-4.55,33.75105,48.21958,89.82325,89.98113,11,13.0,12262.64,30.0
2023-12-01,1.08,-6.94,23.626574,70.38601,69.75991,80.59605,2,3.0,12138.594285714285,30.0
2024-01-01,1.08,-9.5,26.562237,83.939865,61.58421,71.38455,6,7.0,12014.548571428571,30.0
2024-02-01,1.08,-9.38,98.111885,148.3007,108.74161,86.451454,12,10.0,11890.502857142857,30.0
2024-03-01,1.07,-8.3,101.310486,225.9846,92.90145,92.20685,1,2.0,11766.457142857143,30.0
2024-04-01,1.07,-5.96,105.70909,305.13147,125.231895,107.81191,6,5.0,11642.411428571428,30.0
2024-05-01,1.07,-6.24,33.82098,240.84058,95.73493,105.33585,5,3.0,11518.365714285714,30.0
2024-06-01,1.1,-3.62,4.836364,144.36644,96.759544,115.68074,6,11.0,11394.32,30.0
2024-07-01,1.18,4.82,4.0797205,42.737064,104.90539,96.689674,8,6.0,11270.274285714286,30.0
2024-08-01,1.19,5.27,1.9006994,10.816782,102.63842,101.75332,6,4.0,11146.228571428572,30.0
2024-09-01,1.18,4.47,1.5286713,7.509091,98.241974,104.034676,7,2.0,11022.182857142858,30.0
2024-10-01,1.16,4.66,15.402798,18.832169,105.395485,104.86219,2,3.0,10898.137142857144,30.0
2024-11-01,1.16,5.52,27.226574,44.158043,74.6998,83.114075,3,27.0,10774.091428571428,30.0
2024-12-01,1.15,6.86,28.07273,70.7021,80.59473,80.93399,2,0.0,10650.045714285714,30.0
2025-01-01,1.17,8.47,56.453148,111.75245,119.90733,93.707375,4,4.0,10526.0,30.0
2025-02-01,1.17,9.07,62.78602,147.31189,71.48701,85.89382,3,5.0,10526.0,30.0
2025-03-01,1.16,8.53,91.99301,211.23216,84.7592,86.31782,1,2.0,10526.0,25.0
2025-04-01,1.15,7.29,42.0,196.77904,53.165455,70.14504,4,7.0,10526.0,25.0
