date,wfp_price_mean,wfp_inflation_mean,rain_1m,rain_3m,rain_anomaly_1m,rain_anomaly_3m,acled_events,acled_fatalities,idp_population,ipc_phase_3plus_pct
2017-08-01,1.19,6.02,1.087963,5.6990743,101.277626,102.64977,1,0.0,2694.668196121961,53.0
2017-09-01,1.13,0.33499999999999996,1.7422839,5.486111,98.134926,105.24116,2,0.0,2696.4296859921224,53.0
2017-10-01,1.135,1.5799999999999998,6.54321,9.373457,85.43104,87.67879,0,0.0,2699.3921779271436,53.0
2017-11-01,1.145,1.175,21.010803,29.296297,104.17417,97.01725,1,0.0,2593.4061123661,53.0
2017-12-01,1.115,-1.11,27.265432,54.819443,102.44702,99.74054,1,0.0,2489.494119644777,53.0
2018-01-01,1.06,-6.12,6.285494,54.561733,31.159988,72.18289,3,1.0,2388.57580477102,53.0
2018-02-01,1.0550000000000002,-5.77,49.049385,82.60031,98.58334,77.70276,1,0.0,2383.7467947746586,53.0
2018-03-01,1.085,-4.305,62.180557,117.515434,123.13133,90.3479,1,0.0,2380.2060295148067,53.0
2018-04-01,1.13,1.005,38.47222,149.70216,89.756065,104.65584,0,0.0,2392.6274391078928,53.0
2018-05-01,1.1400000000000001,0.09000000000000002,35.121914,135.77469,154.43881,118.32491,0,0.0,2390.381668885048,53.0
2018-06-01,1.15,-1.035,1.9706792,75.564804,95.10542,112.29744,4,0.0,2389.2381248044867,53.0
2018-07-01,1.155,-1.23,2.1157408,39.208332,100.47211,145.46571,5,14.0,2389.2381248373154,53.0
2018-08-01,1.155,-2.7600000000000002,1.0895061,5.175926,101.30331,97.630554,2,15.0,2390.1285431644583,60.0
2018-09-01,1.17,3.51,1.7608025,4.966049,98.40447,100.02168,0,0.0,2693.777777777778,60.0
2018-10-01,1.18,4.03,7.9274693,10.777778,95.67591,96.24521,2,6.0,2693.777777777778,60.0
2018-11-01,1.18,3.645,21.375,31.06327,105.6328,102.01566,2,6.0,2693.777777777778,60.0
2018-12-01,1.1749999999999998,5.575,34.31327,63.615738,124.82482,114.407135,1,3.0,2693.777777777778,60.0
2019-01-01,1.185,11.575,68.81019,124.49846,203.79477,156.93925,0,0.0,2650.4814814814818,60.0
2019-02-01,1.17,10.975,104.68673,207.81021,200.06306,188.76578,0,0.0,2607.185185185185,60.0
2019-03-01,1.1749999999999998,8.175,59.728394,233.22531,118.63691,175.67712,1,0.0,2563.8888888888887,60.0
2019-04-01,1.2149999999999999,7.525,74.96605,239.38116,165.104,165.32356,1,0.0,2520.5925925925926,60.0
2019-05-01,1.225,7.28,22.109568,156.80402,104.35119,136.00064,3,29.0,2477.2962962962965,60.0
2019-06-01,1.2349999999999999,7.195,4.308642,101.38426,127.00373,148.28659,4,18.0,2434.0,60.0
2019-07-01,1.21,4.545,2.3070989,28.725307,103.174034,110.97175,7,67.0,2434.0,60.0
2019-08-01,1.21,4.88,1.0864198,7.7021604,101.25196,121.86792,2,17.0,2434.0,55.00000000000001
2019-09-01,1.22,4.4399999999999995,1.7422839,5.1358023,98.134926,101.72537,3,0.0,2434.0,55.00000000000001
2019-10-01,1.225,3.64,12.396605,15.225307,128.75189,123.37536,1,0.0,2434.0,55.00000000000001
2019-11-01,1.225,3.615,51.125,65.263885,224.7826,198.76225,4,41.0,2434.0,55.00000000000001
2019-12-01,1.22,3.1100000000000003,21.84105,85.362656,85.22388,150.66707,5,25.0,2434.0,55.00000000000001
2020-01-01,1.225,3.075,71.858025,144.82407,212.21004,181.57187,4,0.0,2345.4,55.00000000000001
2020-02-01,1.22,4.3100000000000005,39.986115,133.6852,82.0524,123.0158,0,0.0,2256.8,55.00000000000001
2020-03-01,1.185,1.25,69.611115,181.45526,136.75038,137.49976,3,20.0,2168.2,55.00000000000001
2020-04-01,1.18,-2.51,96.06481,205.66203,208.6661,142.51262,5,15.0,2079.6,45.0
2020-05-01,1.185,-3.4450000000000003,44.4429,210.11884,190.3175,180.81317,1,23.0,1991.0,45.0
2020-06-01,1.1949999999999998,-2.965,1.9598765,142.46758,94.95803,205.5517,7,17.0,1902.4,45.0
2020-07-01,1.1949999999999998,-1.2249999999999999,2.1944444,48.59723,101.58339,176.35948,3,12.0,2115.766666666667,45.0
2020-08-01,1.2349999999999999,2.5949999999999998,1.087963,5.2422833,101.277626,98.2672,3,12.0,2329.133333333333,45.0
2020-09-01,1.255,3.1649999999999996,1.7453704,5.027778,98.179855,100.64121,6,30.0,2542.5,45.0
2020-10-01,1.255,3.245,6.521605,9.3549385,85.27114,87.56582,0,0.0,2755.866666666667,45.0
2020-11-01,1.26,3.07,39.415123,47.6821,177.88412,149.02695,1,0.0,2969.2333333333336,45.0
2020-12-01,1.255,3.6550000000000002,18.07716,64.013885,73.27303,115.070984,0,0.0,3182.6,45.0
2021-01-01,1.24,1.6900000000000004,6.2175927,63.709873,30.972504,83.26953,4,6.0,3481.9333333333334,45.0
2021-02-01,1.205,-1.08,11.71142,36.006172,30.480787,36.373077,4,4.0,3781.2666666666664,45.0
2021-03-01,1.21,2.25,47.26235,65.19136,95.78861,51.76199,3,5.0,4080.6,55.00000000000001
2021-04-01,1.205,1.84,20.402779,79.37655,52.448517,57.08064,0,0.0,5043.533333333333,55.00000000000001
2021-05-01,1.2,1.605,30.279322,97.94446,135.79851,86.52759,0,0.0,6006.466666666666,55.00000000000001
