date,wfp_price_mean,wfp_inflation_mean,rain_1m,rain_3m,rain_anomaly_1m,rain_anomaly_3m,acled_events,acled_fatalities,idp_population,ipc_phase_3plus_pct
2017-05-01,0.96,10.325,49.151726,126.95517,168.87051,71.56251,120,577.0,21526.32845533206,24.0
2017-06-01,0.97,11.905,9.4896555,98.889656,71.30414,85.435814,92,418.0,22222.782608695652,24.0
2017-07-01,0.97,11.16,53.59655,112.23794,216.94208,168.93521,130,592.0,23007.507246376812,24.0
2017-08-01,0.97,11.925,39.272415,102.35863,149.9673,160.59023,94,280.0,23792.231884057972,30.0
2017-09-01,0.975,11.155000000000001,13.389656,106.25862,91.10686,166.76372,114,403.0,24576.95652173913,30.0
2017-10-01,0.975,7.62,5.7586207,58.420692,60.770542,110.470215,129,415.0,25361.681159420288,30.0
2017-11-01,0.98,7.585,35.531036,54.679314,186.16956,120.17722,129,372.0,26146.405797101448,30.0
2017-12-01,0.975,5.859999999999999,49.131035,90.4207,177.49953,159.11101,139,559.0,26931.130434782608,30.0
2018-01-01,0.98,3.765,10.613793,95.27586,31.967392,109.2762,134,594.0,27201.159420289856,30.0
2018-02-01,0.975,2.525,86.12759,145.8724,123.67713,104.82229,112,410.0,27471.1884057971,30.0
2018-03-01,0.975,1.9,106.83793,203.57932,134.56169,106.61522,135,435.0,27741.217391304348,30.0
2018-04-01,0.975,2.115,100.610344,293.57587,133.32666,132.10953,162,544.0,27192.463768115944,30.0
2018-05-01,0.98,1.9899999999999998,62.02069,269.46896,209.00197,148.8512,166,616.0,26643.710144927536,30.0
2018-06-01,0.99,2.0100000000000002,25.510345,188.14139,150.14255,158.83383,174,703.0,26094.956521739132,30.0
2018-07-01,0.995,2.685,42.07241,129.60345,174.27623,193.95824,175,693.0,26171.420289855072,30.0
2018-08-01,0.995,2.6399999999999997,16.196552,83.77932,71.80068,132.79874,127,475.0,26247.884057971016,50.0
2018-09-01,1.005,2.8,15.9482765,74.21725,103.78289,118.73743,102,388.0,26324.347826086956,50.0
2018-10-01,1.0,2.3049999999999997,28.965519,61.110348,191.85571,115.155235,103,604.0,26324.347826086956,50.0
2018-11-01,1.0,2.26,19.031034,63.94483,110.38077,138.83534,94,495.0,26324.347826086956,50.0
2018-12-01,1.0,2.94,22.955172,70.95173,91.66701,126.64712,90,421.0,26324.347826086956,50.0
2019-01-01,1.0,1.92,64.3,106.2862,141.88354,121.27478,75,250.0,26274.043478260868,50.0
2019-02-01,1.0,2.5650000000000004,97.196556,184.45172,138.6998,131.6262,67,229.0,26223.739130434784,50.0
2019-03-01,1.0,2.555,107.482765,268.9793,135.33754,140.04439,73,390.0,26173.434782608696,50.0
2019-04-01,1.005,2.505,95.51379,300.1931,126.89256,135.03741,69,401.0,26123.130434782608,50.0
2019-05-01,1.01,2.775,20.486206,223.48277,79.47795,123.91177,42,181.0,26072.826086956524,50.0
2019-06-01,1.01,2.29,14.0103445,130.01033,93.55061,111.02855,36,164.0,26022.521739130436,50.0
2019-07-01,1.005,1.08,21.34138,55.83793,97.52372,87.66504,56,173.0,25902.27536231884,50.0
2019-08-01,0.995,0.05499999999999999,36.920692,72.272415,142.00113,115.58638,79,181.0,25782.028985507248,40.0
2019-09-01,0.995,-0.4099999999999999,5.837931,64.1,53.69376,103.572845,97,359.0,25661.782608695652,40.0
2019-10-01,0.995,-0.23,32.76207,75.52069,213.3007,140.25607,112,436.0,25541.536231884056,40.0
2019-11-01,0.995,-0.26,49.28276,87.88275,249.3348,187.03954,56,143.0,25421.289855072464,40.0
2019-12-01,0.995,-0.6449999999999999,11.234483,93.27931,53.234028,163.87766,35,68.0,25301.043478260868,40.0
2020-01-01,0.995,-0.445,76.7138,137.23103,167.29933,154.99709,63,81.0,25415.840579710144,40.0
2020-02-01,0.995,-0.45,70.97586,158.92413,103.11341,113.89029,59,172.0,25530.63768115942,40.0
2020-03-01,0.995,-1.005,158.61723,306.3069,196.86176,159.12437,38,51.0,25645.434782608696,40.0
2020-04-01,0.98,-2.3,177.85861,407.45172,230.8479,182.49567,13,17.0,25760.23188405797,45.0
2020-05-01,0.975,-3.29,39.78621,376.26205,139.66443,206.7677,29,171.0,25875.028985507244,45.0
2020-06-01,0.965,-4.23,12.796552,230.44138,87.57749,193.6201,28,53.0,25989.82608695652,45.0
2020-07-01,0.98,-2.83,12.575862,65.15862,65.07114,101.095795,37,156.0,26543.885375494072,45.0
2020-08-01,0.975,-2.065,17.493103,42.865517,76.19259,71.59866,44,112.0,27097.94466403162,40.0
2020-09-01,0.98,-1.8299999999999998,14.689655,44.75862,97.54737,74.58238,50,229.0,27652.003952569168,40.0
2020-10-01,0.98,-1.285,5.651724,37.83448,60.16673,74.61183,68,213.0,28206.06324110672,40.0
2020-11-01,0.985,-0.915,36.82069,57.16207,192.09326,125.17679,59,109.0,28760.12252964427,40.0
2020-12-01,0.99,-0.8250000000000001,17.013794,59.486206,72.18481,107.52871,76,135.0,29314.18181818182,40.0
2021-01-01,0.985,-0.685,13.67931,67.513794,38.243675,79.02232,107,263.0,30504.151515151516,40.0
2021-02-01,0.995,0.10999999999999999,26.075863,56.768967,42.175743,42.915497,126,267.0,31694.121212121216,40.0
2021-03-01,1.01,2.015,126.510345,166.26552,158.23125,87.54229,124,151.0,32884.09090909091,35.0
2021-04-01,1.01,2.9499999999999997,73.72069,226.30692,99.3801,102.34534,107,242.0,33848.39393939394,35.0
2021-05-01,1.01,3.42,29.47931,229.71036,107.52267,127.28914,85,271.0,34812.69696969697,35.0
2021-06-01,1.04,7.445,11.189655,114.38965,79.6699,98.182556,129,649.0,35777.0,35.0
2021-07-01,1.05,6.965,37.472412,78.14138,157.24567,119.80343,69,317.0,36347.210144927536,35.0
