,wfp_price_mean,wfp_inflation_mean,rain_1m,rain_3m,rain_anomaly_1m,rain_anomaly_3m,acled_events,acled_fatalities,idp_population
2025-05-01,1.0702199419457015,13.180076034982138,2.685805176649712,60.340693428934834,113.48446243137873,90.55898191502408,4.617932039470244,0.0,49932.958885380416
2025-06-01,1.0830406208462187,14.27902688081968,0.0,4.22183850168817,81.18131497524942,100.60889643662347,4.329201352189721,0.0,48682.388385232895
2025-07-01,1.0941765362206959,15.582528936903959,0.0,0.0,81.53280778326325,102.95157967603697,4.040470664909198,0.0,47431.817885085366
2025-08-01,1.1150558538433761,17.159242617382226,0.0,0.0,81.44801746701197,71.82304259431018,3.7517399776286755,0.0,46181.247384937844
2025-09-01,1.1382859376462473,18.8116242556581,0.0,0.0,81.90247828382205,72.63577500551108,3.463009290348152,0.0,44930.676884790315
2025-10-01,1.1450427141735893,20.02812072983596,0.0,0.0,94.95622847282254,85.76125814440184,3.1742786030676293,0.0,43680.10638464279
2025-11-01,1.1628252527197882,21.674997248303605,7.256736610435417,0.0,83.05154492637163,78.11336756122347,2.8855479157871065,0.0,42429.535884495264
2025-12-01,1.1803851133893692,23.7572687515202,9.321156643636963,0.0,49.54334049796722,54.53639768571317,2.5968172285065836,0.0,41178.96538434774
2026-01-01,1.187721702890681,24.89110579498534,29.672249696369057,31.172025553213157,75.97620367341264,57.49811394244976,2.3080865412260607,0.0,39928.394884200214
2026-02-01,1.1948349267892227,25.893971899413156,40.32043329171833,64.2372063702048,75.7360172626158,58.5618812575014,2.019355853945538,0.0,38677.82438405269
2026-03-01,1.199224981282331,27.024608233923683,44.09958658668383,99.01834714643026,87.07447336692607,70.31655096221746,1.730625166665015,0.0,37427.25388390516
2026-04-01,1.2083912838638213,28.153058647480698,23.029381216590174,92.37780401992299,94.78291352046352,75.22274731605971,1.4418944793844917,0.0,36176.68338375764
