date,wfp_price_mean,wfp_inflation_mean,rain_1m,rain_3m,rain_anomaly_1m,rain_anomaly_3m,acled_events,acled_fatalities,idp_population,ipc_phase_3plus_pct
2017-08-01,1.0,1.64,10.341033,53.408962,93.86405,122.25217,48,245.0,4016.946570325699,40.0
2017-09-01,1.0,1.13,2.7133152,50.57473,92.78822,123.09566,22,76.0,4028.201712234932,40.0
2017-10-01,1.0,0.65,3.0543478,16.108696,89.66648,89.29505,31,81.0,4039.581641316788,40.0
2017-11-01,1.02,1.94,17.717392,23.485054,169.17542,137.45168,18,26.0,4051.176548182978,40.0
2017-12-01,1.0,0.67,30.794836,51.566574,141.6634,150.12999,25,54.0,4062.997875205372,40.0
2018-01-01,1.01,2.64,11.830163,60.342392,45.248486,98.56837,14,77.0,4075.1722870520985,40.0
2018-02-01,1.0,0.85,58.722828,101.347824,126.6307,102.919785,20,20.0,4061.2634623125587,40.0
2018-03-01,1.01,0.6,43.427994,113.98099,113.79943,99.0911,21,29.0,4047.6614942433507,40.0
2018-04-01,1.02,2.01,24.183424,126.33424,87.07314,112.83656,17,9.0,4035.840728870184,40.0
2018-05-01,1.03,2.46,18.247282,85.8587,124.55292,107.22546,42,105.0,4020.542935091691,40.0
2018-06-01,1.02,1.85,9.232337,51.66304,130.06284,106.66338,47,76.0,4005.2549596337717,40.0
2018-07-01,1.03,2.62,24.588314,52.067936,97.03983,113.91227,35,81.0,4007.2708703062267,40.0
2018-08-01,1.02,2.35,8.883152,42.703804,84.94401,99.84586,37,97.0,4018.417440374084,40.0
2018-09-01,1.03,3.04,4.103261,37.574726,109.50874,94.3012,27,62.0,4029.672582283317,40.0
2018-10-01,1.04,4.37,4.158967,17.14538,101.96385,93.68048,28,223.0,4041.052511365173,40.0
2018-11-01,1.04,1.85,9.01087,17.273098,104.338326,107.47652,18,37.0,4052.6474182313627,40.0
2018-12-01,1.04,3.97,21.813858,34.983692,106.119835,106.11835,32,79.0,4005.8,40.0
2019-01-01,1.04,2.95,39.759514,70.58424,120.33753,114.0181,18,56.0,4004.0,40.0
2019-02-01,1.03,3.25,79.403534,140.97691,167.72763,141.27145,2,5.0,4002.2000000000003,40.0
2019-03-01,1.03,2.37,77.002716,196.16577,192.69562,167.53717,16,73.0,4000.4,40.0
2019-04-01,1.03,1.03,47.016304,203.42255,155.19849,179.06741,16,66.0,3998.6,40.0
2019-05-01,1.03,0.31,17.626358,141.64539,121.226166,173.06122,18,105.0,3996.8,40.0
2019-06-01,1.04,1.44,9.116848,73.759514,129.00742,148.25813,28,53.0,3995.0,40.0
2019-07-01,1.05,2.34,33.377716,60.120926,125.86615,129.98671,51,84.0,3995.0,40.0
2019-08-01,1.04,1.64,15.713315,58.207882,126.73433,132.29648,43,35.0,3995.0,15.0
2019-09-01,1.04,0.55,2.5883152,51.679344,91.28452,125.54232,50,155.0,3995.0,15.0
2019-10-01,1.03,-0.51,4.9538045,23.255434,110.81252,119.52754,38,61.0,3995.0,15.0
2019-11-01,1.03,-1.16,23.222824,30.764946,210.1741,172.58003,24,31.0,3995.0,15.0
2019-12-01,1.03,-1.14,10.702446,38.879074,62.144768,116.45684,21,58.0,3995.0,15.0
2020-01-01,1.03,-0.83,59.438858,93.36413,173.24614,148.38135,6,11.0,4161.15,15.0
2020-02-01,1.03,-0.4,37.028534,107.16984,83.51956,108.55412,3,2.0,4327.3,15.0
2020-03-01,1.04,0.7,85.27582,181.74321,212.13632,155.5256,13,8.0,4493.45,15.0
2020-04-01,1.02,-1.23,45.139946,167.44429,149.60008,148.1565,10,13.0,4659.599999999999,35.0
2020-05-01,1.0,-2.88,24.383152,154.7989,157.4273,188.58412,18,124.0,4825.75,35.0
2020-06-01,1.0,-3.03,5.894022,75.417114,99.5555,151.37843,18,103.0,4991.9,35.0
2020-07-01,0.98,-6.5,23.255436,53.532608,92.668434,116.83588,43,145.0,5018.75,35.0
2020-08-01,0.99,-5.01,10.137228,39.286686,92.61707,92.6937,33,118.0,5045.599999999999,25.0
2020-09-01,1.01,-2.21,2.9660325,36.358696,95.828316,91.60774,30,117.0,5072.45,25.0
2020-10-01,1.04,0.35,3.0285325,16.131794,89.37908,89.39276,28,32.0,5099.3,25.0
