,wfp_price_mean,wfp_inflation_mean,rain_1m,rain_3m,rain_anomaly_1m,rain_anomaly_3m,acled_events,acled_fatalities,idp_population
2025-05-01,1.0628677997270042,-3.1500004502794905,24.60181233850852,136.11047573037496,99.52333037680592,104.46678179901139,10.463235239967203,9.323166016037462,20780.172366827985
2025-06-01,1.0771618821624411,-3.9785919388358186,0.0,63.52821745600082,99.01344535166768,112.70936798181356,10.13514543193479,7.993736819999086,20779.84473373071
2025-07-01,1.0828839685304779,-3.6043328915528234,0.0,2.8933944898892605,87.83589357138031,109.45364324504716,9.807055623902375,6.66430762396071,20779.517100633442
2025-08-01,1.085741254550963,-3.222898029705562,0.0,0.0,85.78826212067169,106.76523030457598,9.478965815869962,5.334878427922334,20779.18946753617
2025-09-01,1.0832378096936477,-3.3616621166979592,0.0,0.0,86.75164872606678,99.8598544867182,9.150876007837548,4.005449231883958,20778.8618344389
2025-10-01,1.0744814269159295,-3.752915773711653,0.5531059894419599,0.0,91.96840068541067,105.04802939532476,8.822786199805133,2.676020035845582,20778.534201341627
2025-11-01,1.0732240172512244,-3.8304505007802794,21.0183845456109,4.229271219370318,84.25946686921723,99.16494997200475,8.49469639177272,1.346590839807206,20778.206568244357
2025-12-01,1.0657198234377414,-3.810450825047363,14.919728001954514,25.705108444317606,51.61140176038703,80.41390618271075,8.166606583740306,0.017161643768830004,20777.878935147088
2026-01-01,1.0644686311227578,-3.589176695327284,31.89721707851222,57.03873552403237,77.62295413318078,82.36168224249666,7.838516775707892,0.0,20777.551302049815
2026-02-01,1.0644709135134374,-3.6891513831018026,40.56154024176323,76.593899213773,63.00658297134291,75.41236614845786,7.510426967675478,0.0,20777.223668952545
2026-03-01,1.0682246282030932,-4.1591470012178275,70.36106495871788,132.02562368957973,87.732361860911,88.91977904298513,7.182337159643064,0.0,20776.896035855272
2026-04-01,1.06698104520723,-4.035423068699223,49.37352231695221,149.51718956587308,95.15008049110314,93.99516315608176,6.85424735161065,0.0,20776.568402758003
