date,ipc_actual,rf_fitted,ridge_fitted
2017-08-01,53.0,54.84,52.788818631164695
2017-09-01,53.0,53.126666666666665,49.79489917328736
2017-10-01,53.0,52.82666666666667,48.71214616213712
2017-11-01,53.0,52.666666666666664,49.016732519179385
2017-12-01,53.0,52.86,48.12980589207918
2018-01-01,53.0,50.653333333333336,44.515036424173104
2018-02-01,53.0,50.95333333333333,44.77801209825259
2018-03-01,53.0,52.29333333333334,47.013947882446224
2018-04-01,53.0,52.92666666666667,51.078511826096886
2018-05-01,53.0,53.03333333333333,55.91689342917328
2018-06-01,53.0,53.16,53.33707254880279
2018-07-01,53.0,53.45333333333333,50.52744864959013
2018-08-01,60.0,56.17333333333333,49.1766402035246
2018-09-01,60.0,57.92666666666667,50.71417489183154
2018-10-01,60.0,57.5,51.25312955724653
2018-11-01,60.0,59.36666666666667,50.64391621063561
2018-12-01,60.0,59.346666666666664,52.305355495313194
2019-01-01,60.0,59.74,58.685362250133494
2019-02-01,60.0,59.77333333333333,55.256847667250184
2019-03-01,60.0,59.81333333333333,55.63717743892023
2019-04-01,60.0,59.406666666666666,57.96164870028788
2019-05-01,60.0,59.1,58.98941489645714
2019-06-01,60.0,57.88666666666666,60.31595029772592
2019-07-01,60.0,57.61333333333334,57.3918377589584
2019-08-01,55.00000000000001,55.126666666666665,52.07859340113927
2019-09-01,55.00000000000001,55.42,52.244946267328494
2019-10-01,55.00000000000001,55.89333333333333,51.491608143551694
2019-11-01,55.00000000000001,55.46666666666667,55.89643929271187
2019-12-01,55.00000000000001,53.733333333333334,50.41711896516978
2020-01-01,55.00000000000001,53.806666666666665,55.41432124833085
2020-02-01,55.00000000000001,54.14,49.330119583381034
2020-03-01,55.00000000000001,51.54666666666667,52.339765235518186
2020-04-01,45.0,46.70666666666666,54.892760204751305
2020-05-01,45.0,46.593333333333334,57.73582007095649
2020-06-01,45.0,45.72666666666667,52.70907290895411
2020-07-01,45.0,46.846666666666664,48.326996534794844
2020-08-01,45.0,48.81333333333333,52.03607645646466
2020-09-01,45.0,48.166666666666664,53.347338618493964
2020-10-01,45.0,46.61333333333334,48.572182331281105
2020-11-01,45.0,45.95333333333333,51.35565276746008
2020-12-01,45.0,45.2,47.09111214235163
2021-01-01,45.0,44.86666666666667,47.32257377240457
2021-02-01,45.0,44.25333333333333,45.71057833012632
2021-03-01,55.00000000000001,48.13333333333333,48.4900233088829
2021-04-01,55.00000000000001,51.36666666666667,46.84161326343654
2021-05-01,55.00000000000001,51.56666666666667,52.26552983295923
2021-06-01,55.00000000000001,53.333333333333336,49.743240989842946
2021-07-01,55.00000000000001,52.553333333333335,47.45818223607592
2021-08-01,55.00000000000001,52.5,48.412229253456175
2021-09-01,50.0,49.56666666666667,45.92880904767124
2021-10-01,50.0,49.0,46.91433645307543
2021-11-01,50.0,49.3,41.30839031485226
2021-12-01,50.0,49.266666666666666,44.157804245592935
2022-01-01,50.0,50.586666666666666,44.87650649687687
2022-02-01,50.0,49.666666666666664,43.67658439584392
2022-03-01,55.00000000000001,52.153333333333336,46.509112527636006
2022-04-01,55.00000000000001,52.53333333333333,45.65453319128039
2022-05-01,55.00000000000001,51.93333333333333,46.58475679593213
2022-06-01,55.00000000000001,53.60000000000001,49.308016042312104
2022-07-01,55.00000000000001,52.88666666666666,46.224155407606005
2022-08-01,55.00000000000001,52.833333333333336,48.53024259646256
2022-09-01,40.0,44.14,44.233101089559035
2022-10-01,40.0,43.833333333333336,43.46670521691023
2022-11-01,40.0,43.1,44.274925725427146
2022-12-01,40.0,42.86666666666667,46.843925932350324
2023-01-01,40.0,42.53333333333333,46.155836842374846
2023-02-01,40.0,42.266666666666666,44.50696030005662
2023-03-01,40.0,44.373333333333335,47.14300808948866
2023-04-01,45.0,44.56666666666667,47.052059348153165
2023-05-01,45.0,45.03333333333333,52.91006515233317
2023-06-01,45.0,45.3,53.62333762827702
2023-07-01,45.0,44.96666666666667,49.778700308271766
2023-08-01,45.0,46.233333333333334,48.47850076138945
2023-09-01,45.0,45.0,52.52366157739151
2023-10-01,40.0,41.666666666666664,50.37379219624661
2023-11-01,40.0,42.0,49.16497531463092
2023-12-01,40.0,41.166666666666664,45.90871243044999
2024-01-01,40.0,42.3,46.85641604916976
2024-02-01,40.0,43.233333333333334,45.69978329705601
2024-03-01,55.00000000000001,52.32,46.01914474297875
2024-04-01,55.00000000000001,53.826666666666675,49.8038650673225
2024-05-01,55.00000000000001,53.686666666666675,50.55533033928642
2024-06-01,55.00000000000001,53.16,49.16444231896972
2024-07-01,55.00000000000001,53.300000000000004,47.36986146957138
2024-08-01,55.00000000000001,50.75333333333333,47.74399075014277
2024-09-01,30.0,35.02,43.17816710830074
2024-10-01,30.0,31.286666666666665,41.794996010799906
2024-11-01,30.0,32.43333333333333,42.52254070873594
2024-12-01,30.0,32.82,43.44965295851075
2025-01-01,30.0,32.85333333333333,46.157973797313346
2025-02-01,30.0,34.06666666666667,44.85983921623077
2025-03-01,35.0,36.36666666666667,47.28375784726066
2025-04-01,35.0,36.4,46.964047125407056
