date,wfp_price_mean,wfp_inflation_mean,rain_1m,rain_3m,rain_anomaly_1m,rain_anomaly_3m,acled_events,acled_fatalities,idp_population,ipc_phase_3plus_pct
2017-08-01,1.11,-0.42,4.0163045,26.168478,108.4952,166.09387,46,97.0,23356.816997263086,17.0
2017-09-01,1.04,-7.8,2.853261,26.217392,95.74821,175.66824,32,34.0,23255.69521247899,17.0
2017-10-01,1.06,-5.94,3.6847825,10.554348,67.03488,79.89727,32,157.0,23427.59566177766,17.0
2017-11-01,1.07,-6.56,32.027172,38.565216,158.23334,126.06417,22,23.0,23686.80647459974,17.0
2017-12-01,1.07,-6.3,40.847828,76.559784,142.15903,139.16374,25,204.0,22693.5,17.0
2018-01-01,1.07,-5.25,9.141304,82.01631,34.9104,101.42875,27,286.0,21355.791666666668,17.0
2018-02-01,1.03,-8.75,98.77174,148.76086,136.91316,110.91349,10,10.0,20018.083333333332,17.0
2018-03-01,1.08,-4.24,112.173904,220.08694,133.30255,115.90352,30,112.0,18680.375,17.0
2018-04-01,1.14,1.12,70.358696,281.30432,123.76784,133.4244,27,175.0,19428.833333333332,17.0
2018-05-01,1.12,-0.98,42.130432,224.66304,158.84917,136.33269,35,25.0,20177.291666666668,17.0
2018-06-01,1.09,-4.23,9.516304,122.00544,157.83875,141.50397,52,50.0,20925.75,17.0
2018-07-01,1.05,-7.24,8.978261,60.625,124.15924,163.55067,45,78.0,21348.958333333332,17.0
2018-08-01,1.05,-5.37,2.5380435,21.032608,90.706955,138.72531,43,101.0,21772.166666666668,18.0
2018-09-01,1.06,2.35,2.945652,14.461956,96.87465,109.517395,34,85.0,22195.375,18.0
2018-10-01,1.06,-0.01,36.51087,41.994568,320.40833,241.39473,36,55.0,22195.375,18.0
2018-11-01,1.07,-0.25,18.86413,58.320652,101.98188,183.23026,25,156.0,22195.375,18.0
2018-12-01,1.06,-0.65,40.597824,95.97283,141.38383,172.28783,15,60.0,22195.375,18.0
2019-01-01,1.05,-1.57,66.04348,125.50544,175.38383,152.12094,17,8.0,23236.6875,18.0
2019-02-01,1.05,1.7,144.32065,250.96194,197.00896,184.63498,8,3.0,24278.0,18.0
2019-03-01,1.05,-3.42,124.20109,334.56522,146.98521,174.85156,22,56.0,25319.3125,18.0
2019-04-01,1.05,-7.99,86.58696,355.1087,150.42087,167.81892,22,15.0,26360.625,18.0
2019-05-01,1.05,-6.3,15.864131,226.65216,70.3208,137.51347,26,47.0,27401.9375,18.0
2019-06-01,1.06,-2.86,4.8695655,107.320656,107.31381,125.142815,27,49.0,28443.25,18.0
2019-07-01,1.06,0.23,8.282609,29.016306,117.98024,84.77545,44,128.0,28947.5625,18.0
2019-08-01,1.05,-0.08,3.7554348,16.907608,105.356094,116.743576,48,213.0,29451.875,30.0
2019-09-01,1.05,-0.88,2.0380435,14.076088,85.808945,107.34602,51,113.0,29956.1875,30.0
2019-10-01,1.05,-1.46,17.195652,22.98913,171.3207,143.77042,30,13.0,30460.5,30.0
2019-11-01,1.05,-1.9,40.89674,60.130436,196.13689,188.4672,34,38.0,30964.8125,30.0
2019-12-01,1.05,-1.35,10.206522,68.29892,47.150414,125.068405,10,9.0,31469.125,30.0
2020-01-01,1.04,-1.35,73.141304,124.24456,192.90611,150.65123,28,31.0,31799.958333333332,30.0
2020-02-01,1.04,-1.14,64.70652,148.05435,91.96858,110.40386,21,16.0,32130.791666666668,30.0
2020-03-01,1.03,-1.53,159.38043,297.22827,187.00691,155.62573,31,72.0,32461.625,30.0
2020-04-01,1.0,-4.96,140.63586,364.72278,239.18987,172.29932,14,30.0,32792.458333333336,40.0
2020-05-01,0.98,-6.46,39.119564,339.13586,148.7013,204.2861,36,63.0,33123.291666666664,40.0
2020-06-01,0.94,-11.02,3.9891305,183.74457,97.74065,210.29103,40,78.0,33454.125,40.0
2020-07-01,0.99,-6.54,4.445652,47.554348,83.89921,130.97598,50,104.0,35302.75,40.0
2020-08-01,0.97,-7.67,3.3804348,11.815218,100.84364,89.606705,61,63.0,37151.375,25.0
2020-09-01,0.97,-7.59,2.429348,10.255435,90.57979,85.84623,45,66.0,39000.0,25.0
2020-10-01,1.04,-0.66,3.445652,9.255435,65.18912,73.225204,65,96.0,40848.625,25.0
2020-11-01,1.1,4.73,46.614132,52.489136,220.5698,166.35565,73,260.0,42697.25,25.0
2020-12-01,1.1,5.15,17.527172,67.58696,69.84934,123.8536,68,96.0,44545.875,25.0
2021-01-01,1.1,6.09,8.646739,72.78804,33.689476,90.672005,67,86.0,48628.75,25.0
2021-02-01,1.11,7.15,21.326086,47.499992,34.733807,37.870216,88,114.0,52711.625,25.0
2021-03-01,1.13,9.23,131.92935,161.90218,155.77728,85.942566,51,80.0,56794.5,35.0
2021-04-01,1.12,12.7,49.434784,202.69022,89.40276,96.788414,57,58.0,59715.708333333336,35.0
2021-05-01,1.13,15.15,30.391304,211.75545,119.28342,128.67047,68,316.0,62636.916666666664,35.0
2021-06-01,1.13,20.0,3.0706522,82.896736,87.75385,97.93073,67,158.0,65558.125,35.0
2021-07-01,1.14,15.1,13.880435,47.342396,167.70187,130.44775,55,177.0,68882.35416666667,35.0
2021-08-01,1.16,19.1,2.7880435,19.739132,93.71526,131.8325,82,272.0,72206.58333333333,35.0
2021-09-01,1.16,19.66,3.0869565,19.755434,98.59745,139.30515,56,29.0,75530.8125,45.0
2021-10-01,1.19,13.98,10.673913,16.548912,120.98161,110.689255,41,26.0,78855.04166666667,45.0
2021-11-01,1.21,10.81,6.630435,20.391304,49.701942,73.474525,59,71.0,82179.27083333333,45.0
2021-12-01,1.21,10.53,32.755432,50.05978,117.06716,93.94734,78,45.0,85503.5,45.0
2022-01-01,1.22,10.69,72.10869,111.49457,190.3569,135.78946,78,58.0,87729.0625,45.0
2022-02-01,1.22,9.53,51.222824,156.08694,74.17862,116.19806,79,55.0,89954.625,45.0
2022-03-01,1.23,9.12,61.728264,185.05977,75.91321,97.86705,45,11.0,92180.1875,50.0
2022-04-01,1.21,8.04,28.152172,141.10326,54.448563,68.08748,64,176.0,94405.75,50.0
2022-05-01,1.22,8.07,23.304348,113.184784,95.39743,70.156906,42,26.0,99160.859375,50.0
2022-06-01,1.25,11.12,5.826087,57.28261,117.714264,69.392586,45,41.0,103915.96875,50.0
2022-07-01,1.26,10.45,7.918478,37.04892,114.74592,104.79435,29,30.0,108671.078125,50.0
2022-08-01,1.26,8.77,7.347826,21.09239,148.58414,139.04388,49,98.0,113426.1875,50.0
2022-09-01,1.27,9.54,3.0217392,18.288044,97.802315,131.04778,39,161.0,118181.296875,40.0
2022-10-01,1.28,7.96,3.7934785,14.163044,67.87387,98.43389,50,34.0,122936.40625,40.0
2022-11-01,1.28,5.34,28.23913,35.054344,142.04535,115.90479,31,15.0,127691.515625,40.0
2022-12-01,1.29,6.38,12.472826,44.505432,54.177483,84.47008,34,18.0,132446.625,40.0
2023-01-01,1.39,14.02,44.157608,84.86956,121.35455,104.75458,37,80.0,128582.235,40.0
2023-02-01,1.4,15.13,46.663048,103.29348,68.1626,78.11616,46,13.0,124717.845,40.0
2023-03-01,1.37,11.05,53.266304,144.08696,66.28648,76.76902,45,36.0,120853.455,40.0
2023-04-01,1.37,13.07,18.63587,118.56522,38.819153,57.584232,26,16.0,116989.065,35.0
2023-05-01,1.37,11.95,21.89674,93.79892,90.653206,58.649063,41,24.0,113124.675,35.0
2023-06-01,1.35,8.09,3.7173913,44.249996,94.78598,54.872215,18,6.0,109260.285,35.0
2023-07-01,1.36,8.7,5.847826,31.46196,96.353745,90.87052,30,5.0,105395.895,35.0
2023-08-01,1.36,8.35,2.353261,11.918479,88.48343,90.15698,40,28.0,101531.505,35.0
2023-09-01,1.36,6.58,1.7608696,9.961957,82.429596,84.19475,20,27.0,97667.11499999999,35.0
2023-10-01,1.36,5.86,6.630435,10.744565,89.77138,80.87435,21,24.0,93802.725,30.0
2023-11-01,1.34,4.5,7.548913,15.940218,53.627003,60.59447,30,31.0,89938.33499999999,30.0
2023-12-01,1.33,2.73,14.358695,28.538044,60.02494,57.225258,19,13.0,86073.945,30.0
2024-01-01,1.33,-4.46,16.304348,38.211956,52.593685,50.369114,63,45.0,82209.555,30.0
2024-02-01,1.33,-4.95,111.76087,142.42392,154.05061,106.34241,29,24.0,78345.16500000001,30.0
2024-03-01,1.33,-2.87,69.179344,197.24455,84.389915,104.14133,35,52.0,74480.775,15.0
2024-04-01,1.32,-3.65,145.86957,326.80978,247.78561,154.63098,36,61.0,70616.38500000001,15.0
2024-05-01,1.32,-3.56,18.119564,233.16849,77.92255,141.3817,32,42.0,66751.995,15.0
2024-06-01,1.31,-3.02,5.646739,169.63588,115.764175,194.57173,39,44.0,62887.604999999996,15.0
2024-07-01,1.31,-3.75,7.875,31.641304,114.35973,91.31748,43,46.0,59023.215,15.0
2024-08-01,1.33,-2.66,5.597826,19.119564,127.526,128.53088,36,41.0,55158.825,15.0
2024-09-01,1.32,-2.38,1.7934783,15.266305,82.82716,114.04366,31,68.0,51294.435,20.0
2024-10-01,1.31,-3.18,6.168478,13.559782,86.20569,95.335144,31,35.0,47430.045,20.0
2024-11-01,1.31,-1.81,12.217392,20.179348,73.57746,72.86119,26,21.0,43565.655,20.0
2024-12-01,1.32,-0.78,15.815217,34.201088,64.54113,66.88799,31,40.0,39701.265,20.0
2025-01-01,1.33,-0.19,28.635868,56.668476,83.0363,71.88257,29,22.0,35836.875,20.0
2025-02-01,1.34,0.28,74.44565,118.896736,104.818085,89.37137,35,24.0,35836.875,20.0
2025-03-01,1.32,-0.66,43.842392,146.9239,55.565407,78.229836,14,20.0,35836.875,25.0
2025-04-01,1.31,-1.03,24.641304,142.92935,48.682373,68.93848,11,5.0,35836.875,25.0
