,wfp_price_mean,wfp_inflation_mean,rain_1m,rain_3m,rain_anomaly_1m,rain_anomaly_3m,acled_events,acled_fatalities,idp_population
2025-05-01,1.1939419627966574,-1.5799930581410657,15.955476184584843,89.36123941256909,80.87890773310316,83.05553312462207,0.0,0.0,7161.750858230219
2025-06-01,1.193619351133387,-1.9128552906182197,0.0,0.0,91.82124199336889,78.34296082621,0.0,0.0,7161.751716460071
2025-07-01,1.1976022820312153,-1.738579644402881,2.9014969977247382,0.0,100.57545072646624,76.65869848944311,0.0,0.0,7161.752574689923
2025-08-01,1.201606718697286,-1.4414627993193458,0.0,0.0,84.70611844009582,88.40691638845823,0.0,0.0,7161.753432919775
2025-09-01,1.1923954542112987,-1.503957867487103,0.0,0.0,63.883849639382966,83.8651848204765,0.0,0.0,7161.754291149627
2025-10-01,1.1907037809052747,-1.6864830709755092,0.0,0.0,92.49756888989228,71.32570806703274,0.0,0.0,7161.755149379479
2025-11-01,1.187780413717316,-1.760257352527686,10.564090719540426,0.0,99.39359126879688,79.96307384882822,0.0,0.0,7161.7560076093305
2025-12-01,1.1836292417946668,-1.5902660709932257,14.861464204578514,0.0,66.66187483584442,66.10147608382614,0.0,0.0,7161.756865839183
2026-01-01,1.1819968641029484,-1.3777557741905975,24.866657905904155,0.0,76.16852471212226,61.6336182029979,0.0,0.0,7161.757724069034
2026-02-01,1.175387458010402,-1.4302349415271591,64.32780528427793,0.0,66.1093629198841,50.8874107191994,0.0,0.0,7161.758582298887
2026-03-01,1.1750449070283686,-1.6652184142962316,80.36073327403841,61.93401595853973,90.284215080824,60.273503550050535,0.0,0.0,7161.759440528738
2026-04-01,1.1722235444322215,-1.7439634889081606,47.83228928241507,93.6955121346731,82.98797661629904,61.958503280065614,0.0,0.0,7161.76029875859
