date,wfp_price_mean,wfp_inflation_mean,rain_1m,rain_3m,rain_anomaly_1m,rain_anomaly_3m,acled_events,acled_fatalities,idp_population,ipc_phase_3plus_pct
2017-08-01,1.02,0.67,0.15180723,17.980724,99.46191,179.0224,99,78.0,11808.220294358653,25.0
2017-09-01,1.02,-0.6,0.9108434,16.472288,96.78819,196.61388,51,39.0,11679.941213046874,25.0
2017-10-01,1.03,-0.21,4.127711,5.1903615,77.10418,77.64191,48,32.0,11555.401431837034,25.0
2017-11-01,1.04,0.85,22.612047,27.650602,130.9196,112.44876,56,135.0,11435.387785255934,25.0
2017-12-01,1.02,-1.04,34.07229,60.812046,144.22522,131.57103,29,41.0,11308.269359172404,25.0
2018-01-01,1.02,0.32,9.077108,65.761444,39.041668,95.74777,25,19.0,11183.811474838847,25.0
2018-02-01,1.01,-1.9,61.2,104.349396,117.0043,99.64837,24,2.0,10898.375943655492,25.0
2018-03-01,1.03,-1.23,79.22169,149.4988,136.55098,107.0577,27,17.0,10600.139907646728,25.0
2018-04-01,1.05,1.12,45.286747,185.70844,94.48031,118.099236,42,15.0,10265.379632870927,25.0
2018-05-01,1.05,0.68,45.81205,170.32048,160.54828,128.3915,67,31.0,10217.014301810741,25.0
2018-06-01,1.06,1.04,7.513253,98.612045,155.97249,124.98982,60,80.0,10184.20112625453,25.0
2018-07-01,1.06,1.09,6.368675,59.693977,118.00114,164.58981,45,54.0,10184.2011271565,25.0
2018-08-01,1.05,2.33,0.06506024,13.946989,97.78715,147.59915,60,29.0,10054.135706740486,30.0
2018-09-01,1.05,2.79,1.0168675,7.450603,98.52431,114.005615,43,383.0,9925.856625428707,30.0
2018-10-01,1.05,2.32,22.228914,23.310843,230.00984,215.7046,36,127.0,9801.316844218867,30.0
2018-11-01,1.05,0.21,16.19518,39.440964,100.494705,153.05478,28,65.0,9681.30319763777,30.0
2018-12-01,1.05,2.72,34.71807,73.142166,146.60895,156.22134,19,106.0,11938.285714285714,30.0
2019-01-01,1.05,2.46,75.667465,126.580734,223.7244,178.04274,15,147.0,11938.285714285714,30.0
