date,wfp_price_mean,wfp_inflation_mean,rain_1m,rain_3m,rain_anomaly_1m,rain_anomaly_3m,acled_events,acled_fatalities,idp_population,ipc_phase_3plus_pct
2017-08-01,1.0,11.97,0.092843324,3.7775629,100.1255,113.50865,1,0.0,5074.832332112755,34.0
2017-09-01,1.01,10.82,0.5106383,3.2533848,98.099304,123.13745,3,5.0,5062.751102284903,34.0
2017-10-01,1.01,10.3,3.3094778,3.9129596,70.44202,71.30331,4,0.0,5047.305274943902,34.0
2017-11-01,1.01,7.94,26.340425,30.160542,83.70544,78.38724,3,1.0,5135.040808161878,34.0
2017-12-01,1.01,9.62,22.663443,52.31335,63.301765,69.1035,3,0.0,5221.937700371607,34.0
2018-01-01,1.02,13.17,23.87621,72.88008,56.92334,63.995087,3,4.0,5620.3900945257765,34.0
2018-02-01,1.01,9.75,77.94778,124.48743,88.28494,72.32064,6,4.0,5934.66857022094,34.0
2018-03-01,1.01,6.06,156.49516,258.31915,165.01114,113.23018,2,0.0,6243.552770950636,34.0
2018-04-01,1.03,13.82,39.10832,273.55127,75.46238,115.93039,2,0.0,6575.531299150834,34.0
2018-05-01,1.03,5.33,30.073502,225.67699,121.72576,131.71492,8,10.0,6590.338746912114,34.0
2018-06-01,1.01,-3.24,1.0638299,70.24564,91.21592,89.67203,0,0.0,6596.76085558211,34.0
2018-07-01,1.0,-2.27,1.6054158,32.742744,110.11393,119.970474,8,5.0,6596.760855510493,34.0
2018-08-01,1.0,-0.04,0.092843324,2.762089,100.1255,100.376854,1,0.0,6590.093187718943,40.0
2018-09-01,1.01,0.42,0.5319149,2.230174,98.47806,107.87152,2,38.0,5081.5,40.0
2018-10-01,1.01,0.61,17.117989,17.742746,187.50102,181.94104,9,34.0,5081.5,40.0
2018-11-01,1.01,-0.53,35.874275,53.524178,109.16888,130.47433,5,4.0,5081.5,40.0
2018-12-01,1.01,-0.42,46.071568,99.06383,116.86617,125.47118,2,0.0,5081.5,40.0
2019-01-01,1.0,-1.68,94.50484,176.45068,196.15274,149.10042,7,20.0,5081.5,40.0
2019-02-01,0.99,-1.38,159.62476,300.20117,175.21732,170.45937,3,15.0,5081.5,40.0
2019-03-01,0.99,-2.18,83.79304,337.92264,90.72619,147.46057,11,37.0,5081.5,40.0
2019-04-01,1.01,-1.21,106.80658,350.22437,191.28343,147.841,7,9.0,5081.5,40.0
2019-05-01,1.04,1.3,19.67118,210.27078,85.623566,122.91808,14,61.0,5081.5,40.0
2019-06-01,1.05,4.24,4.4545455,130.93231,142.2212,161.99377,7,12.0,5081.5,40.0
2019-07-01,1.06,5.54,1.7427466,25.868471,112.40326,98.11967,3,7.0,5081.5,40.0
2019-08-01,1.05,4.31,0.092843324,6.2901354,100.1255,146.00043,4,0.0,5081.5,40.0
2019-09-01,1.04,2.96,0.52224374,2.3578336,98.30589,109.77616,13,85.0,5081.5,40.0
2019-10-01,1.05,3.25,9.880077,10.495165,126.14301,123.96067,3,13.0,5081.5,40.0
2019-11-01,1.05,4.34,47.448746,57.851067,140.0825,140.12076,2,0.0,5081.5,40.0
2019-12-01,1.04,3.6,33.249516,90.57833,87.52569,115.24011,7,37.0,5081.5,40.0
2020-01-01,1.04,3.55,45.66731,126.36558,99.87988,107.944824,9,22.0,5851.916666666667,40.0
2020-02-01,1.04,4.98,78.201164,157.118,88.554634,90.545296,1,0.0,6622.333333333333,40.0
2020-03-01,1.05,6.04,88.854935,212.7234,95.898285,93.6235,3,0.0,7392.75,40.0
2020-04-01,0.99,-2.67,90.9323,257.9884,164.12503,109.45327,11,76.0,8163.166666666666,50.0
2020-05-01,1.0,-3.68,45.7853,225.57254,176.25499,131.65527,3,7.0,8933.583333333332,50.0
2020-06-01,1.06,1.03,1.0541587,137.77177,91.07044,170.14453,2,4.0,9704.0,50.0
2020-07-01,1.11,4.65,1.6905222,48.529987,111.53268,170.15239,5,26.0,9730.166666666666,50.0
2020-08-01,1.1,4.99,0.0967118,2.8413925,100.201546,101.40239,1,3.0,9756.333333333334,40.0
2020-09-01,1.11,6.13,0.5551257,2.3423598,98.89126,109.54529,12,38.0,9782.5,40.0
2020-10-01,1.11,6.09,3.2669244,3.918762,70.08127,71.34973,4,6.0,9808.666666666666,40.0
2020-11-01,1.11,5.7,51.957447,55.779495,152.12454,135.50238,8,7.0,9834.833333333334,40.0
2020-12-01,1.11,6.32,51.626694,106.85107,129.57787,134.86037,8,20.0,9861.0,40.0
2021-01-01,1.11,7.59,22.814312,126.39846,54.830032,107.97185,1,2.0,9941.083333333334,40.0
2021-02-01,1.12,7.49,46.564796,121.005806,54.882664,70.37611,6,3.0,10021.166666666666,40.0
2021-03-01,1.13,7.14,131.16441,200.54352,139.1289,88.38601,1,0.0,10101.25,40.0
2021-04-01,1.13,14.96,31.543522,209.27272,62.520206,89.17826,6,14.0,9631.416666666666,40.0
2021-05-01,1.14,13.62,28.796906,191.50484,117.29522,112.20286,13,57.0,9161.583333333334,40.0
2021-06-01,1.14,7.79,1.0444875,61.384914,90.92496,79.112495,20,80.0,8691.75,40.0
2021-07-01,1.16,4.87,1.6692457,31.510637,111.17799,116.05406,37,243.0,9590.833333333334,40.0
2021-08-01,1.18,7.75,0.08510639,2.7988396,99.97339,100.85211,16,162.0,10489.916666666666,40.0
2021-09-01,1.2,8.38,0.61702126,2.3713734,99.99311,109.978165,0,0.0,11389.0,55.00000000000001
2021-10-01,1.23,10.51,4.1586075,4.860735,77.64035,78.885475,0,0.0,12288.083333333334,55.00000000000001
2021-11-01,1.24,12.08,24.423597,29.199226,78.585884,76.24407,1,2.0,13187.166666666668,55.00000000000001
2021-12-01,1.25,12.36,30.384914,58.96712,80.97067,77.12604,2,5.0,14086.25,55.00000000000001
2022-01-01,1.23,10.42,54.098644,108.90716,116.50049,93.59901,4,6.0,12672.5625,55.00000000000001
2022-02-01,1.19,6.17,61.350098,145.83365,70.61931,84.24282,2,4.0,11258.875,55.00000000000001
2022-03-01,1.17,3.71,65.317215,180.76595,71.84812,79.88144,1,0.0,9845.1875,50.0
2022-04-01,1.13,-0.04,31.996132,158.66345,63.294548,68.115166,9,15.0,8431.5,50.0
2022-05-01,1.15,1.4,23.396519,120.70987,98.55269,71.77944,9,4.0,8892.96875,50.0
2022-06-01,1.17,2.42,1.7659575,57.158604,101.77777,74.07589,4,6.0,9354.4375,50.0
2022-07-01,1.19,2.1,1.6518375,26.814314,110.88779,101.12616,6,8.0,9815.90625,50.0
