date,ipc_actual,rf_fitted,ridge_fitted
2017-08-01,16.0,18.493333333333332,30.150680367072134
2017-09-01,16.0,17.44,30.41468336273713
2017-10-01,16.0,16.206666666666667,26.33181580172325
2017-11-01,16.0,17.346666666666668,32.118840671889885
2017-12-01,16.0,16.833333333333332,31.038706948229745
2018-01-01,16.0,16.16,28.753426812835997
2018-02-01,16.0,16.48,31.15164263007591
2018-03-01,16.0,16.606666666666666,31.74818894237487
2018-04-01,16.0,16.673333333333332,33.44583407219009
2018-05-01,16.0,16.246666666666666,34.81048501272169
2018-06-01,16.0,23.386666666666667,33.61502865093776
2018-07-01,16.0,24.493333333333332,30.38400946194434
2018-08-01,40.0,35.553333333333335,35.798225981815634
2018-09-01,40.0,32.44,32.37803908489253
2018-10-01,40.0,41.6,39.56769857694948
2018-11-01,40.0,39.946666666666665,34.03422292574386
2018-12-01,40.0,35.95333333333333,32.372886783217034
2019-01-01,40.0,39.913333333333334,34.92205245818283
2019-02-01,40.0,40.1,36.97712796991008
2019-03-01,40.0,40.06666666666667,38.083818571475746
2019-04-01,40.0,39.86666666666667,41.80629179936501
2019-05-01,40.0,39.3,38.67816500968204
2019-06-01,40.0,39.14666666666667,40.6779660824086
2019-07-01,40.0,35.833333333333336,35.99822038989313
2019-08-01,15.0,18.993333333333332,33.00635008849809
2019-09-01,15.0,23.5,34.2080440930321
2019-10-01,15.0,23.266666666666666,34.33658098347425
2019-11-01,15.0,15.426666666666666,29.660087680500872
2019-12-01,15.0,20.393333333333334,30.572153995876995
2020-01-01,15.0,19.213333333333335,32.201466073544566
2020-02-01,15.0,16.573333333333334,32.4063364908505
2020-03-01,15.0,16.413333333333334,30.91447570865172
2020-04-01,50.0,43.22666666666667,32.8758572090597
2020-05-01,50.0,45.373333333333335,38.39518693953623
2020-06-01,50.0,45.84,36.16925568007777
2020-07-01,50.0,47.2,36.8811915150922
2020-08-01,50.0,43.18666666666667,32.987366108660915
2020-09-01,50.0,46.03333333333333,35.24838232193651
2020-10-01,50.0,46.54666666666667,31.984371891385315
2020-11-01,50.0,48.93333333333333,30.10951462738132
2020-12-01,50.0,49.266666666666666,32.48702761893507
2021-01-01,50.0,49.46666666666667,32.8920289440997
2021-02-01,50.0,49.04,32.47528009224902
2021-03-01,45.0,43.56666666666667,32.924562299941044
2021-04-01,45.0,45.17333333333333,31.86785006394292
2021-05-01,45.0,44.96666666666667,32.080179952133825
2021-06-01,45.0,45.03333333333333,31.917354832581214
2021-07-01,45.0,45.2,30.93243881186227
2021-08-01,45.0,45.93333333333333,36.76851826043442
2021-09-01,55.00000000000001,51.3,41.0923806925928
2021-10-01,55.00000000000001,51.43333333333333,40.24198527553175
2021-11-01,55.00000000000001,51.9,38.628606395933424
2021-12-01,55.00000000000001,50.56666666666667,38.601474078986925
2022-01-01,55.00000000000001,53.76666666666667,38.806576623960325
2022-02-01,55.00000000000001,52.233333333333334,38.81086395238802
2022-03-01,45.0,45.13333333333333,39.05273135554234
2022-04-01,45.0,45.1,39.13900368141614
2022-05-01,45.0,45.53333333333333,42.102663578702135
2022-06-01,45.0,45.43333333333333,42.56339158289823
2022-07-01,45.0,44.63333333333333,42.66292867135296
2022-08-01,45.0,43.93333333333333,41.65282692353743
2022-09-01,40.0,41.5,42.16656802822497
2022-10-01,40.0,40.666666666666664,41.34911870269213
2022-11-01,40.0,39.63333333333333,41.02858781302385
2022-12-01,40.0,40.93333333333333,38.55262405226035
2023-01-01,40.0,41.56666666666667,38.33146516545798
2023-02-01,40.0,41.6,38.04768291734304
2023-03-01,40.0,43.266666666666666,37.324707684601336
2023-04-01,40.0,42.03333333333333,39.12086301124164
2023-05-01,40.0,40.3,38.54286317965607
2023-06-01,40.0,40.166666666666664,39.874720269374365
2023-07-01,40.0,39.96666666666667,39.410165243913966
2023-08-01,40.0,38.20666666666666,39.450656184985164
2023-09-01,40.0,40.1,39.290699481731366
2023-10-01,40.0,39.8,39.38173255500199
2023-11-01,40.0,37.54,37.39403973870401
2023-12-01,40.0,39.766666666666666,36.03823234096434
2024-01-01,40.0,39.56666666666667,36.82670066554242
2024-02-01,40.0,37.64,37.212682424826745
2024-03-01,35.0,35.333333333333336,39.7510967715659
2024-04-01,35.0,35.2,43.242186188011814
2024-05-01,35.0,34.8,44.25290872385675
2024-06-01,35.0,35.03333333333333,43.61008208949025
2024-07-01,35.0,35.0,43.311684560656246
2024-08-01,35.0,35.0,43.86942091743842
2024-09-01,35.0,35.0,44.10424054451012
2024-10-01,35.0,34.8,44.753392593287224
2024-11-01,35.0,35.3,43.1579500443407
2024-12-01,35.0,35.03333333333333,40.393644892567515
2025-01-01,35.0,35.03333333333333,41.016504536480696
2025-02-01,35.0,35.03333333333333,41.02372257419887
2025-03-01,35.0,35.0,42.37352420638148
2025-04-01,35.0,35.06666666666667,42.880178432818695
