,wfp_price_mean,wfp_inflation_mean,rain_1m,rain_3m,rain_anomaly_1m,rain_anomaly_3m,acled_events,acled_fatalities,idp_population
2025-05-01,1.0678568798183636,0.8442911039381892,20.723461293272848,120.00595125740303,89.78136401733256,79.05207740120171,0.08207503323419352,0.0,20738.434782608696
2025-06-01,1.0734818848976317,0.9955620246822635,2.402137282750317,44.14247760364107,70.19210310185647,78.95089382895632,0.0,0.0,20738.434782608696
2025-07-01,1.0841063891030704,1.086821326709115,16.552367712660676,0.0,97.27897169551152,80.80975894551591,0.0,0.0,20738.434782608696
2025-08-01,1.0991066281335242,1.194372034036765,15.172400898285293,0.0,81.62136594806088,77.15464021762031,0.0,0.0,20738.434782608696
2025-09-01,1.1078556999486124,0.9881269678593984,0.0,0.0,50.50282373027465,71.20028584425667,0.0,0.0,20738.434782608696
2025-10-01,1.095356465291729,0.4438315540446385,2.447196905682805,0.0,85.66828398466035,64.90926728233283,0.0,0.0,20738.434782608696
2025-11-01,1.0928559896524892,0.5387839137230892,11.85325702893526,0.0,106.87904201265626,74.81923181556435,0.0,0.0,20738.434782608696
2025-12-01,1.0884815834407477,0.4099538489655387,7.9317118894691525,0.0,54.32288801722732,70.8989947616934,0.0,0.0,20738.434782608696
2026-01-01,1.0822322605353771,0.1442212934740223,30.987196401497286,0.0,69.10541034528212,63.03229959731525,0.0,0.0,20738.434782608696
2026-02-01,1.0822326131911422,0.2417474586011656,53.71016944620797,35.421246076584055,65.86583944813924,54.176262739181176,0.0,0.0,20738.434782608696
2026-03-01,1.0803571583534741,-0.08330511509493593,78.72795448106967,106.21003008527265,84.83495571192886,65.0346660107999,0.0,0.0,20738.434782608696
2026-04-01,1.0734830045504078,-0.07514105833438695,79.0124622533428,154.22584380843224,90.99760550590148,71.94876926664575,0.0,0.0,20738.4347826087
