,wfp_price_mean,wfp_inflation_mean,rain_1m,rain_3m,rain_anomaly_1m,rain_anomaly_3m,acled_events,acled_fatalities,idp_population
2025-05-01,1.0785229363298636,-2.517082775360801,43.09806277075291,175.25133099763335,87.08920725140321,83.11378142425929,2.165255403336654,9.422617651845666,6867.390066693298
2025-06-01,1.0713881792981745,-2.621521191575707,0.0,61.98644840834862,85.24529983352872,82.0195239297704,2.0294660278267505,9.355654268160407,6867.325587949061
2025-07-01,1.0742521822172482,-2.479093401472851,0.0,0.0,91.52283633652681,85.06422597659459,1.8936766523168471,9.288690884475148,6867.261109204823
2025-08-01,1.0813980650617627,-1.9674928446752704,0.0,0.0,72.0841410338034,89.05285042259536,1.7578872768069438,9.22172750078989,6867.196630460585
2025-09-01,1.0801473062480331,-2.128885132575995,0.0,0.0,68.31642047768634,83.37410721255178,1.6220979012970405,9.154764117104632,6867.132151716348
2025-10-01,1.0713939088263862,-2.422392485799932,0.0,0.0,96.47846369421933,85.14121992404466,1.4863085257871371,9.087800733419373,6867.06767297211
2025-11-01,1.0763931577083192,-2.493312980275249,22.944256343829043,0.0,101.90576452936692,96.76664938183674,1.3505191502772338,9.020837349734114,6867.003194227872
2025-12-01,1.0726383029455624,-2.474241901983303,19.311338514843484,0.0,80.72594122167264,91.20395095609935,1.2147297747673305,8.953873966048855,6866.938715483635
2026-01-01,1.066388031241884,-2.1642430493956657,36.56967652761299,22.902550719774943,85.83703920515936,88.09244724555997,1.0789403992574271,8.886910582363596,6866.874236739397
2026-02-01,1.0601366581313239,-2.257909369019303,88.60705021008394,88.57029553316619,83.65535697729548,81.2568202429361,0.9431510237475238,8.819947198678337,6866.809757995159
2026-03-01,1.061385635436775,-2.603097845304963,98.94587072560128,168.21347003513438,81.1678293252067,80.14516976689457,0.8073616482376205,8.752983814993078,6866.745279250922
2026-04-01,1.058889386787061,-2.519372986359191,80.4732152862108,212.12666456573106,76.49519762270585,77.44237332872233,0.6715722727277171,8.686020431307819,6866.680800506684
