date,wfp_price_mean,wfp_inflation_mean,rain_1m,rain_3m,rain_anomaly_1m,rain_anomaly_3m,acled_events,acled_fatalities,idp_population,ipc_phase_3plus_pct
2017-08-01,0.96,1.04,0.017428167,0.35562882,100.0263,99.42867,33,129.0,46658.473585753825,17.0
2017-09-01,0.95,0.39,0.15402733,0.21950072,100.08384,100.10208,23,22.0,40522.63749561004,17.0
2017-10-01,0.94,-0.95,2.630711,2.8021667,90.031845,90.28835,36,143.0,33898.770101013324,17.0
2017-11-01,0.95,0.54,13.941121,16.72586,85.522385,84.297516,39,95.0,27271.558575002793,17.0
2017-12-01,0.93,-2.17,23.0504,39.62223,77.75385,78.700165,31,96.0,52379.375,17.0
2018-01-01,0.92,-4.39,18.240696,55.232216,48.941338,62.68099,46,77.0,57259.708333333336,17.0
2018-02-01,0.93,-3.31,55.49929,96.7904,102.6258,76.443405,15,20.0,62140.041666666664,17.0
2018-03-01,0.92,-4.98,61.806404,135.5464,118.885826,92.08192,23,38.0,67020.375,17.0
2018-04-01,0.89,-7.33,34.75412,152.05981,117.65947,113.047554,47,102.0,67367.75,17.0
2018-05-01,0.89,-8.34,13.860575,110.421104,138.32298,123.29159,34,34.0,67715.125,17.0
2018-06-01,0.88,-9.2,0.29015544,48.90485,99.40287,126.109314,45,123.0,68062.5,17.0
2018-07-01,0.89,-8.42,0.04804522,14.198775,99.993774,137.08061,25,55.0,68062.5,17.0
2018-08-01,0.88,-7.62,0.017428167,0.35562882,100.0263,99.42867,39,137.0,68062.5,55.00000000000001
2018-09-01,0.9,-5.45,0.1610928,0.2265662,100.22104,100.23759,34,68.0,68062.5,55.00000000000001
2018-10-01,0.9,-3.84,10.610928,10.789449,184.18738,182.7189,30,57.0,68062.5,55.00000000000001
2018-11-01,0.9,-5.27,17.453133,28.225153,101.379715,128.91537,31,101.0,68062.5,55.00000000000001
2018-12-01,0.89,-4.45,15.9585495,44.02261,58.09571,86.461105,42,124.0,68062.5,55.00000000000001
2019-01-01,0.89,-2.91,57.76401,91.1757,132.17137,100.08577,38,99.0,75205.0625,55.00000000000001
2019-02-01,0.89,-4.61,108.24588,181.96843,192.1006,140.41112,20,25.0,82347.625,55.00000000000001
2019-03-01,0.89,-3.24,83.910034,249.91992,158.22049,167.01613,33,57.0,89490.1875,55.00000000000001
2019-04-01,0.89,-0.41,72.48328,264.6392,229.3257,194.07924,12,19.0,96632.75,55.00000000000001
2019-05-01,0.89,0.82,8.211964,164.60529,96.89621,181.17056,43,94.0,103775.3125,55.00000000000001
2019-06-01,0.9,1.92,0.40226093,81.09749,101.509346,201.42334,46,103.0,110917.875,55.00000000000001
2019-07-01,0.89,0.8,0.04804522,8.662269,99.993774,97.54956,45,132.0,111236.29166666667,55.00000000000001
2019-08-01,0.89,1.09,0.017428167,0.4677343,100.0263,101.50994,47,94.0,111554.70833333333,45.0
2019-09-01,0.89,-0.36,0.15402733,0.21950072,100.08384,100.10208,45,160.0,111873.125,45.0
2019-10-01,0.89,-1.06,7.5953836,7.7668395,148.60812,147.74062,61,223.0,112191.54166666667,45.0
2019-11-01,0.89,-1.52,20.065474,27.814884,113.17488,127.32352,22,46.0,112509.95833333333,45.0
2019-12-01,0.89,-0.06,22.909561,50.57042,77.36346,98.009476,66,108.0,112828.375,45.0
2020-01-01,0.88,-0.5,77.7918,120.76684,174.34682,130.87994,49,149.0,112804.97916666667,45.0
2020-02-01,0.88,-0.34,33.0537,133.75507,64.55103,104.20344,43,62.0,112781.58333333333,45.0
2020-03-01,0.88,-0.82,89.80358,200.64908,168.70839,134.73529,47,72.0,112758.1875,45.0
2020-04-01,0.89,-0.4,76.84597,199.70325,242.23788,147.34004,19,53.0,112734.79166666667,50.0
2020-05-01,0.88,-1.05,15.222327,181.87189,148.31006,199.61456,31,69.0,112711.39583333333,50.0
2020-06-01,0.89,-1.12,0.29015544,92.358444,99.40287,227.76811,27,43.0,112688.0,50.0
2020-07-01,0.88,-1.6,0.04804522,15.560528,99.993774,146.80362,39,108.0,113799.95833333333,50.0
2020-08-01,0.88,-2.04,0.017428167,0.35562882,100.0263,99.42867,46,74.0,114911.91666666667,35.0
2020-09-01,0.88,-1.87,0.15685351,0.2223269,100.138725,100.15628,47,128.0,116023.875,35.0
2020-10-01,0.87,-2.01,2.5996232,2.7739048,89.665054,89.961296,57,113.0,117135.83333333333,35.0
2020-11-01,0.87,-2.17,27.22845,29.984926,145.51694,135.74341,60,229.0,118247.79166666667,35.0
2020-12-01,0.86,-2.77,25.37494,55.203014,84.19733,106.17998,31,30.0,119359.75,35.0
2021-01-01,0.87,-1.75,18.26943,70.87282,49.001846,78.957466,49,93.0,117441.20833333333,35.0
2021-02-01,0.87,-0.94,30.138954,73.783325,59.60671,59.165363,50,99.0,115522.66666666667,35.0
2021-03-01,0.88,-0.08,41.953365,90.361755,83.556206,62.47825,70,180.0,113604.125,35.0
2021-04-01,0.89,-0.15,9.783796,81.87612,43.755306,62.531162,104,297.0,114490.125,35.0
2021-05-01,0.89,1.13,23.070183,74.80734,205.86603,85.24935,91,418.0,115376.125,35.0
2021-06-01,0.9,2.01,0.29015544,33.144135,99.40287,89.237434,98,534.0,116262.125,35.0
2021-07-01,0.91,3.66,0.051342443,23.41168,100.05909,202.86137,93,653.0,117082.22916666667,35.0
2021-08-01,0.93,6.36,0.017428167,0.35892606,100.0263,99.48988,53,339.0,117902.33333333333,35.0
2021-09-01,0.94,7.16,0.15355629,0.22232689,100.0747,100.15628,13,14.0,118722.4375,60.0
2021-10-01,0.96,10.27,2.6019783,2.7729628,89.69284,89.95039,4,16.0,119542.54166666667,60.0
2021-11-01,0.99,14.01,10.757419,13.512954,71.14743,71.83127,3,2.0,120362.64583333333,60.0
2021-12-01,1.0,15.81,23.840792,37.200188,79.94476,74.42841,7,2.0,121182.75,60.0
2022-01-01,1.01,16.17,59.297222,93.89543,135.40009,102.91608,12,30.0,119995.76838235294,60.0
2022-02-01,1.01,15.2,35.6585,118.796524,68.96959,92.96975,25,25.0,118808.78676470587,60.0
2022-03-01,1.0,13.37,31.42487,126.3806,64.82014,86.07675,14,8.0,117621.80514705883,45.0
2022-04-01,1.01,14.0,17.18276,84.266136,65.65387,64.25143,20,22.0,116434.82352941176,45.0
2022-05-01,1.03,14.88,5.8714085,54.479034,79.730644,63.534866,8,6.0,119189.01470588235,45.0
2022-06-01,1.05,15.65,0.28874233,23.34291,99.37632,66.30767,4,2.0,121943.20588235294,45.0
2022-07-01,1.05,15.59,0.04804522,6.208196,99.993774,80.02731,12,29.0,124697.39705882352,45.0
2022-08-01,1.13,20.95,0.017428167,0.3542157,100.0263,99.402435,8,7.0,127451.58823529413,45.0
2022-09-01,1.21,28.6,0.15355629,0.21902968,100.0747,100.093056,8,38.0,130205.77941176471,45.0
2022-10-01,1.17,21.58,2.8167686,2.9877532,92.22707,92.436,11,23.0,132959.9705882353,45.0
2022-11-01,1.17,18.54,12.765427,15.735751,80.21393,80.45584,6,11.0,135714.1617647059,45.0
2022-12-01,1.19,18.98,18.259068,33.841263,64.472595,68.50429,6,2.0,138468.35294117648,45.0
2023-01-01,1.15,13.58,32.399437,63.42393,78.75747,71.20575,5,2.0,134976.96,45.0
2023-02-01,1.11,9.92,44.288742,94.94725,83.60919,75.05922,0,0.0,131485.56705882354,45.0
2023-03-01,1.06,6.73,28.779558,105.46774,60.112656,72.37525,13,20.0,127994.17411764707,45.0
2023-04-01,1.05,4.13,7.3664627,80.43476,36.600773,61.493706,5,2.0,124502.7811764706,45.0
2023-05-01,1.03,0.59,5.627414,41.7734375,77.9412,49.962887,6,4.0,121011.38823529411,45.0
2023-06-01,1.01,-3.18,0.29486576,13.288741,99.49138,42.78614,7,7.0,117519.99529411765,45.0
2023-07-01,1.01,-4.27,0.04804522,5.9703255,99.993774,78.328896,4,0.0,114028.60235294118,45.0
2023-08-01,0.99,-11.64,0.017428167,0.36033913,100.0263,99.51612,3,2.0,110537.2094117647,45.0
2023-09-01,0.98,-18.69,0.15355629,0.21902968,100.0747,100.093056,2,0.0,107045.81647058824,45.0
2023-10-01,0.97,-16.88,3.1408384,3.311823,96.050644,96.1862,4,2.0,103554.42352941177,35.0
2023-11-01,0.95,-18.78,22.249176,25.543568,123.03467,118.5107,7,6.0,100063.0305882353,35.0
2023-12-01,0.95,-20.29,11.532736,36.922752,45.827652,73.9391,9,15.0,96571.63764705881,35.0
2024-01-01,0.95,-17.25,25.185116,58.96703,63.56522,66.56764,11,8.0,93080.24470588236,35.0
2024-02-01,0.95,-14.08,48.5935,85.311356,90.911415,67.82278,6,2.0,89588.85176470588,35.0
2024-03-01,0.95,-11.1,57.31135,131.08997,110.88662,89.162186,7,5.0,86097.4588235294,35.0
2024-04-01,0.95,-9.93,38.759304,144.66414,129.51353,107.724335,7,15.0,82606.06588235294,35.0
2024-05-01,0.95,-8.31,19.234104,115.304756,177.73233,128.50826,8,9.0,79114.67294117647,35.0
2024-06-01,0.94,-7.49,0.2910975,58.284504,99.42058,148.05283,8,8.0,75623.28,35.0
2024-07-01,0.94,-6.68,0.04804522,19.573248,99.993774,175.45471,21,23.0,72131.88705882353,35.0
2024-08-01,0.94,-5.43,0.017428167,0.35657087,100.0263,99.44615,16,18.0,68640.49411764706,35.0
2024-09-01,0.94,-4.36,0.31700423,0.38247764,103.24862,103.22774,10,15.0,65149.101176470576,25.0
2024-10-01,0.95,-2.28,5.016015,5.3504477,118.17514,119.77761,13,16.0,61657.70823529411,25.0
2024-11-01,0.98,2.52,15.639191,20.97221,93.18947,100.77358,13,16.0,58166.31529411764,25.0
2024-12-01,1.04,9.53,15.690062,36.345264,57.351482,72.92059,10,10.0,54674.92235294117,25.0
2025-01-01,1.05,10.94,30.47998,61.809235,74.71539,69.5254,9,9.0,51183.529411764706,25.0
2025-02-01,1.05,10.5,49.14037,95.31041,91.83907,75.33195,12,8.0,51183.529411764706,25.0
2025-03-01,1.06,12.12,39.86152,119.481865,79.83364,81.5569,3,8.0,51183.529411764706,25.0
2025-04-01,1.06,11.92,9.107395,98.109276,41.753376,74.215355,5,0.0,51183.529411764706,25.0
