date,wfp_price_mean,wfp_inflation_mean,rain_1m,rain_3m,rain_anomaly_1m,rain_anomaly_3m,acled_events,acled_fatalities,idp_population,ipc_phase_3plus_pct
2019-08-01,1.05,1.67,1.5504587,16.059633,97.87079,133.11876,25,4.0,,15.0
2019-09-01,1.05,1.19,3.2431192,11.477065,90.962776,110.05915,32,40.0,,15.0
2019-10-01,1.05,1.46,19.536697,24.330276,158.41693,138.06557,30,4.0,,15.0
2019-11-01,1.05,0.66,60.0,82.779816,195.12173,183.3969,13,0.0,,15.0
2019-12-01,1.05,-0.56,16.270641,95.807335,58.36154,133.96759,20,36.0,3441.4,15.0
2020-01-01,1.04,-0.98,87.7523,164.02293,185.80914,155.5636,9,0.0,,15.0
2020-02-01,1.05,0.79,89.385315,193.40825,96.96801,114.46711,7,4.0,,15.0
2020-03-01,1.07,2.57,154.88531,332.02295,146.69139,136.8627,5,1.0,,15.0
2020-04-01,1.08,3.87,172.40826,416.6789,184.34926,144.13132,7,16.0,,30.0
2020-05-01,1.16,10.78,81.44036,408.73395,157.03725,165.3126,15,48.0,,30.0
2020-06-01,1.05,0.49,4.7247705,258.5734,98.119385,174.33197,5,22.0,7208.363636363636,30.0
2020-07-01,1.09,3.61,3.9770644,90.1422,97.4068,148.2619,11,35.0,,30.0
2020-08-01,1.09,4.19,1.8348622,10.536697,102.12008,98.20807,8,19.0,,25.0
2020-09-01,1.09,3.65,3.3761468,9.188074,92.430725,94.769745,5,13.0,,25.0
2020-10-01,1.1,4.26,5.821101,11.03211,69.86456,75.46749,19,6.0,,25.0
2020-11-01,1.1,4.7,69.701836,78.899086,224.2454,175.28896,9,13.0,,25.0
2020-12-01,1.1,4.74,33.220184,108.74312,104.86703,151.15855,7,11.0,8272.181818181818,25.0
2021-01-01,1.1,5.92,14.545872,117.467896,39.155926,112.715744,4,2.0,,25.0
2021-02-01,1.12,6.49,42.110092,89.876144,48.39918,54.736626,9,5.0,,25.0
2021-03-01,1.13,5.48,169.94495,226.6009,160.50829,94.05154,8,4.0,9403.09090909091,35.0
2021-04-01,1.12,3.77,72.49083,284.54587,80.52261,98.96779,11,8.0,,35.0
2021-05-01,1.13,-2.61,56.40367,298.83942,111.552795,121.40286,27,24.0,,35.0
2021-06-01,1.13,7.42,3.7339447,132.62845,88.122314,91.02981,36,158.0,10025.818181818182,35.0
2021-07-01,1.14,4.7,8.206422,68.34404,143.29799,114.29342,11,19.0,,35.0
2021-08-01,1.17,7.27,1.2889907,13.229357,93.96418,115.22848,8,26.0,,35.0
2021-09-01,1.19,9.01,4.188073,13.683486,101.390335,124.79701,6,27.0,,50.0
2021-10-01,1.2,9.34,15.06422,20.541285,129.54115,120.22976,4,17.0,,50.0
2021-11-01,1.21,10.39,16.284405,35.536694,63.893074,84.692635,7,7.0,,50.0
2021-12-01,1.21,10.18,46.651375,78.0,141.719,110.30259,8,6.0,13349.636363636364,50.0
2022-01-01,1.18,7.29,81.376144,144.31194,173.0359,137.4222,9,5.0,,50.0
2022-02-01,1.14,1.83,74.65596,202.6835,81.83561,119.81826,14,37.0,,50.0
2022-03-01,1.17,4.02,78.79358,234.82568,76.87883,97.39156,16,23.0,,35.0
2022-04-01,1.17,4.2,49.426605,202.87614,56.556015,71.05279,26,27.0,11393.818181818182,35.0
2022-05-01,1.24,9.95,51.6789,179.89908,102.96924,73.878746,20,17.0,,35.0
2022-06-01,1.27,12.1,5.472477,106.57799,105.66347,73.79959,11,14.0,,35.0
2022-07-01,1.26,10.23,5.4908257,62.642204,113.83207,105.40814,14,16.0,,35.0
2022-08-01,1.27,8.34,2.325688,13.288991,109.45352,115.60542,7,9.0,,35.0
2022-09-01,1.29,8.76,4.1972475,12.013762,101.491585,113.64404,6,7.0,,35.0
2022-10-01,1.28,7.05,7.0550456,13.57798,77.83131,87.45159,8,6.0,,35.0
2022-11-01,1.32,8.57,36.01835,47.27064,123.13186,109.208176,2,0.0,,35.0
2022-12-01,1.29,6.56,25.633028,68.70642,84.04969,97.95192,8,1.0,15811.454545454546,35.0
2023-01-01,1.29,9.13,55.857796,117.50917,121.91542,112.75374,4,2.0,,35.0
2023-02-01,1.25,9.35,109.01834,190.50917,117.13827,112.794556,9,6.0,,35.0
2023-03-01,1.18,1.1,61.348625,226.22476,60.87346,93.89879,6,2.0,,35.0
2023-04-01,1.21,3.29,25.633026,195.99998,31.831528,68.70249,10,18.0,,35.0
2023-05-01,1.25,0.57,36.683487,123.66514,75.7269,51.409767,14,6.0,,35.0
2023-06-01,1.28,0.84,4.0412846,66.357796,91.22326,47.197266,6,2.0,,35.0
2023-07-01,1.27,1.0,4.678899,45.403667,105.02214,78.545,6,6.0,,35.0
2023-08-01,1.28,0.76,1.674312,10.394495,99.72128,97.309204,10,13.0,,35.0
2023-09-01,1.22,-5.25,3.8807337,10.233945,97.99885,101.75568,17,26.0,,35.0
2023-10-01,1.16,-9.38,9.839449,15.394495,95.80832,96.00242,2,1.0,,25.0
2023-11-01,1.11,-15.46,25.279816,39.0,90.89616,91.92847,9,15.0,,25.0
2023-12-01,1.11,-14.39,23.513762,58.633026,78.23493,84.56491,4,1.0,,25.0
2024-01-01,1.1,-14.9,21.701836,70.495415,53.49135,69.483696,7,12.0,,25.0
2024-02-01,1.11,-10.72,130.39908,175.61467,139.10405,104.20151,10,7.0,,25.0
2024-03-01,1.13,-4.55,93.192665,245.29358,90.08969,101.6425,6,4.0,,30.0
2024-04-01,1.06,-12.1,171.64679,395.23853,183.558,136.80292,4,3.0,,30.0
2024-05-01,1.05,-15.85,46.004585,310.84406,92.660645,126.19946,3,0.0,,30.0
2024-06-01,1.04,-18.29,5.233945,222.88531,103.25676,150.72725,4,1.0,,30.0
2024-07-01,1.04,-18.12,5.637615,56.87614,115.42482,96.422775,5,4.0,,30.0
2024-08-01,1.05,-17.6,2.2155962,13.087156,107.80864,114.32962,10,11.0,,30.0
2024-09-01,1.05,-13.95,3.9220183,11.775229,98.45442,112.05075,6,3.0,,20.0
2024-10-01,1.03,-11.04,9.949541,16.087154,96.51911,99.262955,4,3.0,,20.0
2024-11-01,1.04,-6.98,22.431192,36.30275,82.34495,86.293144,8,12.0,,20.0
2024-12-01,1.04,-5.7,27.077982,59.45871,88.01429,85.6622,8,9.0,,20.0
2025-01-01,1.06,-3.51,46.90367,96.412834,103.977776,93.3373,13,14.0,6867.454545454545,20.0
2025-02-01,1.06,-4.38,83.17432,157.15596,90.58706,93.55218,5,7.0,,20.0
2025-03-01,1.05,-6.96,80.83945,210.91743,78.75588,87.68259,0,0.0,,25.0
2025-04-01,1.05,-1.52,61.46789,225.48164,69.06841,78.77943,1,0.0,,25.0
