date,wfp_price_mean,wfp_inflation_mean,rain_1m,rain_3m,rain_anomaly_1m,rain_anomaly_3m,acled_events,acled_fatalities,idp_population,ipc_phase_3plus_pct
2017-08-01,1.0,5.18,0.14699793,2.1884058,99.91337,98.5956,18,72.0,10589.339263636952,40.0
2017-09-01,1.0,5.19,0.34023464,1.3436854,98.96154,100.751175,7,4.0,10587.713311196101,40.0
2017-10-01,1.0,6.44,6.3333335,6.8205657,90.63832,90.56763,29,188.0,10583.512135307381,40.0
2017-11-01,0.99,2.8,24.57833,31.251896,99.8071,96.579834,2,4.0,10598.284798540679,40.0
2017-12-01,0.99,3.81,32.198067,63.109734,92.88908,94.354294,3,0.0,10612.306127410495,40.0
2018-01-01,1.0,7.39,9.555555,66.331955,35.197247,70.72262,13,12.0,10697.405042839107,40.0
2018-02-01,0.99,4.48,46.505867,88.25948,93.79949,73.566574,4,2.0,10740.5531506317,40.0
2018-03-01,1.01,4.7,58.229126,114.290535,112.972176,83.86944,3,0.0,10780.891485303493,40.0
2018-04-01,1.04,10.46,35.340927,140.07593,94.498604,101.04976,15,22.0,10911.98897551368,40.0
2018-05-01,1.03,4.66,33.46446,127.03451,163.79929,117.73987,28,106.0,10911.465824901232,40.0
2018-06-01,1.02,1.62,1.1973776,70.00276,96.9752,119.88396,7,1.0,10911.338442884811,40.0
2018-07-01,1.01,1.29,0.78536916,35.447205,100.638664,157.86115,30,18.0,10911.33844288823,40.0
2018-08-01,1.01,0.86,0.1463078,2.1290545,99.89998,97.78154,1,0.0,10910.677706523284,60.0
2018-09-01,1.01,0.78,0.34023464,1.2719116,98.96154,99.61126,10,23.0,10590.0,60.0
2018-10-01,1.0,0.13,9.05176,9.538302,112.37892,111.390564,15,28.0,10590.0,60.0
2018-11-01,1.0,1.39,30.73223,40.12422,120.57241,120.21688,9,29.0,10590.0,60.0
2018-12-01,0.99,-0.02,28.730158,68.514145,84.22919,101.84118,5,13.0,10590.0,60.0
2019-01-01,0.99,-1.09,81.30987,140.77225,208.70862,144.52702,2,2.0,10429.545454545454,60.0
2019-02-01,0.97,-2.19,104.89578,214.93582,200.1358,173.4936,0,0.0,10269.09090909091,60.0
2019-03-01,0.97,-3.07,56.37543,242.5811,109.660164,174.06651,5,3.0,10108.636363636364,60.0
2019-04-01,0.99,-4.61,84.45894,245.73016,209.55753,174.64111,20,37.0,9948.181818181818,60.0
2019-05-01,1.03,-0.25,22.30642,163.1408,116.28325,149.93712,14,58.0,9787.727272727274,60.0
2019-06-01,1.03,1.74,3.8930297,110.65838,139.15617,184.86765,24,121.0,9627.272727272728,60.0
2019-07-01,1.05,3.73,0.8005521,27.000002,100.90279,124.89259,22,89.0,9627.272727272728,60.0
2019-08-01,1.03,1.82,0.1463078,4.83989,99.89998,134.96313,21,148.0,9627.272727272728,65.0
2019-09-01,1.04,2.59,0.33885437,1.2857143,98.93596,99.830475,33,100.0,9627.272727272728,65.0
2019-10-01,1.03,2.77,12.376812,12.861974,138.97102,136.85611,17,48.0,9627.272727272728,65.0
2019-11-01,1.03,3.06,51.57764,64.293304,190.91173,184.6065,13,25.0,9627.272727272728,65.0
2019-12-01,1.04,4.52,32.57764,96.53209,93.83693,140.65521,19,206.0,9627.272727272728,65.0
2020-01-01,1.03,4.4,72.39545,156.55072,187.15236,160.17072,20,35.0,10111.69696969697,65.0
2020-02-01,1.03,5.5,27.378881,132.35197,58.966534,108.34838,0,0.0,10596.121212121212,65.0
2020-03-01,0.99,2.02,64.87302,164.64734,124.84288,119.273735,21,150.0,11080.545454545456,65.0
