date,wfp_price_mean,wfp_inflation_mean,rain_1m,rain_3m,rain_anomaly_1m,rain_anomaly_3m,acled_events,acled_fatalities,idp_population,ipc_phase_3plus_pct
2024-03-01,1.29,18.81,103.38821,209.81708,101.784874,91.65068,13,7.0,,45.0
2024-04-01,1.29,9.22,120.33536,305.35568,160.27734,118.90901,12,8.0,,45.0
2024-05-01,1.37,6.59,41.686993,265.41055,94.601234,120.69856,18,9.0,,45.0
2024-06-01,1.49,0.33,10.713415,172.73576,99.600624,133.30833,6,0.0,,45.0
2024-07-01,1.53,3.78,9.424797,61.825207,103.19307,96.69926,19,6.0,,45.0
2024-08-01,1.41,5.44,2.3963413,22.534554,99.69317,101.3269,19,9.0,,45.0
2024-09-01,1.35,-1.08,2.5934958,14.414634,101.169846,102.70526,14,26.0,,30.0
2024-10-01,1.28,-3.89,18.063007,23.052845,107.10577,106.02894,9,5.0,,30.0
2024-11-01,1.16,-11.06,26.306911,46.963417,71.82516,82.973816,21,12.0,,30.0
2024-12-01,1.11,-12.83,19.989838,64.35976,53.522533,68.12606,6,2.0,,30.0
2025-01-01,1.06,-17.65,54.72764,101.02438,115.78894,80.58386,14,3.0,12621.666666666666,30.0
2025-02-01,1.04,-19.68,47.878048,122.59552,61.260963,72.73292,16,20.0,,30.0
2025-03-01,0.94,-27.19,115.835365,218.44104,113.473724,95.330055,10,14.0,,25.0
2025-04-01,0.94,-27.34,41.701218,205.41464,59.72095,80.61781,4,3.0,,25.0
